Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240619070003,0,1003.17,37.58,81.33,23770.5,116.93
20240619071003,0,1003.12,40.21,67.17,30323,163.09
20240619072003,0,1003.11,41.19,60.66,33859.91,207.99
20240619073003,0,1003.11,42.74,54.37,38901.82,273.28
20240619074003,0,1003.09,42.15,53.98,43363.45,343.32
20240619075003,0,1003.04,44.32,47.81,51282.27,490.65
20240619080003,0,1003.01,46.69,41.98,58439.04,637.83
20240619081003,0,1002.97,47,39.75,64811.48,759.52
20240619082003,0,1003.01,45.97,40.86,54602.54,556.49
20240619083003,0,1003,43,48.18,35158.87,224.43
20240619084003,0,1002.98,44.83,43.42,70850.89,893.74
20240619085003,0,1002.97,46.98,37.69,62400.79,681.81
20240619090003,0,1002.93,45.24,40.31,59754.9,652.12
20240619091003,0,1002.9,46.74,37.63,75714.74,998.98
20240619092003,0,1002.95,50.32,31.69,87813.64,1223.51
20240619093003,0,1003.02,51.94,28.78,92499.89,1326.24
20240619094003,0,1002.92,51.45,29.66,94221.66,1312.15
20240619095003,0,1002.81,49.84,31.53,97122.35,1375.61
20240619100003,0,1002.69,50.84,30.58,100364.45,1383.21
20240619101003,0,1002.56,49.92,30.89,101189.39,1375.12
20240619102003,0,1002.36,49.46,31.71,109054.13,1494.46
20240619103003,0,1002.23,50.75,30.24,99640.49,1390.16
20240619104003,0,1002.12,50.77,29.32,87787.41,1213.87
20240619105003,0,1002.02,49.64,31.4,86451.46,1227.25
20240619110003,0,1001.98,50.37,29.73,112972.76,1466.53
20240619111003,0,1001.8,48.22,33.1,102680.27,1404.93
20240619112003,0,1001.73,49.45,31.52,117758.2,1583.74
20240619113003,0,1001.53,46.28,37.86,91336.66,1278.04
20240619114003,0,1001.41,46.33,38.13,117722.8,1597.65
20240619115003,0,1001.25,47.61,35.81,115741.56,1551.53
20240619120003,0,1001.11,47.55,35.7,112439.8,1534.33
20240619121003,0,1000.86,48.25,34.75,107809.26,1496.13
20240619122003,0,1000.73,48.58,33.89,105280.16,1473.56
20240619123003,0,1000.62,49.93,31.94,108430.26,1541.64
20240619124003,0,1000.43,47.98,34.76,63582.08,984.18
20240619125003,0,1000.25,47.19,36.65,93002.47,1432.64
20240619130003,0,1000.21,46.52,37.8,92798.35,1505.06
20240619131003,0,1000.24,44.57,42.17,46446.85,605.29
20240619132003,0,1000.21,44.51,43.12,52917.35,936.4
20240619133003,0,1000.12,44.6,41.54,44550.35,684.75
20240619134003,0,1000.11,44.48,42.29,55070.49,908.88
20240619135003,0,1000.16,44.81,41.4,46521.44,782.97
20240619140003,0,1000.11,44.77,41.75,56593.08,1053.56
20240619141003,0,1000.05,42.04,51.1,23146.36,152.96
20240619142003,0,999.98,39.61,61.43,20380.83,127.57
20240619143003,0,999.8,38.73,66.72,20037.83,125.44
20240619144003,0,999.67,37.62,72.48,11438.08,42.61
20240619145003,0,999.62,36.25,81.33,8155.67,23.49
20240619150003,0,999.8,35.47,88.29,7082.42,18.51
20240619151003,0,999.85,34.04,98.6,4745.42,5.78
20240619152003,0,999.97,33.84,99.48,4715.5,5.36
20240619153003,0,1000.08,34.07,99.64,4385.58,3.86
20240619154003,0,1000.25,33.75,99.99,4060.33,3.32
20240619155003,0,1000.39,33.25,100,2751.92,1.56
20240619160003,0,1000.29,33.21,100,1882.25,0.78
20240619161003,0,1000.4,32.74,100,1408.25,0.49
20240619162003,0,1000.36,33.01,100,1324.42,0.46
20240619163003,0,1000.33,32.77,100,1403.08,0.52
20240619164003,0,1000.38,32.45,100,1473.42,0.58
20240619165003,0,1000.3,30.86,100,1594.92,0.88
20240620070003,0,1002.07,37.46,87.04,31556,208.52
20240620071003,0,1001.98,40.3,69.93,36911.33,241.42
20240620072003,0,1002.03,40.99,63.86,41548.52,305.46
20240620073003,0,1001.96,40.79,62.12,45359.09,347.03
20240620074003,0,1001.91,42.12,56.38,54660.04,494.22
20240620075003,0,1001.88,43.92,49.72,54791.03,504.12
20240620080003,0,1001.93,43.65,48.3,55562.07,513.89
20240620081003,0,1001.98,43.34,49.8,45947.67,376.86
20240620082003,0,1001.92,40.55,56.67,40210.85,288.28
20240620083003,0,1001.95,41.78,52.98,54492.75,521.24
20240620084003,0,1001.98,43.78,48.36,72548.83,884.96
20240620085003,0,1002.03,48.1,38.13,81397,1072.81
