Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240201070008,1.56,1016.55,18.81,86.72,1245.75,0.17
20240201071008,1.8,1016.58,18.77,87.72,1608.17,0.33
20240201072008,1.63,1016.61,18.89,86.77,2005.33,0.57
20240201073008,1.49,1016.63,18.97,87.1,2419.5,0.89
20240201074008,2.11,1016.61,19.07,86.91,2790.83,1.24
20240201075008,2.19,1016.59,19.32,85.38,3123.25,1.6
20240201080008,1.95,1016.58,19.69,83.84,3396,1.88
20240201081008,1.97,1016.64,20.01,82.97,3681.17,2.29
20240201082008,1.89,1016.69,20.36,81.88,3976.75,2.77
20240201083008,1.64,1016.7,20.75,80.13,4306.83,3.32
20240201084008,2.19,1016.73,21.12,77.17,4684.08,4.04
20240201085008,2.31,1016.78,21.41,75.09,4980.83,4.73
20240201090008,1.8,1016.81,21.7,73.6,5021.5,4.89
20240201091008,2.33,1016.87,21.9,72.02,5269.83,5.3
20240201092008,1.94,1016.82,22.2,71.61,5824.83,7.03
20240201093008,0.96,1016.79,22.79,69.88,5974.25,7.46
20240201094008,2.74,1016.78,23.01,67.13,6153.17,7.89
20240201095008,2.34,1016.75,23.26,65.18,6453.25,8.65
20240201100008,1.82,1016.65,23.67,63.84,6500.83,8.83
20240201101008,1.32,1016.53,24.02,62.47,6700.33,9.07
20240201102008,1.66,1016.39,24.52,60.9,6905,9.51
20240201103008,1.74,1016.22,24.93,59.44,7215.92,10.27
20240201104008,2.4,1016.06,25.17,57.68,7871.33,11.82
20240201105008,1.82,1015.95,25.6,55.48,7875.42,11.78
20240201110008,2.64,1015.85,25.73,54.21,8414.17,13.43
20240201111008,1.9,1015.7,26.07,53.77,9715.25,17.7
20240201112008,1.95,1015.5,26.54,52.39,12117,26.99
20240201113008,0.92,1015.27,26.99,52.26,14697.75,38.39
20240201114008,1.04,1015.09,27.82,50.39,59254.12,67.53
20240201115008,0.53,1014.93,32.35,40.54,104855.84,895.7
20240201120008,0.2,1014.72,36.26,31.84,73564.67,1138.79
20240201121008,0.3,1014.46,33.39,36.76,28312.77,187
20240201122008,0.21,1014.26,30.93,43.33,25060.38,195.39
20240201123008,0.26,1013.96,28.08,52.29,15386.75,47.2
20240201124008,0.34,1013.68,27.15,55.91,21305.42,84.69
20240201125008,0.29,1013.54,28.59,53.68,52866.11,566.5
20240201130008,0.61,1013.5,32.36,43.5,82141.98,1207.97
20240201131008,0.73,1013.37,33.52,40.18,59560.2,687.64
20240201132008,0.61,1013.28,30.65,46.81,42043.15,425.21
20240201133008,0.78,1013.19,28.57,52.98,18487,64.14
20240201134008,0.32,1013.08,26.92,58.77,12557.67,31.42
20240201135008,0.26,1012.94,26.08,62.64,9123.58,17.03
