Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240516070014,0,1013.06,31.25,70.59,16342.42,107.75
20240516071014,0,1013.15,34.99,57.17,18391.83,126.68
20240516072014,0,1013.21,33.67,56.84,19421.58,98.95
20240516073014,0,1013.26,35.92,51.58,23960.34,151.09
20240516074014,0,1013.33,39.77,39.89,27923.17,208.78
20240516075014,0,1013.3,39.61,36.94,33438,301.61
20240516080014,0,1013.13,39.17,36.45,38195.03,397.66
20240516081014,0,1013.19,39.11,35.58,39853.06,418.83
20240516082014,0,1013.17,34.83,42.13,41648.93,468.35
20240516083014,0,1013.06,38.93,34.98,51385.97,734.84
20240516084014,0,1013.02,40.28,30.89,51365.99,688.66
20240516085014,0,1012.88,33.02,41.72,56057.11,812.17
20240516090014,0,1012.77,31.9,48.8,69322.64,1209.76
20240516091014,0,1012.57,31.07,51.13,66035.87,1067.71
20240516092014,0,1012.42,32.88,43.26,66362.37,1057.62
20240516093014,0,1012.28,31.42,50.71,51270.41,663.16
20240516094014,0.05,1012.16,28.17,68.51,46460.45,525.52
20240516095014,0.02,1012.02,27.94,71.69,45369.6,508.13
20240516100014,0,1012.03,29.73,64.99,64187.07,982.78
20240516101014,0,1011.93,29.4,65.01,59894.34,867.19
20240516102014,0.03,1011.79,29.28,64.58,79278.48,1401.1
20240516103014,0,1011.89,29.03,64.84,43563.26,500.21
20240516104014,0,1011.87,28.29,69.42,34052.56,274.44
20240516105014,0,1011.79,28.24,69.19,33247.85,268.12
20240516110014,0,1011.76,28.39,69.03,46247.52,534.94
20240516111014,0,1011.73,28.01,71.14,36096.34,349.84
20240516112014,0,1011.75,28.29,70.31,29607.5,220.3
20240516113014,0,1011.76,29.21,66.63,37228.87,324.67
20240516114014,0.02,1011.73,29.2,67,39674.02,447.23
20240516115014,0,1011.54,30.18,63.49,53270.85,710.18
20240516120014,0,1011.47,28.95,66.69,34658.89,291.66
20240516121014,0,1011.4,29.02,67.4,39312.7,358.47
20240516122014,0.02,1011.38,28.25,72.29,42937.57,447.43
20240516123014,0,1011.27,27.99,73.85,29113.67,210.77
20240516124014,0,1011.16,27.15,77.29,25320.75,166.44
20240516125014,0,1011.03,27.12,77.17,34288.71,283.48
20240516130014,0,1010.95,27.68,74.25,37849.83,346.43
20240516131014,0,1010.96,28.47,69.92,41609.29,397.9
20240516132014,0,1010.83,27.1,75.8,35101,267.97
20240516133014,0,1010.71,27.44,74.95,35891.21,298.81
20240516134014,0,1010.49,28.33,69.87,64978.41,1003.2
20240516135014,0,1010.57,28.71,67.53,39512.98,388.73
20240516140014,0,1010.47,27.2,74.26,32151.58,224.06
20240516141014,0.04,1010.5,28.38,69.19,38262.01,345.58
20240516142014,0,1010.43,27.12,75.48,28372.67,181.02
20240516143014,0,1010.32,28.08,71.88,27347.92,173.38
20240516144014,0,1010.22,27.4,72.7,18999.75,85.2
20240516145014,0,1010.08,27.36,74.49,16303.5,64.29
20240516150014,0,1009.97,27.2,74.55,17258.25,71.2
20240516151014,0,1009.84,26.95,75.33,20448.33,98.27
20240516152014,0,1009.74,27.56,72.32,28525.25,169.72
20240516153014,0,1009.63,27.71,70.79,21417.08,108.8
20240516154014,0,1009.62,27.17,74.95,15690.75,57.89
20240516155014,0,1009.49,27.22,75.05,17735.75,74.88
20240516160014,0,1009.49,26.96,74.53,17525.08,73.7
20240516161014,0,1009.46,26.89,75.44,13181.42,41.78
20240516162014,0,1009.47,26.33,79.44,9291.42,21.96
20240516163014,0,1009.57,26.81,77.18,11131.42,31.62
20240516164014,0,1009.64,26.47,78.06,10030.08,26.31
20240516165014,0,1009.67,26.62,77.01,9995.75,25.97
20240517070014,0,1008.62,26.37,95.77,13905.08,56.7
20240517071014,0,1008.69,27.86,89.22,15816.5,82.54
20240517072014,0,1008.73,30.81,75.57,25173.25,168.73
20240517073014,0,1008.69,29.7,77.93,19716.42,96.39
20240517074014,0,1008.7,28.56,83.03,21953.75,116.98
20240517075014,0,1008.76,28.86,80.78,25792.75,162.39
20240517080014,0,1008.84,31.42,71.59,35671.48,329.84
20240517081014,0,1008.91,33.27,64.87,39391.54,415.2
20240517082014,0,1008.93,37.5,50.67,48739.87,630.66
20240517083014,0,1008.8,37.26,47.76,51500.77,685.47
20240517084014,0,1008.75,38.67,43.32,57766.11,835.85
20240517085014,0,1008.75,38.57,41.97,62111.98,949.01
