Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240306070017,0,1010.14,21.94,91.5,3643.08,3.6
20240306071017,0,1010.46,22,88.69,1365.33,0.61
20240306072017,0,1010.79,21.98,92.37,1758.5,1
20240306073017,0,1010.95,22.3,93.74,3838,4.06
20240306074017,0,1011.18,22.66,93.37,5789.08,10.04
20240306075017,0,1011.42,23.38,91.36,6821.42,14.41
20240306080017,0,1011.58,22.96,88.39,2282.75,1.3
20240306081017,0,1011.94,21.82,93.57,8107.08,18.27
20240306082017,0,1012.17,21.9,94.27,10258.17,27.5
20240306083017,0,1012.27,21.59,93.02,6157.5,9
20240306084017,0,1012.46,20.94,92.78,3610.92,2.84
20240306085017,0,1012.6,20.55,93.56,3465,2.42
20240306090017,0,1012.71,20.45,93.39,4388.42,4.04
20240306091017,0,1012.79,20.69,92.55,5663.83,6.81
20240306092017,0,1012.81,21.04,90.73,5943.08,7.39
20240306093017,0,1012.94,21.09,88.89,5190.25,5.41
20240306094017,0,1013.02,20.84,88.07,4481,3.95
20240306095017,0,1013.15,20.59,87.72,3929.67,2.95
20240306100017,0,1013.27,20.38,87.67,4228.17,3.32
20240306101017,0,1013.33,20.28,87.98,3774.08,2.68
20240306102017,0,1013.37,20.03,89.44,5451.42,5.82
20240306103017,0,1013.37,19.91,89.88,6165.67,7.63
20240306104017,0,1013.39,19.91,90.28,6063.33,7.21
20240306105017,0,1013.32,20.54,89.39,5693.33,6.12
20240306110017,0,1013.42,19.91,87.06,5064,4.8
20240306111017,0,1013.43,19.48,88.41,5442,5.57
20240306112017,0,1013.34,18.92,90.47,5994.58,6.29
20240306113017,0,1013.31,18.47,92.25,5497.5,6.02
20240306114017,0,1013.25,18.26,93.59,6415.75,8.64
20240306115017,0,1013.23,18.24,94.22,7506.42,12.18
20240306120017,0,1013.14,18.28,94.62,7732.08,13.09
20240306121017,0,1013.08,18.29,94.45,7290.08,12.32
20240306122017,0,1012.94,18.22,94.91,8070.83,14.66
20240306123017,0,1012.78,18.18,94.98,7181.58,11.44
20240306124017,0,1012.73,18.15,94.96,6928.58,11.32
20240306125017,0,1012.69,17.98,95.51,6966.92,10.42
20240306130017,0,1012.5,18.06,96.27,6758.17,9.71
20240306131017,0,1012.23,18.92,97.56,6260.33,8.29
20240306132017,0,1012.18,19.7,91.96,5364.83,6.11
20240306133017,0,1012.18,18.28,91.84,6315.25,7.73
20240306134017,0,1012.15,17.86,93.61,6174.92,7.39
20240306135017,0,1012.04,17.96,94.1,7383.75,11.53
20240306140017,0,1011.89,18.17,92.96,6516.34,8.76
