Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240211070015,0,1029.34,11.19,95.3,4620.83,5.55
20240211071015,0,1029.5,11.96,94.43,6828,12.49
20240211072015,0,1029.61,12.8,90.79,8635.5,17.03
20240211073015,0,1029.72,14.01,87.69,13056,39.1
20240211074015,0,1029.83,15.76,82.12,19770.75,97.34
20240211075015,0,1029.82,16.1,73.82,13566.67,33.45
20240211080015,0,1029.98,16.26,74.35,28952.35,151.84
20240211081015,0,1029.99,18.06,68.87,19554,87.49
20240211082015,0,1030.12,18,67.56,32880.64,117.24
20240211083015,0,1030.24,21.98,56.98,28360.04,234.32
20240211084015,0,1030.27,22.51,52.47,33453,156.3
20240211085015,0,1030.34,21.98,52.24,22768.17,80.46
20240211090015,0,1030.39,21.74,49.93,22328.34,76.23
20240211091015,0,1030.44,20.35,51.43,21768.17,76.1
20240211092015,0.02,1030.5,20.06,51.12,21492.17,69.72
20240211093015,0.02,1030.55,20.65,49.58,61662.72,457.12
20240211094015,0.03,1030.53,25.92,38.92,91147.74,1743.4
20240211095015,0.05,1030.55,27.78,33.06,94562.88,1850.9
20240211100015,0.12,1030.49,28.4,31.83,98493.72,1937.51
20240211101015,0.1,1030.48,28.65,30.4,100218.72,1968.61
20240211102015,0.12,1030.39,29.29,28.08,100507.48,1968.05
20240211103015,0.1,1030.42,28.54,29.07,99858.81,1960.95
20240211104015,0.09,1030.28,29.03,28.13,98149.44,1933.11
20240211105015,0.13,1030.2,29.18,27.3,96734.22,1903.12
20240211110015,0.1,1030.12,28.77,27.21,100844.39,2001.78
20240211111015,0.1,1029.94,29.72,27.3,101743.91,2003.32
20240211112015,0.06,1029.84,29.98,26.42,100614.57,1987.45
20240211113015,0.04,1029.7,30.5,25.02,98476.53,1942.47
20240211114015,0.03,1029.56,30.49,24.7,72215.19,1308.31
20240211115015,0.06,1029.43,23.87,33.73,15071,37.11
20240211120015,0.22,1029.23,21.2,39.61,14247.92,33.24
20240211121015,0.08,1029.15,20.66,41.82,13358.67,29.6
20240211122015,0.11,1029.04,20.48,41.26,12438.42,25.95
20240211123015,0.03,1028.92,20.27,41.45,11552,22.83
20240211124015,0.05,1028.74,20.4,40.11,10896.25,20.48
20240211125015,0.1,1028.52,20.16,41.1,10503.92,19.27
20240211130015,0.09,1028.41,19.94,41.11,9964.58,17.38
20240211131015,0.05,1028.3,19.85,41.54,9664.33,16.61
20240211132015,0.08,1028.12,19.86,41.95,9672.75,16.88
20240211133015,0.17,1028.02,19.93,39.71,10028.92,18.27
20240211134015,0.2,1028.04,19.91,41.14,10088.42,19.49
20240211135015,0.11,1027.94,20.02,38.57,12255,29.98
20240211140015,0.12,1027.88,20.31,39.21,10322.42,22.4
20240211141015,0.05,1027.82,19.84,43.42,8822.78,15.03
20240211142015,0.03,1027.77,19.69,41.71,8445.91,14.18
20240211143015,0.06,1027.68,19.99,44.52,9346.08,18.46
20240211144015,0.02,1027.63,20.33,41,10313.17,23.29
