Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240425070002,0.16,1004.42,21.99,100,1884.25,0.93
20240425071002,0.52,1004.49,21.97,100,2039.75,1.05
20240425072002,0.19,1004.54,21.98,100,2353.25,1.43
20240425073002,0.19,1004.65,22.16,100,3239.92,2.59
20240425074002,0.19,1004.85,22.58,100,3952.42,3.91
20240425075002,0.09,1005.08,23.06,100,5361.33,7.39
20240425080002,0.1,1005.23,23.36,100,4645.25,5.29
20240425081002,0.32,1005.56,23.04,100,4207.33,4.12
20240425082002,0.34,1005.91,22.88,100,4490.25,4.59
20240425083002,0.36,1005.86,23.13,100,6086.17,8.25
20240425084002,0,1005.41,23.3,100,6146.25,8.24
20240425085002,0.17,1005.26,22.84,100,6841.17,10.87
20240425090002,0.87,1005.2,22.9,100,12541.08,39.52
20240425091002,1.5,1005.08,23.38,100,17064.58,72.33
20240425092002,2.08,1005.19,23.57,100,15919.75,63.03
20240425093002,2.33,1005.22,23.16,100,12819.17,39.16
20240425094002,1.92,1005.26,22.85,100,12202.08,35.72
20240425095002,2.71,1005.23,23.15,100,15220.58,57.07
20240425100002,3.15,1005.12,23.75,100,20973.17,108.67
20240425101002,2.77,1004.84,25.48,100,31062.17,257.36
20240425102002,2.68,1004.61,26.6,100,46957.76,565.31
20240425103002,3.15,1004.28,28,100,46292.63,537.38
20240425104002,2.56,1003.91,27.13,100,33477.75,274.33
20240425105002,3.4,1003.61,26.02,100,23201.83,136.33
20240425110002,2.13,1003.3,25.9,100,21136.25,110.65
20240425111002,1.86,1003.1,27.71,100,27807.75,189.62
20240425112002,1.98,1002.88,28.35,99.2,25616.5,160.33
20240425113002,2.36,1002.71,27.37,100,17158,75.37
20240425114002,2.19,1002.78,26.71,100,16723.5,75.98
20240425115002,1.86,1002.76,28.91,95.52,38945.77,412.99
20240425120002,3.08,1002.63,32.66,74.54,83821.34,1511.27
20240425121002,2.92,1002.71,32.19,73.49,42142.46,431.92
20240425122002,1.77,1002.54,33.29,71.5,43627.93,489.28
20240425123002,1.78,1002.54,35.08,62.97,67769.14,1062.08
20240425124002,1.37,1002.33,38.53,51.03,76404.92,1216.44
20240425125002,1.3,1002.16,40.49,44.45,103917.95,1776.98
20240425130002,1.2,1001.88,42.7,36.93,84502.18,1392.14
20240425131002,1.56,1001.7,40.25,41.33,86244.78,1414.52
