Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240618070013,0,1003.09,29.33,72.65,9694.5,10.38
20240618071013,0,1003,29.38,71.82,11231.67,13.83
20240618072013,0,1002.98,29.64,71.09,12584.08,17.7
20240618073013,0,1003.06,30.38,69.15,12384.42,17.53
20240618074013,0,1003.26,31.28,66.4,15397.17,26.76
20240618075013,0,1003.24,32.17,62.73,21411.33,48.95
20240618080013,0,1003.28,32.87,60.41,20697.25,46.69
20240618081013,0,1003.34,33.5,58.27,22697.75,55.96
20240618082013,0,1003.41,34.83,54.98,27287.58,79.12
20240618083013,0,1003.37,36.94,48.61,32456.42,110.87
20240618084013,0,1003.31,37.63,44.93,32610.58,112.85
20240618085013,0,1003.31,37.39,44.7,35698.08,134.89
20240618090013,0,1003.28,38.03,42.96,40509.78,172.08
20240618091013,0,1003.33,37.99,43.25,39393.06,160.09
20240618092013,0,1003.42,37.67,45.2,39761.86,165.95
20240618093013,0,1003.42,37.45,45.4,41973.74,185.53
20240618094013,0,1003.57,33.63,55.39,39002.11,161.69
20240618095013,0,1003.71,33.15,58.67,39117.75,165.38
20240618100013,0,1003.78,33.95,56.88,38536.47,159.71
20240618101013,0,1003.84,33.67,58.25,32297.75,118.79
20240618102013,0,1003.9,34.98,54.75,39319.66,173.19
20240618103013,0,1003.88,35.64,52.86,39868.43,181.13
20240618104013,0,1003.84,35.48,53.36,39798.89,188.36
20240618105013,0,1003.82,35.38,53.6,33802.21,137.63
20240618110013,0,1003.78,33.9,57.33,23040.17,66.41
20240618111013,0,1003.68,34.25,56.8,24050.58,73.84
20240618112013,0,1003.44,34.83,54.95,31305.08,128.41
20240618113013,0,1003.32,35.77,52.1,39340.33,187.1
20240618114013,0,1003.23,36.44,50.41,53054.02,371.6
20240618115013,0,1003.2,38.29,45.77,54884.65,365.6
20240618120013,0,1003.12,37.92,45.77,50801.96,296.91
20240618121013,0,1003.03,37.51,46.62,56554.71,380.5
20240618122013,0,1002.93,36.63,48.97,41380.07,202.29
20240618123013,0,1002.77,35.77,51.52,37359.73,182.91
20240618124013,0,1002.65,34.95,54.21,40982.64,194
20240618125013,0,1002.62,34.01,56.98,25697.17,84.5
20240618130013,0,1002.55,33.84,58.06,19704.08,53.21
20240618131013,0,1002.4,35.36,53.85,40984.25,198.1
20240618132013,0,1002.24,35.93,51.77,37306.38,174.68
20240618133013,0,1002.18,35.78,51.98,42463.64,238.86
20240618134013,0,1002.13,36.13,51.06,41506.14,243.47
20240618135013,0,1001.97,35.03,53.36,29140.35,188.23
20240618140013,0,1001.94,34.52,55.39,20684.83,47.07
20240618141013,0,1001.79,34.12,57.49,35345.75,151.69
20240618142013,0,1001.78,33.19,60.6,44649.26,246.74
20240618143013,0,1001.74,34.1,58.42,38433.75,169.56
20240618144013,0,1001.76,34.08,57.86,35554.83,151.75
20240618145013,0,1001.73,34.69,56.19,33017.83,128.84
20240618150013,0,1001.75,35.12,53.86,24176.08,65.57
20240618151013,0,1001.73,33.57,57.78,16810,32.99
20240618152013,0,1001.7,32.97,59.9,12055.42,16.69
20240618153013,0,1001.74,32.17,62.63,9535.67,10.21
20240618154013,0,1001.72,30,72.97,9608.75,11.41
20240618155013,0,1001.78,29.4,76.76,11333.17,14.61
20240618160013,0,1001.81,29.75,74.24,11654.83,14.96
20240618161013,0,1001.94,29.88,71.64,9923.42,10.88
20240618162013,0,1001.85,30.02,70.05,10105.58,11.17
20240618163013,0,1001.75,30.27,68.59,8521.33,8.22
20240618164013,0,1001.76,30.36,68.17,7198.25,6
20240618165013,0,1001.78,30.56,66.84,5498.58,3.54
20240619070013,0,1003.37,38.37,42.86,9706.83,8.34
20240619071013,0,1003.31,40.06,39.19,10353,9.31
20240619072013,0,1003.3,41.95,35.05,10941.25,10.9
20240619073013,0,1003.29,41.74,34.9,12046.58,16.27
20240619074013,0,1003.29,41.55,35.26,13627.42,26.77
20240619075013,0,1003.3,43.15,32.74,17484.92,49.78
20240619080013,0,1003.22,44.35,30.84,23380.58,83.41
20240619081013,0,1003.24,44.27,30.77,36309,102.79
20240619082013,0,1003.28,42.18,34.21,29784.58,75.35
20240619083013,0,1003.3,39.34,39.41,27184.17,69.54
20240619084013,0,1003.27,42.76,33.38,43917.04,166.36
20240619085013,0,1003.27,43.16,32.15,35904.93,123.13
