Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240629070008,0,1005.89,28.2,100,3107.08,2
20240629071008,0,1005.96,28.48,100,3425.83,2.55
20240629072008,0,1005.82,28.86,100,3659.25,3.04
20240629073008,0,1005.87,29.05,100,3897.92,3.61
20240629074008,0,1005.83,29.2,100,4207.92,4.32
20240629075008,0,1005.79,29.51,100,4331.92,4.7
20240629080008,0,1005.66,30,100,4383.08,5.02
20240629081008,0,1005.6,30.46,99.45,4465.83,5.41
20240629082008,0,1005.57,30.76,96.98,4526.08,5.58
20240629083008,0,1005.57,31.1,95.43,4563.75,5.81
20240629084008,0,1005.44,31.59,93.22,4588.83,5.99
20240629085008,0,1005.42,31.78,90.93,4582.58,6.04
20240629090008,0,1005.35,32.02,88.49,4592.17,6.04
20240629091008,0,1005.23,32.16,87.28,4614.33,6.06
20240629092008,0,1005.13,32.47,85.7,4585.92,6.02
20240629093008,0,1005.12,32.66,79.98,4564,5.94
20240629094008,0,1005.11,32.74,80.18,4580.75,5.96
20240629095008,0,1005,33,80.5,4578.17,5.82
20240629100008,0,1004.94,33.22,80.25,4651.33,5.92
20240629101008,0,1004.78,33.52,78.49,5337.67,7.57
20240629102008,0,1004.68,33.68,74.43,5727.5,8.41
20240629103008,0,1004.61,33.66,74.25,4497.08,5.14
20240629104008,0,1004.45,33.81,73.21,4501.17,5.13
20240629105008,0,1004.37,34.09,72.14,6857.17,12.83
20240629110008,0,1004.34,34.78,72.9,13031.16,40.54
20240629111008,0,1004.23,34.44,77.32,8487.08,18.5
20240629112008,0,1004.06,33.89,80.04,5856.83,8.14
20240629113008,0,1003.89,33.78,82.13,7062.92,12.01
20240629114008,0,1003.76,33.56,86.5,5845.33,7.78
20240629115008,0,1003.64,33.38,88.68,6616.75,9.65
20240629120008,0,1003.49,33.69,87.4,8781.95,16.81
20240629121008,0,1003.46,33.8,86.03,8754.58,21.62
20240629122008,0,1003.4,34.51,82.83,15570.83,66.2
20240629123008,0,1003.26,34.94,79.78,15258.67,956.7
20240629124008,0,1003.26,35.32,77.41,15731.5,152.66
20240629125008,0,1003.2,36.11,73.85,52517.79,879.21
20240629130008,0,1003.09,36.22,71.44,17628.44,73.39
20240629131008,0,1003.03,35.58,73.67,17535.77,222.95
20240629132008,0,1002.96,34.16,80.22,11318.43,27.52
20240629133008,0,1002.97,33.74,82.7,8937.33,17.57
20240629134008,0,1002.91,33.23,85.47,7015,10.18
20240629135008,0,1002.89,32.84,87.02,3350.58,2.01
20240629140008,0,1002.94,32.65,87.67,2649,1.37
20240629141008,0,1002.98,32.6,87.07,1865.94,0.64
20240629142008,0,1003.06,32.48,88.72,1569.75,0.41
20240629143008,0,1003.04,32.28,90.55,1156.75,0.27
20240629144008,0,1002.99,32.23,90.66,1377.58,0.42
20240629145008,0,1002.92,32.13,89.98,2710.84,1.63
20240629150008,0,1002.83,32.07,89.51,5549.81,6.83
20240629151008,0,1002.77,31.97,91.8,3388.58,2.6
20240629152008,0,1002.72,32.21,91.21,3431.67,3.14
20240629153008,0,1002.56,32.44,89.75,4182.92,4.18
20240629154008,0,1002.45,32.5,91.5,2324.92,1.3
20240629155008,0,1002.41,32.36,93.51,1690.08,0.76
20240629160008,0,1002.48,32.13,94.95,586,0.08
20240629161008,0,1002.42,31.99,94.97,490.67,0.05
20240629162008,0,1002.47,32,94.73,714.58,0.12
20240629163008,0,1002.53,31.92,95.07,594.17,0.07
20240629164008,0,1002.62,31.41,99.57,554.08,0.06
20240629165008,0,1002.65,30.68,100,683.33,0.12
20240630070008,0,1003.59,29.66,100,4128.75,4.26
20240630071008,0,1003.64,29.83,100,5728.75,8.85
20240630072008,0,1003.69,30.23,100,5703.25,8.71
20240630073008,0,1003.78,30.49,100,5391.83,7.82
20240630074008,0,1003.92,30.71,100,5867.83,9.18
20240630075008,0,1004.02,30.65,100,4903.08,6.17
20240630080008,0,1004.12,30.9,100,4918.5,6.44
20240630081008,0,1004.11,31.04,100,5230.83,7.41
20240630082008,0,1004.06,31.44,99.19,5259.26,7.61
20240630083008,0,1003.99,31.82,97.62,3876.08,3.68
20240630084008,0,1003.92,31.86,95.37,5052.58,7.06
20240630085008,0,1003.88,32.12,94.92,5243.83,7.75
