Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240618070012,0,1005.45,29.12,100,3380.5,3.69
20240618071012,0,1005.36,29.29,100,3899,4.79
20240618072012,0,1005.37,29.55,100,4527.17,6.61
20240618073012,0,1005.5,30.01,100,4408,6.52
20240618074012,0,1005.72,30.48,100,5707.92,10.5
20240618075012,0,1005.74,30.88,100,6670.42,14.81
20240618080012,0,1005.81,31.16,100,7465.92,17.29
20240618081012,0,1005.85,31.62,100,7842.09,18.69
20240618082012,0,1005.94,31.81,100,8405.5,22.15
20240618083012,0,1005.95,32.04,100,9469.08,28.63
20240618084012,0,1005.84,31.88,100,8983.5,26.32
20240618085012,0,1005.88,32.15,100,9539.33,29.9
20240618090012,0,1005.85,33,100,9674.75,30.01
20240618091012,0,1005.85,33.29,100,9913.25,32.41
20240618092012,0,1005.98,33.83,100,11728.33,44.27
20240618093012,0,1005.99,33.86,100,12213.75,48.11
20240618094012,0,1006.08,33.53,100,12088.83,47.81
20240618095012,0,1006.27,33.25,100,12547.92,49.59
20240618100012,0,1006.31,33.58,100,12190.67,47.02
20240618101012,0,1006.41,33.55,100,10621.17,35.14
20240618102012,0,1006.44,33.75,100,12762.83,49.83
20240618103012,0,1006.48,33.94,100,13704.84,51.84
20240618104012,0,1006.44,34.36,100,14808.92,64.68
20240618105012,0,1006.4,34.53,100,12602.67,49.49
20240618110012,0,1006.34,33.97,100,8489.83,23.76
20240618111012,0,1006.23,34.07,100,11600.33,39.68
20240618112012,0,1006.03,34.07,100,12801.33,48.6
20240618113012,0,1005.9,35,100,12584.83,51.82
20240618114012,0,1005.79,35.37,100,17983.42,175.51
20240618115012,0,1005.7,37.27,100,23661.75,272.71
20240618120012,0,1005.61,39.43,100,22651.25,313.59
20240618121012,0,1005.54,38.86,100,21011.83,185.27
20240618122012,0,1005.44,37.29,100,18397,106.3
20240618123012,0,1005.3,36.41,100,17964.33,154.33
20240618124012,0,1005.15,36.06,100,18331.92,139.19
20240618125012,0,1005.03,35.93,100,10502.08,35.27
20240618130012,0,1004.98,34.62,100,7685.83,22.71
20240618131012,0,1004.89,34.94,100,16888.33,107.65
20240618132012,0,1004.74,36.18,100,16887.42,85.41
20240618133012,0,1004.66,35.58,100,16972.33,85.07
20240618134012,0,1004.55,37,100,23963.92,169.87
20240618135012,0,1004.4,38.01,100,23477.5,160.07
20240618140012,0,1004.36,36.76,100,8565.58,23.68
20240618141012,0,1004.23,36.6,100,25771.94,195.11
20240618142012,0,1004.16,37.88,100,33760.2,491.85
20240618143012,0,1004.17,40.56,100,35751.19,453.34
20240618144012,0,1004.2,39.6,100,36909.46,599.37
20240618145012,0,1004.12,43.75,88.36,82575.39,1281.58
20240618150012,0,1004.07,44.19,81.74,37039.07,374.72
20240618151012,0,1003.98,38.88,99.19,11874.42,32.73
20240618152012,0,1003.89,36.31,100,6498.67,11.8
20240618153012,0,1003.97,34.3,100,3865.92,4.23
20240618154012,0,1004.03,32.32,100,4632.08,6.13
20240618155012,0,1004.14,30.47,100,4800.67,6.29
20240618160012,0,1004.18,30.33,100,4536.67,6.16
20240618161012,0,1004.31,30.49,100,3498.08,3.7
20240618162012,0,1004.23,30.57,100,4080.42,4.49
20240618163012,0,1004.16,30.81,100,3921.33,4.28
20240618164012,0,1004.11,30.9,100,2990.92,2.72
20240618165012,0,1004.17,30.98,100,2293.67,1.56
20240619070012,0,1005.81,28.18,100,2699.17,1.48
20240619071012,0,1005.81,28.43,100,2981.17,1.82
20240619072012,0,1005.84,28.72,100,3325.58,2.36
20240619073012,0,1005.85,29.09,100,4550.5,4.41
20240619074012,0,1005.9,29.43,100,5943.42,7.85
20240619075012,0,1005.93,29.87,100,6565.25,10.56
20240619080012,0,1005.89,30.47,100,7170.67,14.01
20240619081012,0,1005.93,30.88,100,6425.75,12.53
20240619082012,0,1006.01,30.98,100,4989.75,7.7
20240619083012,0,1006.05,30.83,100,4479.5,5.58
20240619084012,0,1006.07,31.03,100,5587,8.77
20240619085012,0,1006.04,31.24,100,4911.83,7.2
