Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240105070001,0,1015.32,12.72,100,4887.75,16.56
20240105071001,0,1015.38,14.38,100,9335.5,56.8
20240105072001,0,1015.48,16.42,100,13769.75,101.68
20240105073001,0,1015.55,18.44,97.31,19419.25,172.91
20240105074001,1.06,1015.67,19.93,81.47,25855.16,270.8
20240105075001,1.01,1015.74,21.46,71.45,32208.08,377.13
20240105080001,0,1015.74,22.97,63.43,38149.24,484.15
20240105081001,0,1015.78,24.08,59.47,43991.63,581.81
20240105082001,2.14,1015.81,24.87,57.3,50508.18,713.85
20240105083001,0.78,1015.86,26.29,53.68,55909.76,860.25
20240105084001,1.35,1015.91,27.54,49.21,61080.27,991.46
20240105085001,1.55,1015.94,27.1,49.94,66768.28,1132.29
20240105090001,0.34,1015.89,28.42,48.55,71229.92,1263.63
20240105091001,1.52,1015.82,29.75,44.39,75192.93,1347.49
20240105092001,1.24,1015.71,29.25,43.85,81154.42,1444.2
20240105093001,1.08,1015.52,29.06,43.9,88249.02,1526.65
20240105094001,1.2,1015.36,30.08,42.15,97011.84,1599.92
20240105095001,1.67,1015.3,31,39.16,100577.02,1646.26
20240105100001,0.38,1015.18,30.55,39.55,100477.11,1672.14
20240105101001,0,1015.04,30.49,39.31,98674.85,1705.18
20240105102001,0,1014.79,30.26,39.56,99851.26,1732.36
20240105103001,0,1014.64,31.24,37.73,100138.04,1747.59
20240105104001,0.5,1014.42,32.07,36.74,102384.85,1752.46
20240105105001,0,1014.24,33.26,34.66,103176.02,1746.96
20240105110001,0.96,1013.96,34.11,33.35,106514.25,1742.86
20240105111001,0.49,1013.74,35.1,32.21,108776.34,1732.93
20240105112001,1.8,1013.46,35.62,30.51,110148.07,1739.64
20240105113001,2.72,1013.22,36.41,29.93,110538.17,1725.62
20240105114001,3.01,1012.97,36.58,28.85,108456.31,1731.53
20240105115001,4.09,1012.83,36.54,29,107754.1,1732.81
20240105120001,3.78,1012.68,36.31,29.12,106218.3,1716.92
20240105121001,3.81,1012.53,37.26,28.61,105585.98,1691.31
20240105122001,3.72,1012.36,37.89,27.8,103157.15,1677.44
20240105123001,3.57,1012.15,38.21,27.7,102600.48,1684.26
20240105124001,1.73,1011.94,38.27,27.58,101987.92,1670.43
20240105125001,3.9,1011.8,38.62,26.84,100583.3,1675.88
20240105130001,3.72,1011.65,37.54,27.54,58472.74,884.26
20240105131001,3.67,1011.53,33.08,33.12,38778.4,364.53
20240105132001,3.49,1011.44,31.25,36.63,64432.1,1078.6
20240105133001,3.62,1011.33,32.67,35.03,65097.93,1026.66
20240105134001,3.52,1011.21,31.78,36.37,52010.73,747.61
20240105135001,3.65,1011.15,31.5,37.16,28348.77,172.17
20240105140001,3.65,1011.12,29.62,39.95,23627.17,121.87
20240105141001,2.35,1011.07,28.65,42.32,25174.08,138.99
20240105142001,2.84,1011.01,28.53,42.47,25200.58,141.15
20240105143001,2.43,1010.96,28.32,43.48,21067,100.29
20240105144001,2.68,1011,28.15,44.56,18991.66,82.31
20240105145001,1.67,1011.04,27.71,45.85,17186,67.9
20240105150001,1.57,1011.07,27.23,47.82,15412.92,54.64
20240105151001,1.43,1011.22,26.87,49.24,11038,28.67
20240105152001,0,1011.39,25.9,51.86,8493.5,17.28
20240105153001,0,1011.51,25.25,53.55,6963.75,11.94
20240105154001,0,1011.81,24.35,56.72,5100.92,6.41
20240105155001,4.43,1011.91,23.72,58.32,4969.83,6.1
20240105160001,4.41,1012.05,23.46,59.59,4456.42,4.92
20240105161001,3.16,1012.27,23.28,60.32,3994.75,3.99
20240105162001,3.27,1012.18,23.17,60.77,3640.75,3.34
20240105163001,3.39,1012.37,22.97,61.71,2927.17,2.19
20240105164001,3.51,1012.42,22.62,62.87,2631.42,1.75
20240105165001,3.33,1012.39,22.16,63.97,2174,1.23
20240106070001,0.37,1014.97,12.71,100,5165.17,17.83
20240106071001,0.69,1014.98,14.4,100,11783.33,84.87
20240106072001,0.55,1015.08,16.56,100,13277.66,149.77
20240106073001,0.6,1015.23,18.43,100,19411.25,193.42
20240106074001,0.32,1015.39,19.4,95.18,24100,254.17
20240106075001,0.37,1015.56,20.07,87.42,23042.9,209.74
20240106080001,0.45,1015.55,21.06,82.78,39418.59,505.61
20240106081001,0.47,1015.68,23.87,67.12,42034.88,536.7
20240106082001,0.8,1015.82,23.83,64.22,28248.86,237.88
20240106083001,0.49,1015.84,23.52,65.16,55101.75,880.25
20240106084001,0.5,1015.8,26.3,57.19,56151.27,870.18
20240106085001,0.73,1015.77,27.46,52.75,66608.36,1106.22
