Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240103070001,0.71,1011.79,15.44,100,1389.42,0.56
20240103071001,1.7,1011.84,15.65,100,2028.33,1.15
20240103072001,1.1,1011.93,15.86,100,2586.08,1.78
20240103073001,1.06,1011.96,16.17,100,3726.58,3.58
20240103074001,0.71,1012.05,16.48,100,5264.83,6.63
20240103075001,0.38,1012.19,16.9,100,6447.67,9.9
20240103080001,0.42,1012.33,17.52,100,9641.75,21.8
20240103081001,0.2,1012.42,18.38,100,13379,40.93
20240103082001,0.76,1012.56,19.48,100,13697.58,45.73
20240103083001,0.28,1012.55,20.29,98.06,16763.25,64.55
20240103084001,0.07,1012.56,20.99,92.8,19599.42,87.15
20240103085001,0.16,1012.64,22.33,85.58,24937.17,140.44
20240103090001,0.26,1012.62,23.43,77.24,27053.08,158.7
20240103091001,0.5,1012.58,24.96,71.15,62447.72,1029.72
20240103092001,0.36,1012.39,28.51,58.7,60496.41,882.33
20240103093001,0.56,1012.34,28.97,55,56866.24,781.44
20240103094001,0.19,1012.29,30.12,54.29,89005.5,1430.35
20240103095001,0.49,1012.14,33.26,45.19,71760,1030.75
20240103100001,0.22,1012.01,33.13,44.45,58968.46,721.26
20240103101001,0.21,1011.92,32.12,45.62,73779.69,1056.06
20240103102001,0.49,1011.75,34.41,41.31,103910.2,1704.66
20240103103001,0.31,1011.65,36.03,38.21,85941.83,1370.82
20240103104001,0.23,1011.6,37.98,35.29,103057.61,1598.03
20240103105001,1.15,1011.45,37.61,34.42,48948.67,520.26
20240103110001,0.32,1011.31,35.62,37.43,49706.23,533.71
20240103111001,0.8,1011.23,35.11,38.05,46459.28,463.55
20240103112001,0.38,1011.21,33.63,40.73,36716.87,295.84
20240103113001,0,1011.14,30.83,47.04,25478.75,149.17
20240103114001,0.81,1011.06,28.52,53.43,23165.25,116.22
20240103115001,0.96,1010.94,27.2,57.9,18032.75,70.75
20240103120001,0.67,1010.84,25.68,63.04,14209.92,44.42
20240103121001,0.72,1010.77,24.74,66.98,12200,33.39
20240103122001,0.48,1010.67,23.59,71.64,11248.25,27.95
20240103123001,0,1010.53,22.67,76.32,10324.5,23.36
20240103124001,1.2,1010.56,22.18,79.55,9463.33,19.22
20240103125001,0.21,1010.52,21.71,81.1,6845.5,10.22
20240103130001,1.15,1010.46,21.31,83.55,4715.34,4.92
20240103131001,0.46,1010.44,21.05,84.57,5141.63,5.86
20240103132001,0,1010.44,20.82,84.07,5410.42,6.28
20240103133001,1.06,1010.5,20.55,84.74,3648.08,2.96
20240103134001,0.22,1010.57,20.21,86.1,4573.33,4.49
20240103135001,2.19,1010.61,20,87.58,5202.83,5.93
20240103140001,1.13,1010.66,19.96,87.86,6338.75,8.69
20240103141001,0,1010.8,19.6,89.45,5172.42,6.3
20240103142001,0,1010.81,19.35,89.87,6848.75,10.75
20240103143001,0.31,1010.85,19.35,86.97,5038.83,5.72
20240103144001,0,1011.01,19.22,87.61,4456,4.66
20240103145001,0,1011.06,19.09,87.6,4097.42,4.04
20240103150001,0,1011.14,19.09,86.13,3497.33,2.93
20240103151001,0,1011.27,19,86.57,2998.5,2.14
20240103152001,0,1011.43,18.8,88.49,2011.92,1.02
20240103153001,0,1011.57,18.7,88,1997.92,1
20240103154001,0,1011.76,18.62,87.36,1356.92,0.49
20240103155001,0,1011.92,18.51,87.75,1372.67,0.52
20240103160001,0,1012.12,18.47,88.2,957.83,0.26
20240103161001,0,1012.3,18.25,88.96,669.42,0.14
20240103162001,0,1012.43,18.15,88.8,478.25,0.08
20240103163001,0,1012.66,18.02,89.72,367.42,0.06
20240103164001,0,1012.82,17.81,89.19,261.25,0.03
20240103165001,0,1013.03,17.71,89.97,186.42,0.02
20240104070001,3.29,1016.18,14.52,100,1572,0.67
20240104071001,3.43,1016.26,14.73,100,2356.58,1.42
20240104072001,3.48,1016.39,14.98,100,3137.92,2.45
20240104073001,3.65,1016.5,15.21,100,4038.75,4
20240104074001,3.96,1016.54,15.53,98.97,5088.67,6.24
20240104075001,0.8,1016.66,15.78,95.63,5937.08,8.42
20240104080001,0,1016.82,16.03,92.73,6521.33,9.97
20240104081001,0,1016.91,16.3,90.58,7214.08,12.07
20240104082001,0,1017.07,16.62,89.8,7620.83,13.51
20240104083001,0,1017.2,16.83,89.07,8065.92,14.96
20240104084001,0,1017.27,17.1,88.83,8736.17,17.52
20240104085001,0,1017.34,17.45,87.42,9704.17,21.51
20240104090001,0,1017.35,17.66,86.06,10590,25.63
20240104091001,0,1017.36,17.84,84.15,11364.92,29.53
20240104092001,0,1017.32,18.16,80.32,12011.75,32.91
20240104093001,0,1017.3,18.28,80.31,12240.33,34.16
20240104094001,0,1017.25,18.73,80,13402.42,41.42
20240104095001,0,1017.08,19.18,77.97,15764.75,57.31
20240104100001,0,1016.95,19.88,75.4,18355.58,76.9
20240104101001,0,1016.81,20.56,73.03,20712.42,97.83
20240104102001,0,1016.64,21.37,70.07,22851.42,117.99
20240104103001,0,1016.54,22.24,65.76,25700.67,147.2
20240104104001,0,1016.39,23.24,62.42,29497.58,193.33
20240104105001,0.5,1016.23,24.47,57.28,33309.41,247.84
20240104110001,0.6,1016.04,25.91,54.3,43835.63,425.07
20240104111001,1.3,1015.78,28.45,48.67,49166.45,529.18
20240104112001,0.96,1015.61,30.33,43.26,51994.55,601.08
20240104113001,0.99,1015.39,31.91,38.31,74543.72,1109.46
20240104114001,2.3,1015.09,33.8,33.23,73197.14,1080.19
20240104115001,4.49,1014.82,32.79,33.15,70196.72,1035.38
20240104120001,4.22,1014.63,31.86,33.63,60935.98,821.69
20240104121001,2.77,1014.45,30.95,34.51,85285.8,1381.83
20240104122001,3.51,1014.26,31.04,34.37,48102.52,522.7
20240104123001,3.55,1014.04,30.04,35.72,62282.56,887.83
20240104124001,3.56,1013.86,28.22,38.13,35363.83,296.63
20240104125001,3.71,1013.67,26.52,41.53,35890.83,360.93
20240104130001,3.33,1013.49,26.3,42.56,47234.28,539.44
20240104131001,3.89,1013.49,26.97,41.93,38806.2,346.62
20240104132001,4.16,1013.48,25.77,43.85,30748.92,224.31
20240104133001,3.63,1013.47,25.39,45.49,31456.92,228.43
20240104134001,3.5,1013.5,25.04,47.07,22098.92,119.38
20240104135001,3.77,1013.49,23.4,51.47,13436.25,48.05
20240104140001,3.85,1013.48,22.47,53.59,8502.42,20.29
20240104141001,4.17,1013.45,21.61,56.2,6417.25,11.9
20240104142001,3.66,1013.45,20.93,58.03,4917.42,6.89
20240104143001,3.49,1013.39,20.42,59.98,4155.58,4.81
20240104144001,3.39,1013.44,20.06,61.79,3771.17,3.91
20240104145001,3.21,1013.47,19.72,63,3234.75,2.89
20240104150001,3.12,1013.53,19.55,63.94,3109.42,2.64
20240104151001,3.13,1013.62,19.36,64.38,3105.5,2.62
20240104152001,3.13,1013.68,19.24,64.8,3208.25,2.78
20240104153001,3.26,1013.75,19.2,65.82,3489.41,3.28
20240104154001,3.45,1013.84,19.2,66.45,3775.25,3.69
20240104155001,3.9,1013.95,19.21,66.68,4288.92,4.63
20240104160001,4.49,1014.07,19.3,67.02,4503.08,5.09
20240104161001,4.22,1014.14,19.37,67.06,3683.61,3.48
20240104162001,1.34,1014.25,19.25,67.51,2918.83,2.25
20240104163001,0.58,1014.39,19.02,68.53,2238.42,1.35
20240104164001,2.18,1014.58,18.78,69.59,1704.33,0.82
20240104165001,3.49,1014.76,18.53,70.75,1164.25,0.4
20240105070001,0,1015.32,12.72,100,4887.75,16.56
20240105071001,0,1015.38,14.38,100,9335.5,56.8
20240105072001,0,1015.48,16.42,100,13769.75,101.68
20240105073001,0,1015.55,18.44,97.31,19419.25,172.91
20240105074001,1.06,1015.67,19.93,81.47,25855.16,270.8
20240105075001,1.01,1015.74,21.46,71.45,32208.08,377.13
20240105080001,0,1015.74,22.97,63.43,38149.24,484.15
20240105081001,0,1015.78,24.08,59.47,43991.63,581.81
20240105082001,2.14,1015.81,24.87,57.3,50508.18,713.85
20240105083001,0.78,1015.86,26.29,53.68,55909.76,860.25
20240105084001,1.35,1015.91,27.54,49.21,61080.27,991.46
20240105085001,1.55,1015.94,27.1,49.94,66768.28,1132.29
20240105090001,0.34,1015.89,28.42,48.55,71229.92,1263.63
20240105091001,1.52,1015.82,29.75,44.39,75192.93,1347.49
20240105092001,1.24,1015.71,29.25,43.85,81154.42,1444.2
20240105093001,1.08,1015.52,29.06,43.9,88249.02,1526.65
20240105094001,1.2,1015.36,30.08,42.15,97011.84,1599.92
20240105095001,1.67,1015.3,31,39.16,100577.02,1646.26
20240105100001,0.38,1015.18,30.55,39.55,100477.11,1672.14
20240105101001,0,1015.04,30.49,39.31,98674.85,1705.18
20240105102001,0,1014.79,30.26,39.56,99851.26,1732.36
20240105103001,0,1014.64,31.24,37.73,100138.04,1747.59
20240105104001,0.5,1014.42,32.07,36.74,102384.85,1752.46
20240105105001,0,1014.24,33.26,34.66,103176.02,1746.96
20240105110001,0.96,1013.96,34.11,33.35,106514.25,1742.86
20240105111001,0.49,1013.74,35.1,32.21,108776.34,1732.93
