Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240710070011,0,1007.24,29.27,100,2409.58,3.57
20240710071011,0,1007.29,29.5,100,3409.17,4.09
20240710072011,0,1007.32,29.78,100,2921,4.93
20240710073011,0,1007.3,30.08,100,2803.92,5.04
20240710074011,0,1007.29,30.38,100,3549.17,5.68
20240710075011,0,1007.28,30.76,100,5282.17,6.48
20240710080011,0,1007.29,31.03,99.94,3095.08,6.63
20240710081011,0,1007.28,31.25,99.58,3284.33,7.04
20240710082011,0,1007.25,31.56,97.59,3317.42,8.07
20240710083011,0,1007.22,31.8,93.43,3535.75,8.91
20240710084011,0,1007.16,32.1,92.8,6244.75,9.46
20240710085011,0,1007.11,32.41,92.83,7747.08,10.94
20240710090011,0,1007.02,33.2,89.51,3726.83,10.71
20240710091011,0,1006.94,34.15,81.14,3920.67,11.29
20240710092011,0,1006.84,33.83,82.34,3959.92,11.8
20240710093011,0,1006.78,34.02,79.55,4681.58,12.08
20240710094011,0,1006.77,34.32,78.39,7639.41,12.43
20240710095011,0,1006.72,34.54,75.13,4012.33,12.91
20240710100011,0,1006.69,34.98,74.58,4212.42,12.42
20240710101011,0,1006.58,35.12,77.86,4322.83,14.96
20240710102011,0,1006.52,34.79,79.98,4098.42,13.21
20240710103011,0,1006.58,34.84,79.88,3915.42,13.11
20240710104011,0,1006.53,34.78,81.03,5554.25,13.26
20240710105011,0,1006.37,34.8,81.65,3922.92,12.75
20240710110011,0,1006.29,35.42,80.98,8615.58,13.27
20240710111011,0,1006.11,36.67,74.42,8786.42,15.15
20240710112011,0,1005.94,35.9,77.25,3677.42,12.36
20240710113011,0,1005.85,35.6,77.95,3282.17,10.71
20240710114011,0,1005.7,35.4,79.17,2837.75,9.61
20240710115011,0,1005.54,35.35,79.71,12968.01,9.06
20240710120011,0,1005.4,39.22,65.56,69474.38,440.7
20240710121011,0,1005.25,41.11,56.96,20521.19,340.74
20240710122011,0,1005.08,36.74,69.81,2222.08,7.04
20240710123011,0,1004.93,35.4,75.92,2087.33,6.32
20240710124011,0,1004.83,35.19,77.96,1943.25,5.6
20240710125011,0,1004.66,35.18,77.2,1787.17,4.87
20240710130011,0,1004.56,35.25,77.31,1685.42,4.43
20240710131011,0,1004.4,34.96,83.34,1735.58,4.38
20240710132011,0,1004.3,34.52,87.46,1549,3.88
20240710133011,0,1004.17,34.28,85.98,1521.33,3.51
20240710134011,0,1004.08,34.3,86.86,1462,3.27
20240710135011,0,1003.97,34.32,87.26,1383.58,2.88
20240710140011,0,1003.9,34.13,88.75,1335.33,2.61
20240710141011,0,1003.81,34.09,90.34,1316.33,2.49
20240710142011,0,1003.7,34.24,91,1305.75,2.33
20240710143011,0,1003.77,34.28,88.79,1370.58,1.91
20240710144011,0,1003.79,34.01,89.98,1259.5,1.78
20240710145011,0,1003.85,33.65,91,1308.25,0.91
20240710150011,0,1003.84,33.21,92.93,1145.33,0.58
20240710151011,0,1003.77,32.9,96.14,1000.16,0.74
20240710152011,0,1003.78,32.84,96.47,901.58,0.42
20240710153011,0,1003.71,32.79,95.61,904.75,0.52
20240710154011,0,1003.76,32.71,95.96,1009.83,0.86
20240710155011,0,1003.88,32.68,96.47,792.25,0.44
20240710160011,0,1004.02,32.27,99.72,695.83,0.12
20240710161011,0,1004.07,32.04,100,678,0.13
20240710162011,0,1003.99,31.88,100,553.25,0.08
20240710163011,0,1004.24,31.8,100,495.58,0.05
20240710164011,0,1004.24,31.56,100,424.67,0.04
20240710165011,0,1004.19,31.54,100,424.42,0.04
20240711070011,0,1005.26,27.95,100,2608.83,3.89
20240711071011,0,1005.23,28.33,100,3683.58,4.38
20240711072011,0,1005.09,28.85,100,3287.83,4.83
20240711073011,0,1005.08,29.27,100,2858.83,5.25
20240711074011,0,1005.04,29.54,100,3075.75,5.72
20240711075011,0,1004.94,29.87,100,4853.5,6.52
20240711080011,0,1004.88,30.26,100,3370.5,7.07
20240711081011,0,1004.84,30.62,100,3302.83,7.62
20240711082011,0,1004.73,30.98,100,3417.92,8.31
20240711083011,0,1004.68,31.36,100,3548.42,9.15
20240711084011,0,1004.59,31.75,100,4164.42,9.69
20240711085011,0,1004.44,32.02,100,8629.92,11.01
20240711090011,0,1004.34,32.58,99.69,4165.58,12.2
