Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240223070001,1.16,1016.82,16.42,100,2511.17,1.53
20240223071001,1.22,1016.87,16.52,100,3626.92,3.17
20240223072001,0.9,1016.91,16.66,100,4731.76,4.94
20240223073001,0.48,1017,16.89,100,5374.42,6.27
20240223074001,0.96,1017.08,17.1,100,6024.08,7.8
20240223075001,2.11,1017.24,17.05,100,6669.83,9.61
20240223080001,2.06,1017.37,17,100,7348.42,11.43
20240223081001,0.96,1017.51,17.09,100,7378.75,11.4
20240223082001,1.19,1017.58,17.43,100,7708,15.3
20240223083001,1.35,1017.6,17.64,100,10594.17,28.52
20240223084001,2.48,1017.65,17.81,100,12042.83,37.03
20240223085001,2.43,1017.59,17.73,100,14152.25,51.6
20240223090001,2.22,1017.56,18,100,18577.5,78.43
20240223091001,2.65,1017.59,18.34,100,21882.75,112.8
20240223092001,1.56,1017.55,18.57,100,17989.92,79.12
20240223093001,2.43,1017.53,18.52,100,15873,64.35
20240223094001,1.72,1017.52,18.7,100,15926.33,61.97
20240223095001,2.86,1017.53,18.95,100,17341.84,69.59
20240223100001,1.95,1017.52,19.11,100,17826.75,73.86
20240223101001,2.32,1017.5,19.26,100,16015.42,60.74
20240223102001,2.06,1017.49,19.23,100,16033.25,59.57
20240223103001,1.59,1017.46,19.41,100,18396.58,77.71
20240223104001,1.44,1017.35,20.51,100,25246.75,142.87
20240223105001,1.76,1017.28,21.61,100,21828.92,110.97
20240223110001,1.47,1017.21,21.36,100,22599.25,117.2
20240223111001,0.81,1017.22,21.92,100,24830.83,140.29
20240223112001,0.65,1017.16,22.91,100,25444.42,151.09
20240223113001,0.28,1017.1,23.08,100,22222.33,117.02
20240223114001,0.48,1016.98,23.32,100,26131.77,156.13
20240223115001,0.46,1016.78,23.78,100,24109.58,134.27
20240223120001,0.14,1016.61,23.56,100,18848.42,85.94
20240223121001,0.03,1016.45,23.44,100,18165.92,81.3
20240223122001,0.03,1016.31,24,100,23226.92,127.98
20240223123001,0.16,1016.19,24.01,100,20700.5,105.89
20240223124001,0.45,1016.12,23.16,100,22060.42,117.65
20240223125001,0.46,1016.02,22.78,100,19578.33,92.83
20240223130001,0.09,1015.95,23.04,100,26896.13,165.84
20240223131001,0.03,1015.86,24.53,100,26212.83,160.91
20240223132001,0.29,1015.71,24.87,99.61,21075.58,103.78
20240223133001,1.16,1015.76,23.93,94.31,23506.94,127.84
20240223134001,0.87,1015.74,23.03,94.12,20347.83,99.04
20240223135001,0.63,1015.75,22.44,97.28,17011,67.24
20240223140001,0.16,1015.59,22.94,100,20318.26,96.4
20240223141001,0.91,1015.53,22.84,98.08,18904.5,84.93
20240223142001,1.2,1015.47,22.96,96.37,23715.42,127.18
20240223143001,1.09,1015.4,23.12,94.5,19022.92,83.14
20240223144001,1,1015.39,22.68,93.9,17880.74,72.98
20240223145001,1.18,1015.36,22.53,94.4,14742.42,51.79
20240223150001,1.21,1015.37,22.05,94.18,14382.83,48.2
20240223151001,2.14,1015.34,21.98,94.02,17198.83,71.27
20240223152001,1.38,1015.28,22.12,93.53,15345.16,57.63
20240223153001,1.85,1015.27,21.7,93.54,14093.83,46.78
20240223154001,2,1015.25,21.58,93.69,13958.25,45.5
20240223155001,1.75,1015.19,21.69,93.96,13625.09,43.29
20240223160001,1.79,1015.2,21.36,94.77,8779.54,19.16
20240223161001,1.24,1015.27,20.81,97.06,6778.56,11.38
20240223162001,1.94,1015.34,20.46,99.66,6600.08,10.7
20240223163001,1.7,1015.38,20.07,100,5459.25,7.73
20240223164001,2.18,1015.45,19.89,100,5396.95,7.25
20240223165001,2.06,1015.56,19.7,100,4140.75,4.46
20240224070001,0.11,1016.42,18.25,100,1058.92,0.39
20240224071001,0.21,1016.43,18.33,100,1550.75,0.72
20240224072001,0,1016.48,18.5,100,2000.58,1.14
20240224073001,0.02,1016.54,18.77,100,3354.17,2.97
20240224074001,0.03,1016.66,19.04,100,4146.33,4.41
20240224075001,0.08,1016.72,19.41,100,6700.59,10.69
20240224080001,0.07,1016.77,19.89,100,6192.69,9.48
20240224081001,0.29,1016.87,20.13,100,8147.75,15.88
20240224082001,0.04,1016.92,20.67,100,10226.92,24.34
20240224083001,0,1016.86,21.51,100,14409.33,48.43
20240224084001,0.03,1016.88,23.17,100,18111.33,75.51
20240224085001,0.1,1016.85,24.12,100,16398.25,62.87
