Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240419070012,0,1010.34,23.19,100,3661.83,3.47
20240419071012,0,1010.35,23.51,99.79,3945.5,4.28
20240419072012,0,1010.44,23.83,99.3,4562.58,6
20240419073012,0,1010.52,24.1,96.79,5581,8.11
20240419074012,0,1010.42,24.26,95.37,5951.5,9.34
20240419075012,0,1010.44,24.53,94.74,6774.84,12.4
20240419080012,0,1010.51,24.87,92.18,7297.33,14.34
20240419081012,0,1010.59,24.97,90.98,7960.58,16.98
20240419082012,0,1010.7,25.16,90.44,7914.5,16.44
20240419083012,0,1010.65,25.37,88.09,8931.67,20.82
20240419084012,0,1010.68,25.78,86.08,9988.5,26.57
20240419085012,0,1010.69,26.38,84.6,10772,30.68
20240419090012,0,1010.68,26.93,82.37,11554.67,35.01
20240419091012,0,1010.69,27.02,80.4,11140.25,31.59
20240419092012,0,1010.71,27.12,79.85,12043.25,38.48
20240419093012,0,1010.78,27.61,78.83,13444.5,49.21
20240419094012,0,1010.81,28,78.21,13475.75,49.3
20240419095012,0,1010.71,28.2,75.76,13869.83,51.08
20240419100012,0,1010.58,28.5,75.87,13770.83,48.69
20240419101012,0,1010.46,28.58,74.43,13978.83,49.73
20240419102012,0,1010.34,28.82,70.32,16058.75,69.4
20240419103012,0,1010.26,29.69,65.75,17737.75,88.02
20240419104012,0,1010.13,30.59,64.84,17005.08,81.83
20240419105012,0,1009.92,30.72,61.42,18684.67,95.97
20240419110012,0,1009.8,30.86,60.64,18893.83,93.28
20240419111012,0,1009.62,31.77,61.04,18386.58,84
20240419112012,0,1009.49,31.91,60.11,18318,83.34
20240419113012,0,1009.4,31.96,62.15,17621.33,82.33
20240419114012,0,1009.22,32.22,59.86,17956,103.15
20240419115012,0,1009.1,32.97,59.27,18170.92,106.61
20240419120012,0,1009.01,32.78,58.77,20369.08,117
20240419121012,0,1008.75,32.83,58.9,20884.66,110.38
20240419122012,0,1008.49,33.22,58.58,21225.08,103.59
20240419123012,0,1008.29,32.05,60.5,13568.58,47.1
20240419124012,0,1008.26,30.9,64.48,11415.42,26.91
20240419125012,0,1008.08,30.52,66.99,12002.58,32.7
20240419130012,0,1008.12,30.27,69.19,11751.92,38.34
20240419131012,0,1008.09,30.02,69.3,11112.58,30.5
20240419132012,0,1007.89,29.81,70.05,9702.67,20.88
20240419133012,0,1007.75,29.06,72.02,5829,7.8
20240419134012,0,1007.71,28.55,74.07,5610,7.74
20240419135012,0,1007.54,28.46,75.16,5681.58,8.07
20240419140012,0,1007.35,28.12,75.91,4955.92,6
20240419141012,0,1007.28,28.1,76.61,5080,6.38
20240419142012,0,1007.11,28.3,76.41,5839.08,9.02
20240419143012,0,1007.09,28.12,75.51,3958.92,4.22
20240419144012,0,1007.16,27.77,76.57,3483.67,3.32
20240419145012,0,1007.1,27.66,77.99,2878.25,2.26
20240419150012,0,1007.12,27.6,78.65,2486.33,1.62
20240419151012,0,1007.09,27.51,78.65,2815.92,2.21
20240419152012,0,1007.17,27.39,77.72,2926.08,2.41
20240419153012,0,1007.17,27.11,77.38,3809.25,3.91
20240419154012,0,1007.16,26.87,78.85,3856.42,3.96
20240419155012,0,1007.16,26.74,80.8,3304.75,2.82
20240419160012,0,1007.23,26.67,82.79,2571.25,1.85
20240419161012,0,1007.43,26.23,84.91,1934.67,1.04
20240419162012,0,1007.54,26.01,85.48,1459.42,0.57
20240419163012,0,1007.53,26.14,84.84,1793.67,1.01
20240419164012,0,1007.6,26.47,84.55,3314.33,3.18
20240419165012,0,1007.6,26.92,84.24,2484,1.65
20240420070012,0,1007.18,23.54,96.8,2573.25,1.22
20240420071012,0,1007.18,23.74,95.54,2653.33,1.27
20240420072012,0,1007.25,23.92,94.76,2795.08,1.44
20240420073012,0,1007.3,24.16,92.23,3022.58,1.7
20240420074012,0,1007.48,24.39,91.09,3261.83,2.07
20240420075012,0,1007.57,24.59,89.4,3389,2.22
20240420080012,0,1007.53,24.84,88.19,3530.92,2.49
20240420081012,0,1007.6,25.15,87.6,3886.08,3.18
20240420082012,0,1007.66,25.38,86.01,3944.08,3.27
20240420083012,0,1007.6,25.66,84.97,4128.42,3.72
20240420084012,0,1007.6,25.96,83.34,4253.08,4.07
20240420085012,0,1007.69,26.27,81.88,4218.08,4.16
20240420090012,0,1007.64,26.5,80.89,4494,4.71
20240420091012,0,1007.65,26.83,79.06,5359.08,6.93
