Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240409070013,0,1011.94,20.85,100,1628.33,0.98
20240409071013,0,1012.11,20.67,100,1395.25,0.77
20240409072013,0,1012.18,20.64,100,2096.58,1.6
20240409073013,0,1012.29,20.62,100,2471.25,2.12
20240409074013,0,1012.41,20.69,100,2929.58,3.07
20240409075013,0,1012.59,20.95,100,3748.33,4.62
20240409080013,0,1012.68,20.86,100,3576,4.24
20240409081013,0,1012.77,20.66,100,3377.67,3.46
20240409082013,0,1012.84,20.6,100,4176.83,5.49
20240409083013,0,1012.88,20.62,100,4391,6.46
20240409084013,0,1012.92,20.78,100,3992,5.34
20240409085013,0,1013.18,20.94,100,4286.08,5.9
20240409090013,0,1013.27,21.07,100,4578.58,6.65
20240409091013,0,1013.31,21.2,100,4800.17,7.18
20240409092013,0,1013.38,21.29,100,4832.83,7.44
20240409093013,0,1013.53,21.2,100,4874.33,7.41
20240409094013,0,1013.45,21.17,100,6373.33,12.18
20240409095013,0,1013.58,21.6,100,8360.58,21.56
20240409100013,0,1013.57,21.54,100,4615,6.71
20240409101013,0,1013.56,21.01,100,3713.83,4.33
20240409102013,0,1013.57,21.29,100,6152.25,12.1
20240409103013,0,1013.51,21.66,100,10220.25,31.91
20240409104013,0,1013.45,22.7,99.78,11167.25,38.72
20240409105013,0,1013.44,22.42,98.57,11740,43.36
20240409110013,0,1013.55,22.6,97.68,9378,27.76
20240409111013,0,1013.59,22.46,94.95,9200.92,27.04
20240409112013,0,1013.64,22.63,93.61,7401.67,17.66
20240409113013,0,1013.67,22.41,94.56,4202.42,5.35
20240409114013,0,1013.59,21.95,96.1,4109.42,4.68
20240409115013,0,1013.69,21.81,98.65,4970,7.15
20240409120013,0,1013.64,21.87,100,11862.58,47.24
20240409121013,0,1013.54,22.46,100,9974.08,34.06
20240409122013,0,1013.4,22.27,100,8505.42,22.83
20240409123013,0,1013.37,22.94,99.97,9794.83,33.54
20240409124013,0,1013.42,22.05,100,4353.08,6
20240409125013,0,1013.24,22.3,99.96,9816.75,30.91
20240409130013,0,1013.17,23.13,98.55,9657.75,31.98
20240409131013,0,1013.13,22.43,99.99,5430.33,9.41
20240409132013,0,1012.95,22.69,99.25,8953.58,26.54
20240409133013,0,1012.95,22.98,91.34,10564.17,36.48
