Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20241015070007,0,1010.02,26.44,100,34389.61,180.66
20241015071007,0,1010.25,30.06,99.66,49982.7,333.1
20241015072007,0,1010.33,33.28,85.54,79293.22,767.84
20241015073007,0,1010.41,35.91,69.9,67156.22,540.3
20241015074007,0,1010.53,37.07,61.34,79645.23,785.93
20241015075007,0,1010.71,37.76,55.96,79969.38,789.04
20241015080007,0,1010.84,37.57,55.19,48611.69,375.37
20241015081007,0,1010.78,36.75,58.27,77976.43,913.52
20241015082007,0,1010.63,39.99,49.79,106577.68,1245.71
20241015083007,0,1010.46,39.15,49.06,69827.64,586.72
20241015084007,0,1010.29,40.92,45.54,111084.96,1332.77
20241015085007,0,1010.18,43.87,38.95,115867.17,1414.87
20241015090007,0,1010.16,45.67,34.83,117758.2,1466.32
20241015091007,0,1010.15,46.07,33.29,117758.2,1522.6
20241015092007,0,1010.17,47.22,31.27,117758.2,1564.31
20241015093007,0,1010.19,47.61,30.01,117430.63,1436.46
20241015094007,0,1010.19,47.65,29.09,115238.8,1527.87
20241015095007,0,1010.05,47.71,29.25,117758.2,1692.6
20241015100007,0,1009.9,47.55,28.9,117758.2,1756.4
20241015101007,0,1009.79,46.72,30.46,115879.57,1771.42
20241015102007,0,1009.65,44.55,33.55,60521.44,485.98
20241015103007,0,1009.51,44.19,35.39,102080.83,1481.07
20241015104007,0,1009.44,44.12,35.31,90447.32,1238.71
20241015105007,0,1009.4,42.35,38.4,96579.15,1490.73
20241015110007,0,1009.17,43.64,36.7,84026.36,1165.1
20241015111007,0,1009.08,41.17,40.4,80196.15,1074.94
20241015112007,0,1008.92,43.03,37.97,106029.28,1637.79
20241015113007,0,1008.8,43.61,37,114027.88,1734.07
20241015114007,0,1008.75,43.08,38.02,117534.49,1665.71
20241015115007,0,1008.59,43.08,37.79,117758.2,1634.96
20241015120007,0,1008.56,43.79,36.15,117758.2,1623.21
20241015121007,0,1008.49,42.68,37.51,113537.52,1371.75
20241015122007,0,1008.29,44.05,35.37,114941.42,1439.01
20241015123007,0,1008.22,42.37,38.34,109202.02,1285.6
20241015124007,0,1008.05,43.52,37.22,103194.71,1286.8
20241015125007,0,1008.04,43.52,38.16,67440.67,566.69
20241015130007,0,1007.95,41.67,41.96,83248.14,823.41
20241015131007,0,1007.97,40.33,44.26,51507.9,349.42
20241015132007,0,1007.93,37.35,53.04,38614.91,193.18
20241015133007,0,1007.93,35.83,59.67,35987.33,164.9
20241015134007,0,1007.9,35.13,63.74,36065.58,167.9
20241015135007,0,1007.94,34.73,66.43,31930.75,136.89
20241015140007,0,1007.98,34.05,67.95,35715.82,167.55
20241015141007,0,1007.97,34.28,68.22,27385.42,98.36
20241015142007,0,1007.95,33.34,72.32,21170.42,58.1
20241015143007,0,1008.02,32.21,78.36,17718.5,41.48
20241015144007,0,1007.99,31.56,89.18,19150.92,47.71
20241015145007,0,1007.97,31.82,91.5,24782,73.94
20241015150007,0,1007.97,31.6,93.49,17647.92,43.6
20241015151007,0,1008.01,30.99,98.03,12604.17,22.13
20241015152007,0,1008.1,30.9,99.54,11718.5,18.38
20241015153007,0,1008.25,30.64,100,9016.67,11.59
20241015154007,0,1008.33,29.98,100,4916.17,3.49
20241015155007,0,1008.37,29.54,100,3495.5,1.75
20241015160007,0,1008.4,28.24,100,2687.17,1.13
20241015161007,0,1008.38,27.85,100,1835.42,0.56
20241015162007,0,1008.53,27.66,100,1500.58,0.39
20241015163007,0,1008.84,27.71,100,789.17,0.12
20241015164007,0,1008.92,27.34,100,617.42,0.1
20241015165007,0,1009.02,26.27,100,299.83,0.04
20241016070007,0,1011.57,33.29,96.43,54241.36,377.26
20241016071007,0,1011.65,34.49,88.29,64331.18,483.04
20241016072007,0,1011.76,35.94,81.02,71353.72,561.09
20241016073007,0,1011.99,37.21,73.27,77781.51,690.68
20241016074007,0,1012.12,38.07,67.39,80471.07,770.71
20241016075007,0,1012.13,39.35,63.66,85894.58,892.5
20241016080007,0,1012.2,40.03,57.13,75527.68,680.92
20241016081007,0,1012.21,39.33,58.49,77909.98,678.6
20241016082007,0,1012.2,40.2,55.17,95072.12,942.35
20241016083007,0,1012.18,41.64,51.63,102349.27,1108.64
20241016084007,0,1012.19,42.93,48.22,107073.44,1236.51
20241016085007,0,1012.16,43.7,43.99,115313.73,1416.73
