Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240312070016,3.57,1017.96,18.62,77.29,2163.17,0.94
20240312071016,3.76,1018.18,18.9,75.33,2735.5,1.48
20240312072016,2.93,1018.41,19.11,73.44,2895.33,1.67
20240312073016,3.13,1018.68,19.29,70.11,3692.17,2.66
20240312074016,3.03,1018.88,19.49,68.5,3985.75,3.07
20240312075016,3.15,1019.04,19.67,67.02,4696.42,4.34
20240312080016,3.2,1019.24,20.03,66,10291.25,23.64
20240312081016,3.66,1019.45,20.46,63.19,9869.17,18.21
20240312082016,3.52,1019.52,20.37,63.1,9374.25,16.16
20240312083016,3.57,1019.62,20.58,61.2,12966.33,31.63
20240312084016,1.98,1019.76,21.51,60.29,19457.5,69.57
20240312085016,2.35,1019.8,21.78,60.36,16053.5,48.34
20240312090016,1.13,1019.98,22.12,66.03,13982.58,37.83
20240312091016,1.9,1020.04,22.18,57.77,19901.67,76.89
20240312092016,2.29,1019.96,24.88,49.61,63746.77,785.62
20240312093016,2.93,1019.96,29.8,39.31,96869.89,1655.37
20240312094016,2.48,1019.98,30.42,35.92,68554.19,809.85
20240312095016,2.51,1020.06,32.39,30.74,115611.83,2016.71
20240312100016,2.22,1020.14,35.31,27.33,114386.18,1942.16
20240312101016,3.4,1020.17,34.05,27.7,111835.88,1911.4
20240312102016,2.97,1020.14,34.12,28.09,86797.68,1285.71
20240312103016,2.34,1020.16,32.76,30.21,80548.69,1127.57
20240312104016,2.42,1020.21,31.48,30.4,57708.79,624.49
20240312105016,1.8,1020.24,33.62,28.59,82521.48,1262.9
20240312110016,2.03,1020.24,31.02,33.02,44409.44,377.69
20240312111016,2.2,1020.2,28.92,35.66,39207.48,294.15
20240312112016,1.87,1020.17,28.81,36.33,44296.12,372.42
20240312113016,1.49,1020.01,28.56,37.08,35357.75,236.96
20240312114016,1.52,1019.99,28.09,37.38,27897.33,149.2
20240312115016,1.75,1020,26.9,38.86,27295.83,139.36
20240312120016,1.32,1019.94,26.49,40.41,23284.08,101.2
20240312121016,0.77,1019.86,26.56,40.16,19722,72.89
