Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240920070012,0,1003.67,27.47,100,1845,1.54
20240920071012,0,1003.74,27.54,100,2004.67,1.93
20240920072012,0,1003.88,27.82,100,2171.5,2.28
20240920073012,0,1004.07,28.03,100,2321.5,2.67
20240920074012,0,1004.35,28.27,100,2487.75,3.11
20240920075012,0,1004.45,28.49,100,2503.17,3.13
20240920080012,0,1004.45,28.73,100,2426.5,3.09
20240920081012,0,1004.44,28.91,100,2470.5,3.37
20240920082012,0,1004.59,29.13,100,2635.25,4.08
20240920083012,0,1004.73,29.4,100,2858.25,4.99
20240920084012,0,1004.73,29.51,100,3080.42,6.11
20240920085012,0,1004.8,29.78,100,3282.42,7.25
20240920090012,0,1004.88,29.99,100,3366.58,7.8
20240920091012,0,1005.02,30.31,100,3467.58,8.61
20240920092012,0,1005,30.57,100,3528.83,9.27
20240920093012,0,1005.06,30.78,100,3568.92,9.9
20240920094012,0,1005.16,30.83,100,3672.42,10.98
20240920095012,0,1005.27,31.11,100,3917.17,12.91
20240920100012,0,1005.24,31.35,100,4017.5,13.85
20240920101012,0,1005.13,31.52,100,4144.75,14.96
20240920102012,0,1004.98,31.93,100,5449.33,32.01
20240920103012,0,1004.74,32.65,100,8949.08,71.4
20240920104012,0,1004.52,33.14,100,9140.33,88.54
20240920105012,0,1004.27,34.06,100,10556.08,127.02
20240920110012,0,1004.11,34.23,100,9425.83,96.42
20240920111012,0,1004.04,34.96,100,11388.42,146.37
20240920112012,0,1003.85,35.71,100,13515.42,169.69
20240920113012,0,1003.66,37.38,100,17151.92,587.9
20240920114012,0,1003.34,46.34,100,27133.67,945.35
20240920115012,0,1003.13,51.57,100,29494.83,911.12
20240920120012,0,1003.04,52.99,99.24,30877,903.79
20240920121012,0,1002.88,53.48,97.11,34232.08,907.26
20240920122012,0,1002.78,54.66,92.37,40756.28,905.35
20240920123012,0,1002.7,55.47,89.48,47576.94,905.46
20240920124012,0,1002.64,56.35,78.45,54886.44,888.22
20240920125012,0,1002.52,56.9,75.81,65900.03,891.82
20240920130012,0,1002.45,57.98,70.72,74719.45,891.18
20240920131012,0,1002.08,55.84,70.28,83879.56,888.22
20240920132012,0,1001.93,55.47,73.12,90068.72,881.51
20240920133012,0,1001.97,56.7,69.62,97184.52,879.74
20240920134012,0,1001.78,56,69.36,97552.88,866.09
20240920135012,0,1001.48,55.27,69.74,100762.1,879.27
20240920140012,0,1001.33,52.65,74.68,65087.47,668.04
20240920141012,0,1001.22,48.32,88.1,24295.71,294.98
20240920142012,0,1001.35,41.55,100,8430.33,43.76
20240920143012,0,1001.37,40.7,100,30817.16,435.28
20240920144012,0,1001.34,42.23,100,43109.43,526.05
20240920145012,0,1001.42,43.8,100,32557.12,459.6
20240920150012,0,1001.36,41.6,100,26720.57,348.74
20240920151012,0,1001.31,40.01,100,26580.26,325.72
20240920152012,0,1001.25,39.27,100,11854.5,83.71
20240920153012,0,1001.2,37.34,100,7967.5,32.3
20240920154012,0,1001.3,36.74,100,11651.83,70.77
20240920155012,0,1001.42,37.94,100,21484.67,252.25
