Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240511070012,0,1013.56,24.64,100,4932.67,6.78
20240511071012,0,1013.57,24.91,100,5231.17,8.41
20240511072012,0,1013.63,25.04,99.35,4727.42,6.78
20240511073012,0,1013.63,25.17,98.92,5431.83,8.58
20240511074012,0,1013.7,25.42,97.99,6484.5,11.57
20240511075012,0,1013.69,25.96,97.89,7099.33,14.07
20240511080012,0,1013.69,26.46,96.2,8148.33,18.58
20240511081012,0,1013.69,26.59,94.14,8296.42,19.09
20240511082012,0,1013.69,26.95,93.2,8807.92,21.38
20240511083012,0,1013.68,27.41,91.4,10238,29.25
20240511084012,0,1013.69,27.67,87.82,10465.08,32.37
20240511085012,0,1013.75,27.92,86.72,10676.42,32.78
20240511090012,0,1013.76,28.55,85.62,10013.92,30.02
20240511091012,0,1013.71,28.43,82.91,9249,24.74
20240511092012,0,1013.64,28.42,82.69,11342.67,35.11
20240511093012,0,1013.56,29.14,81.82,11894.92,39.26
20240511094012,0,1013.6,29.35,77.24,12409.33,42.26
20240511095012,0,1013.57,29.81,78.35,11575.17,35.72
20240511100012,0,1013.44,29.92,76.97,10730.92,28.39
20240511101012,0,1013.3,30.21,77.5,12439.25,41.76
20240511102012,0,1013.27,30.87,74.19,14785.08,64.01
20240511103012,0,1013.28,31.41,73.93,13566.33,52.91
20240511104012,0,1013.22,31.68,74.22,13669.42,51.32
20240511105012,0,1013.14,31.89,74.34,14672.33,59.8
20240511110012,0,1013.07,32.02,73.8,14881.59,64.8
20240511111012,0,1013,32.29,72.9,17179.84,101.38
20240511112012,0,1012.88,34.32,68.9,22559.42,218.95
20240511113012,0,1012.78,34.45,66.08,16340.17,104.82
20240511114012,0,1012.67,33.49,68.49,17204.67,145.14
20240511115012,0,1012.65,33.16,69.71,13027.67,48.26
20240511120012,0,1012.62,32.19,72.01,9283.67,23.25
20240511121012,0,1012.54,31.77,74.98,12690.58,49.19
20240511122012,0,1012.41,33.35,71.97,24110.25,197.07
20240511123012,0,1012.26,36.88,62.02,36707.49,792.06
20240511124012,0,1012.22,42.71,46.22,46964.41,1287.51
20240511125012,0,1012.08,45.91,38.19,58794.29,1657.08
20240511130012,0,1011.85,47.36,36.11,50268.27,1059.44
20240511131012,0,1011.54,43.04,37.89,42013.81,677.32
20240511132012,0,1011.41,44.13,36.9,64945.54,1272.4
20240511133012,0,1011.5,48.64,29.84,85240.16,1703.56
20240511134012,0,1011.41,50.09,27.78,79923.92,1539.41
20240511135012,0,1011.16,48.73,25.97,63740.55,1045.21
20240511140012,0,1010.91,45.48,31.58,36809.67,348.01
20240511141012,0,1010.76,41.54,38.1,25201.66,167.69
20240511142012,0,1010.6,38.27,44.81,19575.83,91.56
20240511143012,0,1010.46,37.38,49.05,26868.92,140.02
20240511144012,0,1010.31,38.34,48.02,39707.44,290.73
20240511145012,0,1010.18,37.56,48.6,19356.67,72.38
20240511150012,0,1010.07,36.29,52.23,20221.33,79.4
20240511151012,0,1010.04,35.71,53.94,21814.83,92.49
20240511152012,0,1009.98,34.36,57.11,12989.75,32.03
20240511153012,0,1009.92,33.17,61.08,10103.92,20.37
20240511154012,0,1009.9,32.73,63.46,11814.83,30.46
20240511155012,0,1009.9,32.15,65.38,5477.08,6.82
20240511160012,0,1009.86,31.58,68.33,6774,11
20240511161012,0,1009.79,31.82,68.3,9440,21.46
20240511162012,0,1009.86,31.92,68.19,11390.25,29.4
20240511163012,0,1009.92,32.3,67.1,12605.92,33.79
20240511164012,0,1009.89,32.27,66.35,9284,17.7
20240511165012,0,1009.88,31.64,68.21,6744.83,9.04
20240512070012,0,1009.9,25.48,100,4272,5.35
20240512071012,0,1009.87,25.8,100,4809.92,6.46
20240512072012,0,1009.86,25.96,100,3708.42,3.41
20240512073012,0,1009.83,25.88,100,4319.67,4.68
20240512074012,0,1009.93,25.9,100,3904.67,3.6
20240512075012,0,1009.82,26.11,100,5146.5,6.19
20240512080012,0,1009.62,26.72,99.93,6004.08,10.01
20240512081012,0,1009.57,27.02,97.77,5287.92,6.68
20240512082012,0,1009.49,27.29,94.81,6378,10.12
20240512083012,0,1009.39,27.51,94.73,4648.25,5.48
20240512084012,0,1009.29,27.62,93.86,4231.5,4.44
20240512085012,0,1009.3,28,93.21,5009.67,5.7
20240512090012,0,1009.37,28.64,90.07,8933,21.02
20240512091012,0,1009.4,29.8,85.74,11596.33,39.78
20240512092012,0,1009.38,30.29,81.47,7553.17,18.54
20240512093012,0,1009.34,30.29,81.37,9704.25,25.68
20240512094012,0,1009.18,31.07,79.33,12934.42,45.08
20240512095012,0,1009.22,31.84,76.47,14308.42,59.61
20240512100012,0,1009.02,32.49,72.92,15406,72.11
20240512101012,0,1009,33.19,71.25,14956.75,69.44
20240512102012,0,1008.93,33.64,69.61,15893.67,78.8
20240512103012,0,1008.82,33.9,68.1,16618.08,86.89
20240512104012,0,1008.7,34.36,68.03,15806.08,81.44
20240512105012,0,1008.62,34.54,67.04,14170.92,56.95
20240512110012,0,1008.58,34.45,67.5,15373.25,69.01
20240512111012,0,1008.48,34.91,64.72,17920.75,113.1
20240512112012,0,1008.36,37.19,60.2,26855.44,513.52
20240512113012,0,1008.29,40.17,48.57,26314.83,405.39
20240512114012,0,1008.21,40.99,46.92,21564.78,393.12
20240512115012,0,1008.04,41.25,43.78,27806.06,728.07
20240512120012,0,1007.88,36.45,56.34,7620.58,15.02
20240512121012,0,1007.7,34.99,63.52,16643.08,187.98
20240512122012,0,1007.48,36.75,60.6,21265.36,306.67
20240512123012,0,1007.36,38.36,56.18,18922.25,150.03
20240512124012,0,1007.31,37.45,56.28,13018.42,51.63
20240512125012,0,1007.14,37.27,58.33,36099.37,830.86
20240512130012,0,1007.17,44.21,44.2,54886.05,1332.85
20240512131012,0,1007.09,44.86,39.05,32982,532.19
20240512132012,0,1006.89,42.4,42.46,13636.05,81.87
20240512133012,0,1006.65,38.09,52.42,14802.42,75.11
20240512134012,0,1006.49,36.74,56.76,7209.58,14.87
20240512135012,0,1006.43,34.54,64.12,5235.58,8.33
20240512140012,0,1006.32,33.67,69.34,7328.42,16.58
20240512141012,0,1006.32,33.36,70.97,6955,15.41
20240512142012,0,1006.18,33.32,73.19,8066.75,21.93
20240512143012,0,1006.22,32.85,74.68,6508.83,11.7
20240512144012,0,1006.24,32.56,75.95,5071.5,8.73
20240512145012,0,1006.19,32.33,77.75,3758,5.79
20240512150012,0,1006.06,31.88,79.89,3180.33,3.26
20240512151012,0,1005.96,31.16,85.45,3535.67,3.46
20240512152012,0,1005.9,30.52,90,3689.17,3.69
20240512153012,0,1005.84,30.5,91.9,5670.42,9.49
20240512154012,0,1005.84,30.41,92.86,6135.33,10.44
20240512155012,0,1005.73,30.57,92.37,8165.25,17.04
20240512160012,0,1005.66,30.83,91.45,10049.92,22.98
20240512161012,0,1005.66,30.57,92.68,6032.5,8.85
20240512162012,0,1005.69,30.2,94.54,4462.17,5.14
20240512163012,0,1005.8,29.78,96.45,2578,1.94
20240512164012,0,1005.79,29.53,98.18,2092.92,1.27
20240512165012,0,1005.84,29.32,99.56,1738.58,0.77
20240513070012,0,1009.31,23.14,100,939.08,0.28
20240513071012,0,1009.51,23.28,100,1245.17,0.46
20240513072012,0,1009.48,23.27,100,1262.92,0.47
20240513073012,0,1009.63,23.32,100,1013.5,0.31
20240513074012,0,1009.71,23.38,100,1104.67,0.37
20240513075012,0,1009.86,23.4,100,1868.08,0.94
20240513080012,0,1009.91,23.22,100,1820.25,0.89
20240513081012,0,1010.06,23.02,100,1643.75,0.72
20240513082012,0,1010.27,22.85,100,1627.25,0.79
20240513083012,0,1010.44,22.93,100,2152.67,1.32
20240513084012,0,1010.58,22.9,100,1985.25,1.08
20240513085012,0,1010.62,23.05,100,2213.5,1.31
20240513090012,0,1010.74,23.16,100,2825.67,2.19
20240513091012,0,1010.85,22.95,100,2530,1.78
20240513092012,0,1010.99,22.58,100,2540.67,1.82
20240513093012,0,1011.03,22.39,100,2709.75,2.01
20240513094012,0,1011.1,22.23,100,3199,2.77
20240513095012,0,1011.11,22.34,100,3383.58,3
20240513100012,0,1011.12,22.37,100,2694.67,1.88
20240513101012,0,1011.09,22.31,100,2651.67,1.82
20240513102012,0,1011.2,22.12,100,2640.75,1.73
20240513103012,0,1011.28,22.06,100,2446.5,1.53
20240513104012,0,1011.26,22.03,100,2848.42,2.13
20240513105012,0,1011.17,22.01,100,3061.17,2.62
20240513110012,0,1011.18,22.09,100,3774.17,3.77
20240513111012,0,1011.2,22.34,100,3986.67,4.02
20240513112012,0,1011.21,22.8,100,5202.42,7.07
20240513113012,0,1011.23,23.09,100,4613.42,5.5
20240513114012,0,1011.24,23.3,100,4269,4.66
20240513115012,0,1011.29,23.13,100,3840.67,3.85
20240513120012,0,1011.29,23.11,100,4075.17,4.28
20240513121012,0,1011.24,23.08,100,4870.83,6.06
20240513122012,0,1011.16,23.32,100,4402.33,4.82
