Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240617070013,0,1002.42,30.2,73,11002.58,13.36
20240617071013,0,1002.47,31.22,69.7,13996.75,21.06
20240617072013,0,1002.6,31.98,66.42,14716.58,22.83
20240617073013,0,1002.71,32.11,65.1,15871.5,26.66
20240617074013,0,1002.69,32.65,62.75,17244.25,31.68
20240617075013,0,1002.78,32.93,61.26,17653.5,32.66
20240617080013,0,1002.86,32.7,61.61,15099.08,23.69
20240617081013,0,1002.91,31.64,64.46,13198.33,18.26
20240617082013,0,1002.88,31.36,65.76,13144.75,18.44
20240617083013,0,1002.94,31.48,66.13,13467.32,19.36
20240617084013,0,1003,32.09,63.88,15305.75,24.85
20240617085013,0,1003.07,32.65,62.26,17971.75,33.77
20240617090013,0,1003.14,33.33,60.08,18856.17,38.27
20240617091013,0,1003.19,33.92,57.54,23986.25,62.94
20240617092013,0,1003.14,34.81,54.84,28232.92,85.52
20240617093013,0,1003.09,35.76,51.79,32787.08,114.94
20240617094013,0,1003.04,37.45,47.46,39121.9,159.75
20240617095013,0,1002.94,37.37,46.7,38317.77,155.41
20240617100013,0,1002.89,36.39,48.6,33155.83,118.4
20240617101013,0,1002.95,35.95,50,36450.5,142.62
20240617102013,0,1002.94,36.29,49.18,44642.21,205.22
20240617103013,0,1003.05,37.72,45.99,58966.25,353.67
20240617104013,0,1003.06,38.26,44.14,54636.32,310.2
20240617105013,0,1003.05,37.69,45.92,44142.89,199.75
20240617110013,0,1002.99,37.48,46.33,36003.33,135.4
20240617111013,0,1002.88,36.59,48.22,29388.58,89.79
20240617112013,0,1002.74,35.58,50.97,22459.08,52.65
20240617113013,0,1002.71,34.86,53.19,20626.25,46.53
20240617114013,0,1002.57,35.04,52.51,24854,69.94
20240617115013,0,1002.49,36.21,50.27,44838.97,247.24
20240617120013,0,1002.38,37.55,47.07,45869.85,254.44
20240617121013,0,1002.24,37.24,47.37,40924.81,193.62
20240617122013,0,1002.14,37.49,46.96,70162.58,535.42
20240617123013,0,1001.96,39.35,42.94,77665.07,660.5
20240617124013,0,1001.79,42.22,37.57,64447.61,457.89
20240617125013,0,1001.64,42.34,36.67,58572.01,374.38
20240617130013,0,1001.51,41.96,37.26,50289.68,274.26
20240617131013,0,1001.38,40.28,39.8,47807.48,243.17
20240617132013,0,1001.36,38.03,43.92,60614.88,447.59
20240617133013,0,1001.3,38.2,44.03,53755.31,382.76
20240617134013,0,1001.15,36.71,48.33,46290.19,345.5
20240617135013,0,1001.01,36.82,48.05,42649.55,216.34
20240617140013,0,1000.8,37.56,45.57,44563.58,245.78
20240617141013,0,1000.67,38.07,44.19,41319.34,215
20240617142013,0,1000.58,37.82,44.99,30467.92,108.93
20240617143013,0,1000.42,37.34,46.24,32051,118.45
20240617144013,0,1000.32,36.82,47.35,31764.08,120.75
20240617145013,0,1000.12,37.29,46.59,30838.33,112.44
20240617150013,0,999.89,37.78,46.1,24725.67,70.68
20240617151013,0,999.81,36.64,48.64,23655.75,65.74
20240617152013,0,999.77,35.61,51.67,19560.92,43.96
20240617153013,0,999.63,34.38,56.64,16983.17,33.6
20240617154013,0,999.55,34.24,57.7,18551.5,39.02
20240617155013,0,999.59,34.5,57.42,15375.17,26.52
20240617160013,0,999.73,34.27,57.85,12388.08,16.06
20240617161013,0,999.82,34.49,57.72,11391.17,13.96
20240617162013,0,999.85,33.87,60.05,11591.92,14.65
20240617163013,0,999.83,34.38,59.23,10803.17,12.93
20240617164013,0,999.85,33.94,59.04,9330.58,9.73
20240617165013,0,999.82,33.33,61,7331.92,5.87
20240618070013,0,1003.09,29.33,72.65,9694.5,10.38
20240618071013,0,1003,29.38,71.82,11231.67,13.83
20240618072013,0,1002.98,29.64,71.09,12584.08,17.7
20240618073013,0,1003.06,30.38,69.15,12384.42,17.53
20240618074013,0,1003.26,31.28,66.4,15397.17,26.76
20240618075013,0,1003.24,32.17,62.73,21411.33,48.95
20240618080013,0,1003.28,32.87,60.41,20697.25,46.69
20240618081013,0,1003.34,33.5,58.27,22697.75,55.96
20240618082013,0,1003.41,34.83,54.98,27287.58,79.12
20240618083013,0,1003.37,36.94,48.61,32456.42,110.87
20240618084013,0,1003.31,37.63,44.93,32610.58,112.85
20240618085013,0,1003.31,37.39,44.7,35698.08,134.89
20240618090013,0,1003.28,38.03,42.96,40509.78,172.08
20240618091013,0,1003.33,37.99,43.25,39393.06,160.09
20240618092013,0,1003.42,37.67,45.2,39761.86,165.95
20240618093013,0,1003.42,37.45,45.4,41973.74,185.53
20240618094013,0,1003.57,33.63,55.39,39002.11,161.69
20240618095013,0,1003.71,33.15,58.67,39117.75,165.38
20240618100013,0,1003.78,33.95,56.88,38536.47,159.71
20240618101013,0,1003.84,33.67,58.25,32297.75,118.79
20240618102013,0,1003.9,34.98,54.75,39319.66,173.19
20240618103013,0,1003.88,35.64,52.86,39868.43,181.13
20240618104013,0,1003.84,35.48,53.36,39798.89,188.36
20240618105013,0,1003.82,35.38,53.6,33802.21,137.63
20240618110013,0,1003.78,33.9,57.33,23040.17,66.41
20240618111013,0,1003.68,34.25,56.8,24050.58,73.84
20240618112013,0,1003.44,34.83,54.95,31305.08,128.41
20240618113013,0,1003.32,35.77,52.1,39340.33,187.1
20240618114013,0,1003.23,36.44,50.41,53054.02,371.6
20240618115013,0,1003.2,38.29,45.77,54884.65,365.6
20240618120013,0,1003.12,37.92,45.77,50801.96,296.91
20240618121013,0,1003.03,37.51,46.62,56554.71,380.5
20240618122013,0,1002.93,36.63,48.97,41380.07,202.29
20240618123013,0,1002.77,35.77,51.52,37359.73,182.91
20240618124013,0,1002.65,34.95,54.21,40982.64,194
20240618125013,0,1002.62,34.01,56.98,25697.17,84.5
20240618130013,0,1002.55,33.84,58.06,19704.08,53.21
20240618131013,0,1002.4,35.36,53.85,40984.25,198.1
20240618132013,0,1002.24,35.93,51.77,37306.38,174.68
20240618133013,0,1002.18,35.78,51.98,42463.64,238.86
20240618134013,0,1002.13,36.13,51.06,41506.14,243.47
20240618135013,0,1001.97,35.03,53.36,29140.35,188.23
20240618140013,0,1001.94,34.52,55.39,20684.83,47.07
20240618141013,0,1001.79,34.12,57.49,35345.75,151.69
20240618142013,0,1001.78,33.19,60.6,44649.26,246.74
20240618143013,0,1001.74,34.1,58.42,38433.75,169.56
20240618144013,0,1001.76,34.08,57.86,35554.83,151.75
20240618145013,0,1001.73,34.69,56.19,33017.83,128.84
20240618150013,0,1001.75,35.12,53.86,24176.08,65.57
20240618151013,0,1001.73,33.57,57.78,16810,32.99
20240618152013,0,1001.7,32.97,59.9,12055.42,16.69
20240618153013,0,1001.74,32.17,62.63,9535.67,10.21
20240618154013,0,1001.72,30,72.97,9608.75,11.41
20240618155013,0,1001.78,29.4,76.76,11333.17,14.61
20240618160013,0,1001.81,29.75,74.24,11654.83,14.96
20240618161013,0,1001.94,29.88,71.64,9923.42,10.88
20240618162013,0,1001.85,30.02,70.05,10105.58,11.17
20240618163013,0,1001.75,30.27,68.59,8521.33,8.22
20240618164013,0,1001.76,30.36,68.17,7198.25,6
20240618165013,0,1001.78,30.56,66.84,5498.58,3.54
20240619070013,0,1003.37,38.37,42.86,9706.83,8.34
20240619071013,0,1003.31,40.06,39.19,10353,9.31
20240619072013,0,1003.3,41.95,35.05,10941.25,10.9
20240619073013,0,1003.29,41.74,34.9,12046.58,16.27
20240619074013,0,1003.29,41.55,35.26,13627.42,26.77
20240619075013,0,1003.3,43.15,32.74,17484.92,49.78
20240619080013,0,1003.22,44.35,30.84,23380.58,83.41
20240619081013,0,1003.24,44.27,30.77,36309,102.79
20240619082013,0,1003.28,42.18,34.21,29784.58,75.35
20240619083013,0,1003.3,39.34,39.41,27184.17,69.54
20240619084013,0,1003.27,42.76,33.38,43917.04,166.36
20240619085013,0,1003.27,43.16,32.15,35904.93,123.13
