Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240605070011,0,1010.09,24.26,100,2864.17,3.56
20240605071011,0,1010.16,24.63,100,3872.58,6.25
20240605072011,0,1010.25,24.84,100,3819.17,6.24
20240605073011,0,1010.26,25.05,100,3945.83,6.73
20240605074011,0,1010.26,25.47,100,5289.75,11.72
20240605075011,0,1010.25,26.1,99.48,6406.5,17.26
20240605080011,0,1010.22,26.68,98.5,6674.33,18.53
20240605081011,0,1010.24,26.98,93.94,7580,23.52
20240605082011,0,1010.3,27.4,89.8,8051,26.33
20240605083011,0,1010.28,27.82,87.41,8612.83,29.88
20240605084011,0,1010.28,28.51,85.35,9340.83,35.26
20240605085011,0,1010.28,28.94,85.57,9280.58,33.16
20240605090011,0,1010.26,29.05,85.55,9111.92,31.8
20240605091011,0,1010.21,29.27,83.3,9391.92,33.41
20240605092011,0,1010.15,29.38,81.3,9698.83,35.85
20240605093011,0,1010.21,29.79,77.57,9999.83,38.14
20240605094011,0,1010.16,30.12,74.42,9805.08,36.38
20240605095011,0,1010.09,30.58,72.62,10363.83,38.23
20240605100011,0,1010.06,31.25,68.21,10657,46.6
20240605101011,0,1009.98,31.69,66.04,10281.92,42.34
20240605102011,0,1009.9,31.87,66.34,9937.67,37.41
20240605103011,0,1009.91,31.76,66.76,8999,27.28
20240605104011,0,1009.93,32.08,64.21,10564.83,48.05
20240605105011,0,1009.88,32.58,62.15,9648.75,33.14
20240605110011,0,1009.86,32,59.38,9057.08,28.21
20240605111011,0,1009.82,32.31,59.3,11235.92,47.31
20240605112011,0,1009.76,33.71,59.72,10863,49.48
20240605113011,0,1009.75,32.76,62.83,7943,22.44
20240605114011,0,1009.73,31.47,68.77,19611.97,49.33
20240605115011,0,1009.57,34.48,60.37,43177.23,230.59
20240605120011,0,1009.4,32.07,67.14,6284.58,14.42
20240605121011,0,1009.28,31.38,71.06,6329.25,14.97
20240605122011,0,1009.19,30.91,75.34,8203.83,23.3
20240605123011,0,1009.03,30.44,77.25,5761.67,12.06
20240605124011,0,1008.96,30.02,80.64,5142.42,9.37
20240605125011,0,1008.93,29.39,84.29,2979.58,3.53
20240605130011,0,1008.91,28.79,85.98,2134.25,1.84
20240605131011,0,1008.86,28.45,86.08,1821.17,1.26
20240605132011,0,1008.78,28.28,84.28,1742.08,1.14
20240605133011,0,1008.75,28.16,85.46,1544.17,0.93
20240605134011,0,1008.76,28.08,87.29,1460.33,0.85
20240605135011,0,1008.79,27.95,94.99,1591.67,1
20240605140011,0,1008.82,27.13,100,1244.75,0.7
20240605141011,0,1008.75,26.91,100,1196,0.59
20240605142011,0,1008.59,27.04,100,1287.67,0.73
20240605143011,0,1008.54,27.29,100,1582.84,1.03
20240605144011,0,1008.5,27.52,100,1821.58,1.32
20240605145011,0,1008.42,27.68,100,1866.58,1.42
20240605150011,0,1008.33,27.96,100,2415.92,2.36
20240605151011,0,1008.27,28.21,99.79,2699.67,3.02
20240605152011,0,1008.21,28.49,92.41,2344,2.45
20240605153011,0,1008.17,28.36,93.4,1797.42,1.47
20240605154011,0,1008.15,28.21,98.2,1377.17,0.9
20240605155011,0,1008.04,27.95,99.91,947.08,0.45
20240605160011,0,1008.03,27.73,100,722.42,0.26
20240605161011,0,1008.1,27.59,100,659.67,0.22
20240605162011,0,1008.11,27.49,100,699.33,0.25
20240605163011,0,1008.14,27.39,100,657.58,0.22
20240605164011,0,1008.18,27.33,100,698,0.24
20240605165011,0,1008.2,27.37,100,822.25,0.34
20240606070011,0,1007.93,24.75,100,1293.42,0.72
20240606071011,0,1007.94,25.25,100,2125,1.78
20240606072011,0,1007.95,25.61,100,2506.67,2.4
20240606073011,0,1007.89,25.89,100,3102.75,3.87
20240606074011,0,1007.78,26.24,100,3416.42,5
20240606075011,0,1007.77,26.48,100,3491.25,5.33
20240606080011,0,1007.83,26.67,100,2889.25,3.59
20240606081011,0,1007.88,26.71,100,3102.5,4.09
20240606082011,0,1007.94,26.97,100,4544.25,9.51
20240606083011,0,1007.88,27.87,100,6334.17,17.46
20240606084011,0,1007.79,28.11,99.95,6685.08,18.34
20240606085011,0,1007.74,28.65,98.31,6223.58,15.41
