Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240212070001,0,1022.54,12.97,100,3634.08,3.7
20240212071001,0,1022.66,13.39,100,4708.67,5.96
20240212072001,0.02,1022.77,13.86,100,5624.83,8.29
20240212073001,0.08,1022.81,14.31,100,6672.25,11.79
20240212074001,0,1022.89,14.82,100,8114.42,16.83
20240212075001,0.36,1022.98,15.31,100,9813.58,24.2
20240212080001,0.63,1023.1,15.81,100,11335.17,32.24
20240212081001,0,1023.21,16.48,100,13525.83,44.88
20240212082001,0,1023.25,17.32,96.34,15503.92,58.54
20240212083001,0,1023.29,18.08,89.86,16469.92,67.12
20240212084001,0,1023.44,18.72,85.48,18965.92,88.89
20240212085001,0,1023.33,19.99,80.43,23106.08,130.13
20240212090001,0,1023.31,20.91,74.87,25885.89,166.43
20240212091001,0.5,1023.41,22.36,68.69,41273.43,463.57
20240212092001,0,1023.33,24.88,62.34,50539.98,593.79
20240212093001,1.13,1023.31,26.5,55.72,46651.19,520.09
20240212094001,0.13,1023.19,26.14,52.81,41659.61,408.01
20240212095001,0,1023.11,26.35,51.51,60187.76,845.23
20240212100001,0.21,1022.98,27.98,48.6,68866.49,1055.95
20240212101001,0.51,1022.86,28.8,44.63,46366.92,491.77
20240212102001,0,1022.75,27.29,44.89,45865.95,479.68
20240212103001,0,1022.59,26.83,44.75,46938.69,487.5
20240212104001,0,1022.44,28.26,44.14,87298.65,1432.5
20240212105001,0,1022.2,33.33,38.47,101993.32,1683.56
20240212110001,0,1022.08,36.66,33.21,113014.99,1819.71
20240212111001,0,1021.99,38.84,29.6,114688.95,1802.98
20240212112001,0.73,1021.78,38.87,27.4,97845.77,1612.44
20240212113001,0.66,1021.6,35.67,28.58,78762.96,1257.04
20240212114001,0.87,1021.44,33.62,30.51,45116.66,461.57
20240212115001,1.97,1021.27,30.77,33.17,51254.96,652.3
20240212120001,0.7,1021.17,30.3,34.71,44856.88,548.94
20240212121001,0.07,1021.11,29.8,35.12,28568.83,195.37
20240212122001,0,1020.87,29.54,35.99,29360.42,210.59
20240212123001,0,1020.68,29.68,36.17,34136.83,286.89
20240212124001,0.86,1020.54,29.55,36.51,30677.67,236.18
20240212125001,0.5,1020.39,27.93,38.95,23313,140.41
20240212130001,0.98,1020.28,26.75,41.22,24628.92,154.22
20240212131001,0.3,1020.19,25.98,42.56,24902.42,152.28
20240212132001,1.38,1020.04,25.94,43.02,24551.33,146.47
20240212133001,0.35,1019.95,25.74,43.33,25698.42,159.9
20240212134001,0.31,1019.9,26.45,42.53,26695.42,169.12
20240212135001,0.36,1019.83,26.23,42.87,21358.5,108.51
20240212140001,0,1019.71,25.26,45.93,18122.67,79.54
20240212141001,0.03,1019.62,24.44,47.84,13050.55,44.48
20240212142001,0.27,1019.59,23.4,49.8,8073.33,17.84
20240212143001,0.22,1019.58,22.32,52.23,5745.5,9.07
20240212144001,0.38,1019.5,21.5,54.23,4062,4.45
20240212145001,0,1019.45,20.91,55.95,3567.17,3.35
20240212150001,0,1019.47,20.72,57.35,3288.17,2.76
20240212151001,0.02,1019.45,20.53,58.13,3304.92,2.74
20240212152001,0,1019.45,20.33,58.79,3588.25,3.25
20240212153001,0,1019.49,20.22,59.04,3578.42,3.25
20240212154001,0,1019.56,20.2,59.44,3556.17,3.29
20240212155001,0,1019.66,20.15,61.48,3250.58,2.77
20240212160001,0,1019.74,19.95,64.4,2811.25,2.1
20240212161001,0,1019.8,19.77,66.83,2344.42,1.48
20240212162001,0,1019.92,19.52,68.94,1740.92,0.86
20240212163001,0.02,1020,19.26,70.6,1382.42,0.57
20240212164001,0,1020.15,19.02,72.38,1189.83,0.42
20240212165001,0.27,1020.24,18.83,71.8,1070.25,0.34
20240213070001,0,1020.09,13.77,100,7423.67,33.25
20240213071001,0,1020.25,16.74,100,13658.67,94.83
20240213072001,0,1020.37,20,98.43,20788.42,173.07
20240213073001,0,1020.39,22.31,85.83,27543.08,262.77
20240213074001,0,1020.36,24.54,74.05,33651.16,346.68
20240213075001,0,1020.4,25.75,66.05,36250.08,371.63
20240213080001,0,1020.39,25.27,62.66,34646.85,308.06
20240213081001,0,1020.32,25.52,61.38,47918.98,555.92
20240213082001,0,1020.26,26.79,58.09,56758.25,749.09
20240213083001,0.51,1020.3,26.98,55.7,47501.24,534.6
20240213084001,0.3,1020.37,25.71,56.16,39513.48,359.35
20240213085001,0.11,1020.4,25.83,57.01,53458.27,694.27
