Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240327070008,0.76,1017.84,19.87,87.52,2673.25,1.78
20240327071008,1.21,1017.9,20.12,86.34,3362.75,2.9
20240327072008,1.44,1018.06,20.11,86.63,3193.42,2.57
20240327073008,1.62,1018.03,20.22,86.52,4353.17,4.88
20240327074008,1.78,1018.09,20.29,85.91,5227.17,6.83
20240327075008,1.29,1018,20.48,85.34,7156.42,12.81
20240327080008,1,1018,21.11,82.34,8226.42,16.86
20240327081008,1.29,1017.98,21.19,80.87,8303.58,17.11
20240327082008,0.17,1018.01,21.68,79.42,7799.25,15.18
20240327083008,0.71,1018.08,22.04,76.86,8453.42,17.81
20240327084008,0.44,1018.13,22.09,76.3,8852.17,19.55
20240327085008,0.43,1018.18,22.74,74.8,9859.17,24.15
20240327090008,0.24,1018.1,22.91,73.58,10268.5,26.24
20240327091008,0.61,1018.07,22.86,72.02,9733.67,23.8
20240327092008,0.36,1018.13,22.86,71.38,9816.75,24.4
20240327093008,0.37,1018.03,23.07,70.76,11945.58,36.05
20240327094008,0.36,1018.03,23.91,68.82,15196.75,57.2
20240327095008,0,1017.81,24.8,66.28,17831.42,77.78
20240327100008,0.25,1017.64,25.49,61.78,19787.75,94.43
20240327101008,0,1017.5,26.9,58.75,22347.92,117.46
20240327102008,0.18,1017.39,27.32,54.59,23028.92,121.51
20240327103008,0.5,1017.3,26.76,55.64,22560.25,115.39
20240327104008,0.08,1017.13,27.73,54.46,36637.24,318.93
20240327105008,0.05,1016.94,31.13,46.9,37257.85,305.75
20240327110008,0.07,1016.82,31.61,44.64,33205.7,254.22
20240327111008,0,1016.72,30.6,46.77,31540.66,227.32
20240327112008,0.08,1016.6,29.29,49.41,22624.5,123.45
20240327113008,0.04,1016.49,28.37,52.09,20122.67,97.46
20240327114008,0,1016.46,28.1,52.96,16737.25,67.99
20240327115008,0,1016.43,27.7,54.96,16419.83,64.01
20240327120008,0,1016.3,27.54,55.42,15925.17,60.9
20240327121008,0,1016.21,27.14,56.17,15129.42,55.53
20240327122008,0,1016.1,26.8,57.81,15384.33,57.31
20240327123008,0,1015.89,27.32,56.77,15709.17,59.55
20240327124008,0,1015.66,27.56,56.18,15273.67,55.13
20240327125008,0,1015.51,27.29,57.05,12463.67,38.14
20240327130008,0,1015.33,27.11,58.22,14453.58,49.08
20240327131008,0,1015.26,26.86,59.57,10085.67,25.9
20240327132008,0,1015.16,26.1,62.01,8008,15.74
20240327133008,0,1014.97,25.86,63.6,7243.08,13.25
20240327134008,0,1014.78,25.41,65.25,5513.83,7.27
20240327135008,0,1014.58,24.95,67.13,4437,4.58
20240327140008,0,1014.43,24.67,68.2,2712.5,1.78
20240327141008,0,1014.32,24.46,69.28,3090.33,2.24
20240327142008,0,1014.17,24.35,71.03,4186.08,4.33
20240327143008,0,1014.01,24.3,72.85,5751.33,8.16
20240327144008,0,1013.9,24.37,72.59,4463.67,4.96
20240327145008,0,1013.81,24.54,72.02,4890.92,5.92
20240327150008,0,1013.74,24.56,71.54,3141.75,2.54
20240327151008,0,1013.66,24.27,71.83,2518.58,1.6
20240327152008,0,1013.61,24.19,71.77,3026.5,2.28
20240327153008,0,1013.64,24.23,71.32,3024.75,2.26
20240327154008,0,1013.59,24.32,70.91,3466.08,3
20240327155008,0,1013.6,24.39,70.91,3351.3,2.77
20240327160008,0,1013.65,24.37,70.89,3173.17,2.51
20240327161008,0,1013.71,24.33,71.15,2922.5,2.15
20240327162008,0,1013.76,24.33,71.26,2949.42,2.18
20240327163008,0,1013.82,24.37,71.04,3032.83,2.28
20240327164008,0,1013.92,24.38,71.07,2429.33,1.48
20240327165008,0,1013.99,24.23,71.65,1837.17,0.82
20240328070008,2.59,1008.73,19.84,92.95,2904.75,1.72
20240328071008,2.24,1008.91,20.02,92.81,3102.92,2
20240328072008,2.07,1009.02,20.28,92,3487.83,2.6
20240328073008,2.75,1009.02,20.57,89.63,3775.92,3.15
20240328074008,2.65,1008.93,20.82,87.76,4045.83,3.71
20240328075008,2.07,1008.94,21.23,85.12,4340.58,4.37
20240328080008,2.47,1008.95,21.5,83.13,4921.25,5.91
20240328081008,2.16,1008.86,21.95,80.82,5883.33,8.84
20240328082008,2.16,1008.91,22.47,78.33,6644.33,11.32
20240328083008,1.22,1008.92,23.06,76.49,7485.42,14.6
20240328084008,1.89,1008.89,23.69,71.17,8603.17,19.04
20240328085008,0.93,1008.91,24.37,69.07,9482.17,23.07
