Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20241015070004,0,1009.38,26.87,100,9615.08,59.93
20241015071004,0,1009.44,26.15,100,9042.5,52.9
20241015072004,0,1009.54,28.21,100,26061.17,495.51
20241015073004,0,1009.79,31.92,100,39184.9,742.78
20241015074004,0,1009.88,35.44,93.42,55394.24,869.59
20241015075004,0,1010.01,37.33,76.44,48188.23,808.04
20241015080004,0,1010.09,38.4,63.4,61434.08,880.42
20241015081004,0,1010.32,38.94,57.22,62881.46,871.91
20241015082004,0,1010.4,37.86,61.42,34010.98,453
20241015083004,0,1010.31,38.29,64.45,65549.79,853.78
20241015084004,0,1010.22,42.02,48.36,76913.44,846.22
20241015085004,0,1010.02,39.83,50.38,47493.21,709.07
20241015090004,0,1009.89,42.43,44.39,78102.97,876.58
20241015091004,0,1009.82,44.82,37.62,78807.16,852.2
20241015092004,0,1009.83,46.04,34.28,82244.58,845.62
20241015093004,0,1009.81,46.37,33.44,87408.08,841.86
20241015094004,0,1009.88,47.65,31.12,91642.42,832.82
20241015095004,0,1009.89,48.73,29.2,90377.06,822.28
20241015100004,0,1009.89,47.76,29.3,94594.87,836.23
20241015101004,0,1009.76,48.63,28.5,108103.05,833.32
20241015102004,0,1009.61,48.67,28.11,117445.36,836.41
20241015103004,0,1009.52,48.85,28.07,107572.97,796.68
20241015104004,0,1009.33,45.77,32.59,61729.84,659.43
20241015105004,0,1009.21,46.05,33.94,101804.29,831.94
20241015110004,0,1009.14,45.73,33.86,87725.59,714.15
20241015111004,0,1009.07,44.82,36.09,105332.63,845.61
20241015112004,0,1008.92,46.52,32.92,84785.36,672.6
20241015113004,0,1008.77,44.41,36.58,107203,860.75
20241015114004,0,1008.68,46.62,33.03,117320.3,863.03
20241015115004,0,1008.59,46.92,32.53,117758.2,851.64
20241015120004,0,1008.49,47.09,32.23,117701.24,846.22
20241015121004,0,1008.38,46.59,32.73,110536.02,854.16
20241015122004,0,1008.34,47.28,31.21,96091.48,840.76
20241015123004,0,1008.2,46.4,32.04,83211.84,854.12
20241015124004,0,1008.04,47.71,30.02,67874.98,816.3
20241015125004,0,1007.96,46.64,32.14,62947.94,833.27
20241015130004,0,1007.81,46.82,32.16,60285.69,842.5
20241015131004,0,1007.76,45.16,36.17,41061.03,615.82
20241015132004,0,1007.67,44.52,38.33,44112.53,798.58
20241015133004,0,1007.66,42.55,42.71,34115.28,422.75
20241015134004,0,1007.55,39.85,56.18,30866.33,291.95
20241015135004,0,1007.58,38.44,68.73,29254.33,461.68
20241015140004,0,1007.57,37.99,75.09,28455.5,467.5
20241015141004,0,1007.57,37.78,76.93,24841.92,388.24
20241015142004,0,1007.63,37.23,77.79,24873.83,445.62
20241015143004,0,1007.6,36.67,83.52,19875.25,275.71
20241015144004,0,1007.54,35.55,93.59,15809.25,149.23
20241015145004,0,1007.62,34.51,99.69,13117.42,116.56
20241015150004,0,1007.61,33.91,100,14172.75,166.77
20241015151004,0,1007.6,34.09,100,16556.25,195.68
20241015152004,0,1007.6,33.74,100,12862.25,112.08
20241015153004,0,1007.62,33.02,100,10269.08,60.25
20241015154004,0,1007.69,32.63,100,9680.17,52.73
20241015155004,0,1007.84,32.26,100,7106.83,28.52
20241015160004,0,1007.93,31.31,100,3804.58,7.59
20241015161004,0,1007.95,30.24,100,2886,4.34
20241015162004,0,1007.99,28.74,100,2214.42,2.52
20241015163004,0,1008.01,28.44,100,1544.33,1.33
20241015164004,0,1008.21,28.34,100,1198.92,0.73
20241015165004,0,1008.48,28.39,100,651.5,0.23
20241016070004,0,1010.93,31.71,100,24113.25,506.93
20241016071004,0,1010.96,33.89,100,33028.5,743.99
20241016072004,0,1011.03,35.51,100,37073.56,768.13
20241016073004,0,1011.1,36.57,100,44262.96,821.45
20241016074004,0,1011.24,37.53,99.98,49520.61,838.35
20241016075004,0,1011.49,38.54,90.91,56453.68,862.15
20241016080004,0,1011.56,39.24,83.52,60691.07,861.81
20241016081004,0,1011.61,40.53,77.9,67068.36,865.92
20241016082004,0,1011.69,40.34,71.07,56554.66,816.68
20241016083004,0,1011.69,39.81,76.01,58642.45,843.62
20241016084004,0,1011.68,41.06,68.1,67520.27,862.55
20241016085004,0,1011.68,42.13,62.09,71898.36,864.44
20241016090004,0,1011.71,43.35,57.09,74747.66,860.57
20241016091004,0,1011.7,43.98,50.39,78754.52,852.65
20241016092004,0,1011.64,44.53,46.58,79344.43,847.08
20241016093004,0,1011.54,45.9,41.25,88466.8,845.1
