Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240517070001,0,1008.98,26.25,98.75,15257.33,73.65
20240517071001,0,1009.03,27.51,89.9,17811.02,114.37
20240517072001,0,1009.03,30.49,77.34,26560.42,218.91
20240517073001,0,1009.02,31.13,66.48,19591.58,100.49
20240517074001,0,1009.07,29.81,66.49,21463.92,113.22
20240517075001,0,1009.14,30.01,66.2,25622.75,160.66
20240517080001,0,1009.13,31.73,63.02,40814.71,404.34
20240517081001,0,1009.21,34.38,55.76,45789.87,486.03
20240517082001,0,1009.16,37.93,49.46,60617.4,777.19
20240517083001,0,1009.13,41.04,41.35,61889.4,787.18
20240517084001,0,1009.11,41.02,38.84,67379.76,923.72
20240517085001,0,1009.08,41.72,36.82,74003.3,1119.61
20240517090001,0,1008.95,42.16,35.35,57330.02,723.44
20240517091001,0,1008.84,43,34.55,72953.84,1092.88
20240517092001,0,1008.73,46.1,31.1,79583.06,1255.01
20240517093001,0,1008.65,48.91,27.47,87603.85,1380.85
20240517094001,0,1008.56,49.19,26.11,69644,990
20240517095001,0,1008.39,47.3,26.49,60337.98,818.67
20240517100001,0,1008.39,46.77,27.15,81124.41,1239.17
20240517101001,0,1008.31,47.76,25.99,39272.45,358.56
20240517102001,0,1008.24,43.55,29.14,31133.31,233.63
20240517103001,0,1008.12,40.39,32.97,21813.75,116.08
20240517104001,0,1008.08,37.1,37.68,26434.26,173.49
20240517105001,0,1008.04,36.13,40.61,25465,157.38
20240517110001,0,1007.92,35.09,42.99,31489.21,241.65
20240517111001,0,1007.77,36.54,42,29213.83,206.86
20240517112001,0,1007.67,37.44,40.56,29787.42,221.39
20240517113001,0,1007.52,38,40.51,54744.18,687.43
20240517114001,0,1007.48,39.38,38.37,51289.82,592.47
20240517115001,0,1007.37,39.21,38.09,54480.89,678.87
20240517120001,0,1007.3,37.42,40.2,34796.91,309.35
20240517121001,0,1007.13,34.96,44.24,16749.58,69.78
20240517122001,0,1007.15,32.49,49.1,9816.58,23.9
20240517123001,0,1007.09,30.9,53.38,7279.08,12.94
20240517124001,0,1006.96,29.77,56.85,6244.58,8.66
20240517125001,0,1006.95,29.12,59.37,4971.5,5.74
20240517130001,0,1006.86,28.53,61.88,4582.17,4.67
20240517131001,0,1006.69,28.19,66.08,6896.5,11.63
20240517132001,0,1006.58,28.11,72.39,11643.92,37.42
20240517133001,0,1006.53,27.56,89.69,13695.84,56.91
20240517134001,0,1006.49,27.37,99.67,13917.08,53.06
20240517135001,0,1006.48,28.26,99.09,14965.08,59.17
20240517140001,0,1006.47,29.73,90.97,15339.92,61.62
20240517141001,0,1006.4,31.43,80.43,25854.35,164.8
20240517142001,0,1006.41,33.76,66.21,25744.16,168.04
20240517143001,0,1006.4,33.6,58.97,10466.92,32.37
20240517144001,0,1006.37,32.33,60.45,6314.16,11.59
20240517145001,0,1006.44,30.6,62.07,5543.42,8.06
20240517150001,0,1006.43,29.29,66.87,6476.42,11.25
20240517151001,0,1006.48,28.71,71.23,6274.33,9.9
20240517152001,0,1006.44,28.25,73.58,7082.92,12.55
20240517153001,0,1006.28,28.49,74.59,13222.75,45.48
20240517154001,0,1006.31,30.1,72.12,16056.58,65.35
20240517155001,0,1006.22,32.4,65.36,23279.42,152.31
20240517160001,0,1006.19,35.54,56.04,23955.08,165.28
20240517161001,0,1006.17,36.2,51.24,14968.92,68.33
20240517162001,0,1006.23,34.48,51.36,10996.08,36.42
20240517163001,0,1006.26,31.96,55.52,6051.58,10.23
20240517164001,0,1006.35,30.22,60.77,3921.33,4.25
20240517165001,0,1006.38,28.99,65.04,2365.83,1.54
20240518070001,0,1006.32,27.05,100,14628.92,55.55
20240518071001,0,1006.41,27.29,100,15094.08,58.46
20240518072001,0,1006.6,27.69,100,20377,104.7
20240518073001,0,1006.66,28.54,99.15,19976.98,103.31
20240518074001,0,1006.73,29.2,95.42,21848.75,123.36
20240518075001,0,1006.87,29.65,88.57,20482.16,108.68
20240518080001,0,1006.92,29.66,84.2,21786.67,121.45
20240518081001,0,1006.94,30.29,81.03,35054.99,304.71
20240518082001,0,1006.84,33.71,70.95,28944.49,215.6
20240518083001,0,1006.79,33.13,65.04,29106.37,198.34
20240518084001,0,1006.71,33.11,64.31,28727.31,162.13
