Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240612070001,0,1000.8,29.01,100,9995.17,11.37
20240612071001,0,1000.94,29.83,100,15016.83,27.58
20240612072001,0,1001.11,31.6,100,15456.2,25.06
20240612073001,0,1001.22,32.27,100,16193,28.63
20240612074001,0,1001.3,32.66,100,15785.5,26.18
20240612075001,0,1001.31,33.32,96.82,18647.67,36.29
20240612080001,0,1001.27,34.35,90.59,20326.33,42.1
20240612081001,0,1001.23,35.11,84.06,29444.35,111.91
20240612082001,0,1001.24,38.93,72.59,45702.72,235.99
20240612083001,0,1001.17,43.34,56.31,51676.69,304.58
20240612084001,0,1001.12,46.41,46.75,59821.02,395.18
20240612085001,0,1001.05,48.81,40.02,54202.65,372.23
20240612090001,0,1001.02,50.26,36.5,56165.16,373.88
20240612091001,0,1001.07,48.78,35.48,34397.12,129.13
20240612092001,0,1001.03,47.21,37.31,36287.85,145.43
20240612093001,0,1000.94,45.37,40.27,29533.67,90.02
20240612094001,0,1000.79,44.1,43.62,44541.14,233.31
20240612095001,0,1000.69,43.64,43.71,26282.17,126.49
20240612100001,0,1000.65,44.34,43.79,64362.3,506.37
20240612101001,0,1000.59,44.79,41.23,27521.94,78.2
20240612102001,0,1000.44,42.06,45.46,27746.02,80.27
20240612103001,0,1000.39,40.59,48.01,27259.58,77.75
20240612104001,0,1000.34,40.55,49.6,29759,91.28
20240612105001,0,1000.24,41.65,48.65,35443.05,127.25
20240612110001,0,1000.22,43.65,44.23,44833.03,231.7
20240612111001,0,1000.11,43.97,42.84,57620.84,390.96
20240612112001,0,1000.03,45.86,39.85,65503.1,434
20240612113001,0,999.82,45.02,38.74,41556.34,172.35
20240612114001,0,999.88,44,40.84,49472.62,288.26
20240612115001,0,999.77,44.6,40.44,44826.52,217.76
20240612120001,0,999.73,43.68,41.18,36509.22,137.2
20240612121001,0,999.63,42.32,43.55,38418.24,154.32
20240612122001,0,999.48,42.28,44.48,41733.63,185.04
20240612123001,0,999.24,42.22,44.16,43698.47,206.61
20240612124001,0,999.21,43.62,42.92,75564.7,613.59
20240612125001,0,999.26,46.29,38.68,94968.63,952.83
20240612130001,0,999.17,48.44,34.34,86074.68,866.97
20240612131001,0,999.12,46.71,35.63,47940.1,349.62
20240612132001,0,999.09,43.29,40.58,20899.64,46.88
20240612133001,0,999.11,38.94,48.15,14591.08,22.64
20240612134001,0,998.94,36.56,56.2,15348.67,27.09
20240612135001,0,999.11,34.55,66.87,15234.33,34.48
20240612140001,0,999.11,32.58,75.43,11348.67,18.31
20240612141001,0,999.04,32.96,75.36,14282.17,29.16
20240612142001,0,998.92,33.72,81.4,30298.06,136.29
20240612143001,0,998.76,36.51,67.81,31861.66,123.07
20240612144001,0,998.79,37.51,60.97,21918.67,58.52
20240612145001,0,998.8,37.99,58.45,15574.16,29.44
20240612150001,0,998.74,37.28,60.76,12560.25,21.51
20240612151001,0,998.74,35.54,69.94,11770.42,17.57
20240612152001,0,998.6,34.82,71.33,11710.75,17.01
20240612153001,0,998.41,35,70.6,13308.83,22.42
20240612154001,0,998.35,34.86,71.3,16105.83,33.76
20240612155001,0,998.25,35.58,69.24,21475.08,59.82
20240612160001,0,998.15,36.28,66.85,21087.17,59.1
20240612161001,0,998.1,37.82,62.59,20144.08,54.5
20240612162001,0,997.93,36.87,62.15,16269.25,32.8
20240612163001,0,997.83,37.54,61.45,15811.83,29.38
20240612164001,0,997.74,38.15,59.04,11026.33,14.58
20240612165001,0,997.9,36.76,60.87,9016.33,9.6
20240613070001,0,999.23,28.78,100,6070.46,4.97
20240613071001,0,999.34,28.61,100,6385.67,5.37
20240613072001,0,999.42,28.55,100,6085.33,4.78
20240613073001,0,999.44,28.6,100,5721.58,4.24
20240613074001,0,999.56,28.76,100,6327.5,4.28
20240613075001,0,999.61,29.02,100,7414.67,7.19
20240613080001,0,999.64,29.43,100,8496,9.45
20240613081001,0,999.72,29.84,100,9368.75,11.24
20240613082001,0,999.85,30.17,100,10729.67,14.51
20240613083001,0,1000.01,30.58,100,12685.83,20.09
20240613084001,0,1000.11,31.04,100,13930.67,23.98
20240613085001,0,1000.24,31.33,100,13714.5,23.27
