Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240531070015,0,1009.94,43.09,55.01,48564.5,834.12
20240531071015,0,1010,44.04,51.64,52362.01,945.25
20240531072015,0.02,1009.96,44.52,51.24,56290.88,1060.57
20240531073015,0,1009.85,45.76,47.34,60389.91,1172.1
20240531074015,0,1009.87,44.85,49.32,64102.08,1265.46
20240531075015,0,1010.09,45.79,43.7,68102.16,1350.27
20240531080015,0,1010.26,44.99,45.57,72694.02,1432.62
20240531081015,0,1010.31,46.01,43.17,76883.79,1490.71
20240531082015,0,1010.42,45.86,43.1,80267.3,1544.05
20240531083015,0.03,1010.47,47.12,41.17,83363.32,1581.21
20240531084015,0.06,1010.55,44.91,44.14,84818.25,1602.1
20240531085015,0,1010.63,45.89,42.05,87460.91,1619.27
20240531090015,0.08,1010.55,45.66,42.38,89700.54,1642.65
20240531091015,0.02,1010.51,46.29,42.96,92291.99,1654.36
20240531092015,0.08,1010.46,45.73,44.74,92987.92,1661.68
20240531093015,0.02,1010.46,45.46,45.27,93383.41,1688.07
20240531094015,0.05,1010.43,45.57,43.42,95798.05,1703.09
20240531095015,0,1010.33,46.28,41.58,100180.99,1727.7
20240531100015,0,1010.18,44.28,45.08,67559.44,1060.46
20240531101015,0.05,1010.1,43.78,48,97605.35,1754.97
20240531102015,0.02,1010.04,43.4,49.36,95805.78,1774.75
20240531103015,0.02,1010.07,44.87,45.83,96431.89,1738.9
20240531104015,0.02,1009.99,44.07,47.32,90558.54,1612.54
20240531105015,0,1009.84,43.81,48.43,88519.63,1541.14
20240531110015,0.03,1009.67,44.33,47.05,95871.55,1699.99
20240531111015,0.03,1009.64,44.98,44.78,93464.63,1679.22
20240531112015,0,1009.64,44.58,47.1,91573.42,1648.38
20240531113015,0.04,1009.43,47.09,41.5,93576.58,1679.95
20240531114015,0.1,1009.53,46.73,42.08,89569.91,1652.29
20240531115015,0.02,1009.56,45.01,45.64,67601.67,1121.09
20240531120015,0.03,1009.47,42.38,51.52,46850.11,730.28
20240531121015,0.1,1009.43,40.64,62.46,51315.23,840.8
20240531122015,0.1,1009.35,39.85,65.62,59263.39,1048.82
20240531123015,0,1009.23,43.48,52.75,70538.13,1361.98
20240531124015,0.09,1009.15,43.96,51.23,74398.53,1392.89
20240531125015,0.02,1009.14,46.06,46.49,69139.44,1228.23
20240531130015,0.04,1008.99,45.08,46.53,62156.42,1066.23
20240531131015,0.04,1008.89,42.31,52.78,41814.94,557.83
20240531132015,0.02,1008.74,41.31,54.22,41770.36,494.89
20240531133015,0.02,1008.66,43.62,50.21,63953.12,1178.7
20240531134015,0,1008.58,43.55,48.87,56345.21,959.88
20240531135015,0.06,1008.46,44.26,44.6,32857.1,450.5
20240531140015,0.02,1008.43,38.17,61.65,11945,42.79
20240531141015,0.03,1008.62,35.66,76.27,11344.83,37.12
20240531142015,0.02,1008.7,35.5,80.54,13853.08,52.39
20240531143015,0,1008.84,35.65,83.05,12714.83,43.72
20240531144015,0,1008.82,34.23,93.9,10005.25,26.8
20240531145015,0,1008.85,31.01,100,12459.5,38.29
20240531150015,0,1008.81,30.55,100,15595.5,57.53
20240531151015,0,1008.82,31.37,100,14254.83,54.03
20240531152015,0,1008.73,32.36,100,14521.83,61.28
20240531153015,0,1008.76,33.37,100,12762,47.53
20240531154015,0,1008.73,33.03,100,8579.33,21.6
20240531155015,0,1008.8,32.7,100,10494.42,31.46
20240531160015,0.02,1008.93,32.56,100,8538.61,22.36
20240531161015,0,1008.98,32.35,100,5696.67,10.08
20240531162015,0,1009.03,31.73,100,4015.08,5
20240531163015,0.02,1009.07,31.04,100,4058.25,5.29
20240531164015,0,1009.18,29.33,100,4700.58,7.14
20240531165015,0.03,1009.25,28.31,100,4400.67,6.3
20240601070015,0,1012.31,32.35,100,8451.5,21.51
20240601071015,0,1012.34,32.38,100,9969.67,28.34
20240601072015,0,1012.34,33.8,100,16770.84,84.09
20240601073015,0,1012.27,38.1,97.96,37063.63,483.42
20240601074015,0,1012.19,39.43,87.63,14553.58,65.72
20240601075015,0,1012.15,36.71,99.23,16256.25,73.83
20240601080015,0,1012.19,36.36,97.88,15605.42,66.91
20240601081015,0,1012.31,37.24,95.58,22632.83,154.97
20240601082015,0,1012.4,40.08,83.84,33944,322.87
20240601083015,0,1012.36,42.76,73.11,37132.08,383
20240601084015,0,1012.24,41.78,67.3,32400.55,299.53
20240601085015,0,1012.24,40.49,69.68,17872.87,90.64
20240601090015,0,1012.26,36.91,84.33,12551.25,45.96
20240601091015,0,1012.33,34.63,98.11,8785.42,21.86
20240601092015,0,1012.31,34.07,100,12713.25,44.72
20240601093015,0,1012.34,34.75,97.02,18639.33,94.28
20240601094015,0,1012.32,35.4,95.57,19399.42,103.66
20240601095015,0,1012.27,37.1,88.34,22169.5,135.28
20240601100015,0,1012.29,36.3,86.05,16602.42,78.2
20240601101015,0,1012.22,36.46,87.68,17845.75,89.51
20240601102015,0,1012.07,37.43,83.34,25789.33,181.26
20240601103015,0,1012.03,37.59,83.72,20022.33,115.82
20240601104015,0,1011.98,37.49,82.36,21261.67,137.95
20240601105015,0,1011.81,40.48,71.3,46757.1,657.3
20240601110015,0,1011.66,39.32,70.72,16405.17,83.96
20240601111015,0,1011.51,36.6,81.68,13428.17,54.63
20240601112015,0,1011.4,35.38,89.65,10794.83,36
20240601113015,0,1011.33,35.65,90.28,16563.15,80.48
20240601114015,0,1011.17,36.79,86.49,35325.19,404.5
20240601115015,0,1011.03,39.34,72.45,30003.72,286.05
20240601120015,0,1010.92,38.99,73.73,27111.75,196.65
20240601121015,0,1010.73,38,76.27,23251.75,147.21
20240601122015,0,1010.6,36.67,82.76,20672.92,117.2
20240601123015,0,1010.5,36.2,86.11,15017,61.43
20240601124015,0,1010.36,35.73,88.58,15480.83,64.24
20240601125015,0.02,1010.16,35.42,90.73,15743.75,65.54
20240601130015,0,1010.03,35.92,89.83,16115,69.25
20240601131015,0,1010.01,34.48,96.83,10746.67,30.85
20240601132015,0,1009.92,33.8,98.19,10343.17,28.53
20240601133015,0,1009.93,33.16,100,7964.67,16.97
20240601134015,0,1009.97,32.69,100,5263.75,7.68
20240601135015,0,1009.95,31.85,100,3902.08,4.37
20240601140015,0,1009.88,31.09,100,7130.25,13.88
20240601141015,0,1009.84,31.27,100,10580.58,29.51
20240601142015,0,1009.87,31.03,100,12279.07,41.02
20240601143015,0,1009.83,30.94,100,12796.5,42.43
20240601144015,0,1009.89,31.28,100,12155.92,38.85
20240601145015,0,1009.79,31.74,100,14295.92,54.26
20240601150015,0,1009.75,31.99,100,14166.17,55.93
20240601151015,0,1009.76,31.44,100,10638.25,31.82
20240601152015,0,1009.67,31.24,100,11158.33,33.53
20240601153015,0,1009.58,31.25,100,7481.75,15.8
20240601154015,0,1009.52,30.97,100,5634.25,8.77
20240601155015,0,1009.52,30.55,100,2511.58,1.94
20240601160015,0,1009.5,30.13,100,2339.83,1.63
20240601161015,0,1009.55,29.97,100,2394.17,1.75
20240601162015,0,1009.56,29.98,100,3350.25,3.16
20240601163015,0,1009.51,29.73,100,3157.92,2.84
20240601164015,0,1009.41,29.38,100,3182.08,3
20240601165015,0,1009.38,29.42,100,3005.08,2.72
20240602070015,0,1009.68,28.35,100,2887.41,2.55
20240602071015,0,1009.73,28.1,100,3762.17,4.14
20240602072015,0,1009.95,27.99,100,2542.92,1.99
20240602073015,0,1009.97,27.79,100,4097.42,4.93
20240602074015,0,1009.94,28.17,100,5272.08,8.08
20240602075015,0,1009.94,28.36,100,6723.67,12.71
20240602080015,0,1009.93,28.55,100,6483.83,11.9
20240602081015,0.02,1009.81,29.21,100,8951.75,22.91
20240602082015,0,1009.72,30.09,100,10258.58,29.66
20240602083015,0,1009.76,30.48,100,8346.33,20
20240602084015,0,1009.65,30.21,100,7538.42,16.14
20240602085015,0,1009.55,29.68,100,7433,15.49
20240602090015,0,1009.53,29.54,100,6292.75,10.95
20240602091015,0,1009.59,29.62,100,7444.92,14.86
20240602092015,0,1009.46,29.74,100,6594.17,12.03
20240602093015,0,1009.43,29.23,100,5866.42,9.23
20240602094015,0,1009.46,28.79,100,6238.06,10.05
20240602095015,0,1009.38,28.84,100,6524,10.65
20240602100015,0,1009.35,28.52,100,6502.08,10.67
20240602101015,0,1009.3,28.9,100,7985.83,16.48
20240602102015,0,1009.13,29.52,100,10501,28.68
20240602103015,0,1009.02,29.65,100,8581.83,19.92
20240602104015,0,1008.95,30.8,100,15399.67,59.88
20240602105015,0,1008.85,32.11,100,14789.33,56.29
20240602110015,0,1008.64,31.67,100,15668.83,65.99
20240602111015,0,1008.62,31.74,100,14674,55.84
20240602112015,0,1008.38,31.76,100,12560.67,41.34
20240602113015,0,1008.24,30.83,100,13810.08,50.01
20240602114015,0,1008.07,30.66,100,11250.5,32.05
20240602115015,0,1007.88,30.53,100,10118.75,24.77
20240602120015,0,1007.86,29.38,100,7516.83,14.21
20240602121015,0,1007.9,27.97,100,8101.83,16.1
20240602122015,0,1007.78,28.13,100,9374.92,21.63
20240602123015,0,1007.58,28.21,100,11016.48,33.23
20240602124015,0,1007.39,28.4,100,11558.42,37.27
20240602125015,0,1007.21,28.14,100,8974,19.76
20240602130015,0,1007,27.55,100,5985.58,8.15
20240602131015,0,1006.9,27.03,100,4996.25,5.81
20240602132015,0,1006.86,26.83,100,3936,4.13
20240602133015,0,1006.87,26.83,100,4866.25,6.13
20240602134015,0.03,1006.84,26.93,100,4245.6,4.8
20240602135015,0,1006.76,27.05,100,4254.08,4.73
20240602140015,0,1006.64,27.43,100,5603,7.98
20240602141015,0,1006.5,28.04,100,7536.33,14.77
20240602142015,0,1006.36,28.04,100,7037.08,13.61
20240602143015,0,1006.25,27.79,100,5145.5,7.05
20240602144015,0,1006.21,27.45,100,2234.25,1.38
20240602145015,0.1,1006.08,26.7,100,2598.42,1.85
20240602150015,0.1,1006.04,25.9,100,2961.42,2.37
