Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240220070013,1.16,1013.09,23.36,77.03,5544.35,9.19
20240220071013,1.01,1013.24,22.86,78.98,5939.67,10.56
20240220072013,0.69,1013.32,23.4,75.67,5776.08,10.01
20240220073013,0.97,1013.3,23.24,76.19,6480.74,11.8
20240220074013,0.77,1013.33,23.89,74.29,8581.33,21.62
20240220075013,0.72,1013.37,24.85,70.57,10786.34,32.73
20240220080013,0.99,1013.51,26,66.94,12227.08,44.43
20240220081013,1.25,1013.63,27.85,60.56,12570.58,65.04
20240220082013,0.98,1013.78,32.88,44.65,14477.83,113.97
20240220083013,1.04,1013.89,33.73,41.2,16780.08,140.32
20240220084013,0.96,1013.85,33.28,41.8,27011.83,212.74
20240220085013,1.07,1013.78,32.68,43.16,18710,106.41
20240220090013,1.3,1013.65,29.88,50.33,20156.83,135.1
20240220091013,1.21,1013.58,31.85,45.38,27847,270.62
20240220092013,2.3,1013.67,35.09,36.86,49054.28,723.22
20240220093013,1.75,1013.66,37.28,32.17,51361.15,791.87
20240220094013,1.63,1013.52,39.85,27.92,48800.13,738.25
20240220095013,1.65,1013.29,36.29,33.4,51546.54,786.67
20240220100013,1.92,1013.2,37.67,31.41,62499.26,1156.06
20240220101013,1.8,1013.17,38.57,29.88,64720.39,1222.37
20240220102013,1.85,1013.1,39.84,28.28,76520.1,1580.85
20240220103013,2.22,1012.99,40.67,27.08,78695.76,1622.52
20240220104013,1.52,1012.86,42.62,24.58,82984.54,1697.46
20240220105013,1.36,1012.7,43.29,23.83,77993.18,1478.38
20240220110013,0.97,1012.48,38.84,32.67,47482.26,752.74
20240220111013,1.14,1012.31,38.52,35.49,88652.74,1752.23
20240220112013,2.8,1012.17,40.06,31.94,106810.38,2030.26
20240220113013,2.31,1012.06,39.02,34.12,99079.14,1890.95
20240220114013,1.76,1011.98,39.21,34.21,107757.69,2053.42
20240220115013,2.05,1011.84,39.96,32.73,115323.97,2096.13
20240220120013,2.48,1011.66,39.65,32.67,117265.85,2122.56
20240220121013,3.48,1011.46,38.41,34.75,117758.2,2179.04
20240220122013,4.47,1011.32,37,37.57,117758.2,2213.62
20240220123013,3.06,1011.19,37.07,38.05,117758.2,2176.31
20240220124013,2.87,1011,36,41.01,97326.44,1693.23
20240220125013,2.81,1010.74,33.89,46.73,96711.46,1745.41
20240220130013,2.62,1010.58,36.25,41.14,117758.2,2228.71
20240220131013,3.4,1010.46,35.26,42.83,117758.2,2236.31
20240220132013,2.77,1010.4,35.76,41.97,111128.81,2061.38
20240220133013,3,1010.32,33.99,46,92705.63,1629.02
20240220134013,2.36,1010.21,32.98,49.22,67358.51,1128.94
20240220135013,2.48,1010.08,35.68,42.09,111361.86,2044.84
20240220140013,2.07,1009.91,34.4,45.27,64671.29,1008.73
20240220141013,2.73,1009.78,30.85,55.13,39589.41,511.09
20240220142013,2.91,1009.73,31.17,54.45,58120.9,876.64
20240220143013,2.6,1009.61,31.02,55.02,57945.45,971.02
20240220144013,2.57,1009.52,30.81,55.6,25670.55,160.23
20240220145013,2.42,1009.45,30.26,57.39,44981.3,566.68
20240220150013,2.21,1009.46,30.34,57.08,26523.32,169.46
20240220151013,2.35,1009.42,29.1,61.27,12320.17,34.81
20240220152013,2.13,1009.44,28.6,63.55,14103.67,48.58
20240220153013,1.98,1009.41,28.93,62.88,15466.83,56.67
20240220154013,2.26,1009.45,28.57,64.42,15053.08,59.25
20240220155013,2.28,1009.53,28.62,64.27,11943.33,36.58
20240220160013,2.21,1009.59,27.99,66.72,8409.25,18.32
20240220161013,2.34,1009.62,27.77,67.44,6693.5,11.64
20240220162013,1.27,1009.76,27.81,67.68,4095.5,4.74
20240220163013,1.85,1009.84,27.32,70,2966.58,2.42
20240220164013,0.56,1009.92,27.29,70.23,1893.75,0.96
20240220165013,0.69,1009.99,27.26,70.34,1673.67,0.81
20240221070013,1.4,1013.77,30.13,52.16,4738.42,8.58
20240221071013,0.22,1013.92,32,46.83,5603.25,11.09
20240221072013,0.93,1014.07,32.93,41.32,6389.25,13.98
20240221073013,1.28,1014.27,31.84,42.92,7026.17,16.88
20240221074013,1.86,1014.3,32.17,42.23,7583.67,21.17
20240221075013,1.25,1014.42,33.9,38.39,8073,29.44
20240221080013,1.1,1014.39,36.54,32.83,8575.67,44.05
20240221081013,1.2,1014.35,36.07,33.36,9088.42,68.22
20240221082013,1.59,1014.45,35.32,34.49,9598.17,100.66
20240221083013,1.68,1014.48,36.24,32.3,12965.67,160.23
20240221084013,1.92,1014.51,34.38,35.96,28413.83,231.09
20240221085013,1.79,1014.56,36.1,32.93,32510.66,302.48
