Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240410070010,0,1016.71,19.79,100,1831,0.8
20240410071010,0,1016.85,19.82,100,2551.5,1.59
20240410072010,0,1016.87,19.85,100,1983.58,0.95
20240410073010,0,1016.87,19.97,100,2662.92,1.74
20240410074010,0,1016.96,19.98,100,2114.5,1.07
20240410075010,0,1017.01,19.91,100,1017.83,0.26
20240410080010,0,1016.97,19.85,100,1377.67,0.47
20240410081010,0,1017.08,19.97,100,2341.83,1.2
20240410082010,0,1017.18,20.08,100,2203,1.14
20240410083010,0,1017.27,20.21,100,2277.75,1.19
20240410084010,0,1017.4,20.17,100,2770.67,1.78
20240410085010,0,1017.36,20.32,100,3829,3.2
20240410090010,0,1017.31,20.57,100,5408.83,6.49
20240410091010,0,1017.27,21.02,100,7448.25,11.61
20240410092010,0,1017.34,21.25,100,7316.83,11.4
20240410093010,0,1017.34,21.27,100,5417.08,6.58
20240410094010,0,1017.42,21.29,100,7404.92,11.67
20240410095010,0,1017.41,21.6,100,10742.17,24.7
20240410100010,0,1017.22,22.04,100,13178.75,36.34
20240410101010,0,1017.02,22.31,100,14587.33,45.85
20240410102010,0,1016.9,22.81,100,13051.75,35.8
20240410103010,0,1016.86,23,100,11493.92,29.16
20240410104010,0,1016.72,23.38,100,12805.83,35.17
20240410105010,0,1016.62,23.47,100,12579.33,34.34
20240410110010,0,1016.52,23.8,99.21,12171.42,31.68
20240410111010,0,1016.43,23.91,98.7,10910.5,25.89
20240410112010,0,1016.36,23.79,99.81,7782.17,13.92
20240410113010,0,1016.29,23.94,99.53,9002.17,17.45
20240410114010,0,1016.29,23.83,99.9,6614.08,9.57
20240410115010,0,1016.26,23.72,99.97,6722.42,9.84
20240410120010,0,1016.08,24.22,98.82,9785.67,20.78
20240410121010,0,1015.94,24.74,95.91,11566.92,27.3
20240410122010,0,1015.82,24.71,95.84,7775.83,12.07
20240410123010,0,1015.6,24.34,97.21,5808.58,7.1
20240410124010,0,1015.52,24.23,96.75,7651.83,12.24
20240410125010,0,1015.35,24.36,96.21,7197.5,11.19
20240410130010,0,1015.16,24.7,96.96,9829.08,21.66
20240410131010,0,1015.02,25.57,93.48,11934.67,31.41
20240410132010,0,1014.83,26,91.75,11183.66,28.84
20240410133010,0,1014.73,25.72,90.2,8248.25,15.45
20240410134010,0,1014.69,26.09,89.24,12258.25,36.46
20240410135010,0,1014.5,27.01,83.41,12523.42,34.65
20240410140010,0,1014.34,26.32,82.93,9595.25,19.86
20240410141010,0,1014.29,25.63,85.85,9776.92,19.73
20240410142010,0,1014.22,25.43,88.26,8592.75,16.39
20240410143010,0,1014.22,25.08,89.7,8743.42,16.98
20240410144010,0,1014.07,25.19,90.42,11724.75,29.6
20240410145010,0,1014.06,25.14,91.2,6682.33,9.6
20240410150010,0,1014.06,24.75,91.62,5821.75,7.88
20240410151010,0,1013.99,24.76,93.84,6818.5,11.34
20240410152010,0,1013.86,25.17,93.15,6644.75,11.12
20240410153010,0,1013.96,24.64,95.22,3821.17,3.38
20240410154010,0,1014.04,24.2,97.49,3116,2.24
20240410155010,0,1014.08,23.85,99.02,2781.58,1.88
20240410160010,0,1014.12,23.7,99.82,2374.08,1.37
20240410161010,0,1014.23,23.59,100,2429.67,1.36
20240410162010,0,1014.3,23.6,99.97,2353.83,1.29
20240410163010,0,1014.42,23.51,99.96,1499.42,0.58
20240410164010,0,1014.45,23.31,100,1500.08,0.55
20240410165010,0,1014.4,23.38,100,1961.25,0.95
20240411070010,0,1014.16,26.77,84.99,5556.08,8.91
20240411071010,0,1014.08,30.56,66.15,6318,11.38
20240411072010,0,1014.1,31.47,60.7,7084.5,14.8
20240411073010,0,1014.26,32.83,57.08,7928.33,20.94
20240411074010,0,1014.37,33.86,51.43,8708.25,30.9
20240411075010,0,1014.36,34.15,50.99,9489.92,45.55
20240411080010,0,1014.33,34.86,48.86,10339.67,63.86
20240411081010,0,1014.25,35.14,48.42,11540.83,88.49
20240411082010,0,1014.26,35.82,48.32,13082.83,125.17
20240411083010,0,1014.28,36.65,45.5,15197.25,183.18
20240411084010,0,1014.27,37.78,42.89,16804.83,248.99
20240411085010,0,1014.16,38.32,40.31,18567.17,316.69
20240411090010,0,1014.18,38.22,40.23,21198.17,386.3
20240411091010,0,1014.22,38.39,41.06,26209.83,463.96
20240411092010,0,1014.18,39.91,36.44,33069.08,549.8
20240411093010,0,1014.06,40.67,34.61,40177.5,646.83
20240411094010,0,1014.01,41.05,33.33,47356.82,754.27
20240411095010,0,1013.96,41.19,34.83,54133.73,844.53
20240411100010,0,1013.8,43.3,31.44,61071.28,948.05
20240411101010,0,1013.65,43.47,32.01,67397.55,1041.92
20240411102010,0,1013.55,44.54,29.83,71318.87,1119.16
20240411103010,0,1013.43,44.51,30.88,74719.81,1214.55
20240411104010,0,1013.2,43.6,32.85,77274.07,1284.67
20240411105010,0,1013.08,41.87,31.71,80117.44,1357.83
20240411110010,0,1013.07,44.35,29.61,83265.03,1400.39
20240411111010,0,1013.05,43.84,30.35,71244.12,1051.28
20240411112010,0,1012.99,44.13,29.89,66660.4,1011.39
20240411113010,0,1012.95,40.58,35.25,65717.22,1003.24
20240411114010,0,1012.76,43.36,31.09,95442.99,1592.05
20240411115010,0,1012.63,44.31,29.29,95273.01,1591.69
20240411120010,0,1012.49,43.96,31.58,94685.43,1592.92
20240411121010,0,1012.47,44.31,31.41,69755.73,1040.62
20240411122010,0,1012.46,37.98,40.82,25158.25,111.24
20240411123010,0,1012.36,34.97,48.07,24340.16,104.77
20240411124010,0,1012.32,33.51,51.97,21069.25,88.08
20240411125010,0,1012.23,34.35,51.09,41197.55,583.35
20240411130010,0,1012.09,38.38,42.33,66983.96,1092.01
20240411131010,0,1012.09,35.48,46.9,20484.43,86.96
20240411132010,0,1012,33.73,52.29,25376.12,174.96
20240411133010,0,1011.82,32.49,55.2,15391.33,50.97
20240411134010,0,1011.8,31.92,57.12,12204.5,33.09
20240411135010,0,1011.74,31.97,57.54,12585.83,35.98
20240411140010,0,1011.69,31.75,58.72,12121.66,33.88
20240411141010,0,1011.6,31.85,57.27,11001.66,29.35
20240411142010,0,1011.59,31.41,58.3,13252.92,40.78
20240411143010,0,1011.48,31.64,58.39,14908,49.38
20240411144010,0,1011.37,31.84,56.98,15316.5,51.01
20240411145010,0,1011.28,31.69,57.6,16540.33,58.58
20240411150010,0,1011.29,31.47,58.07,14381,45.24
20240411151010,0,1011.3,31.3,58.65,15083.58,48.52
20240411152010,0,1011.26,31.62,58.52,14297.83,44.13
20240411153010,0,1011.3,31.54,58.78,14301.67,42.63
20240411154010,0,1011.3,31.23,59.68,12132.92,31.77
20240411155010,0,1011.3,30.69,62.24,8617.08,16.68
20240411160010,0,1011.3,30.26,62.83,8119.83,14.36
20240411161010,0,1011.33,29.76,65.35,7474.08,11.56
20240411162010,0,1011.48,29.62,65.63,6769.42,9.44
20240411163010,0,1011.63,29.16,67.49,5536.25,6.75
20240411164010,0,1011.74,29.24,68.06,5787.17,7.3
20240411165010,0,1011.8,29.08,68.69,4602.75,4.45
20240412070010,0,1011.37,28.15,82.33,5825,9.78
20240412071010,0,1011.42,31.22,69.39,6650.58,12.65
20240412072010,0,1011.48,31.56,65.23,7425.25,16.18
20240412073010,0,1011.5,32.2,62.84,8336.58,22.51
20240412074010,0,1011.49,33.67,57.57,9221.84,32.45
20240412075010,0,1011.55,35.53,52.25,10126.92,48.77
20240412080010,0,1011.49,37.35,47.03,11034.08,66.62
20240412081010,0,1011.46,36.5,48.08,12059,86.82
20240412082010,0,1011.44,36.17,49.41,13667.58,124.43
20240412083010,0,1011.43,35.92,49.05,15546.33,174.54
20240412084010,0,1011.36,36.56,48.54,16855.58,218.31
20240412085010,0,1011.35,38.64,43.36,18355.25,266.07
