Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240629070009,0,1006.07,29.02,75.26,4985.58,5.47
20240629071009,0,1006.17,29.31,73.97,5581,7.06
20240629072009,0,1006.02,29.66,72.82,6131.92,8.68
20240629073009,0,1006.04,29.96,71.37,6626.33,10.29
20240629074009,0,1005.95,30.08,70.4,6802.92,10.84
20240629075009,0,1005.9,30.33,69.78,6670.67,10.76
20240629080009,0,1005.82,30.61,68.81,7294.75,12.19
20240629081009,0,1005.79,31.05,68.37,7292.67,11.65
20240629082009,0,1005.7,31.38,66.56,8104.25,14.47
20240629083009,0,1005.69,31.6,65.36,7907.08,13.4
20240629084009,0,1005.59,31.51,65.88,7730.33,12.46
20240629085009,0,1005.56,31.74,65.08,6881.58,10.53
20240629090009,0,1005.51,31.91,64.55,6685.83,9.76
20240629091009,0,1005.41,32.08,63.49,6679.92,9.6
20240629092009,0,1005.3,32.25,63.02,6642,10.06
20240629093009,0,1005.29,32.88,59.57,6812.25,18.13
20240629094009,0,1005.25,33.41,57.32,22279.35,87.2
20240629095009,0,1005.1,34.06,56.87,80423.09,329.04
20240629100009,0,1005.05,35.07,55.63,94787.13,786.84
20240629101009,0,1004.89,35.75,53.19,99017.69,1051.18
20240629102009,0,1004.8,35.96,50.37,91082.87,991.12
20240629103009,0,1004.77,36.7,47.99,98879.69,1007.12
20240629104009,0,1004.59,37.79,44.97,76414.45,1079.01
20240629105009,0,1004.53,38.96,43.26,9473.17,1097.84
20240629110009,0,1004.45,37.75,46.23,14159.75,341.41
20240629111009,0,1004.32,35.01,55.47,8144.83,22.64
20240629112009,0,1004.15,33.97,58.7,5520.83,5.89
20240629113009,0,1004.04,33.73,60.11,6386.08,8.26
20240629114009,0,1003.92,33.38,62.52,5287.08,4.97
20240629115009,0,1003.75,33.03,64.26,5178.5,4.62
20240629120009,0,1003.65,33.09,64.08,5810.33,6.23
20240629121009,0,1003.57,33.06,63.67,5339.5,5.14
20240629122009,0,1003.52,33.12,63.6,8607.08,15.53
20240629123009,0,1003.4,33.14,63.56,9078.75,16.83
20240629124009,0,1003.38,32.86,64.3,6428.58,7.46
20240629125009,0,1003.35,32.82,64.3,9294.83,17.41
20240629130009,0,1003.22,32.75,64.52,8147.08,12.21
20240629131009,0,1003.16,32.71,64.13,8837.83,14.95
20240629132009,0,1003.11,32.67,63.98,11263,23.77
20240629133009,0,1003.12,32.64,63.93,11451.58,24.3
20240629134009,0,1003.09,32.39,64.69,10897.17,21.23
20240629135009,0,1003.06,32.02,65.66,5100.92,4.77
20240629140009,0,1003.15,31.7,66.57,3578.83,2.25
20240629141009,0,1003.17,31.68,66.12,2908.67,1.57
20240629142009,0,1003.21,31.64,66.22,2152.75,0.84
20240629143009,0,1003.21,31.55,66.92,1726.58,0.62
20240629144009,0,1003.14,31.58,65.99,2458.42,1.34
20240629145009,0,1003.09,31.56,66.04,2510.58,1.43
20240629150009,0,1003.04,31.45,65.58,4124.83,3.66
20240629151009,0,1002.96,31.32,67.44,3048.58,2.1
20240629152009,0,1002.92,31.39,66.74,2784,1.99
20240629153009,0,1002.8,31.42,67.19,3106.58,2.41
20240629154009,0,1002.66,31.5,68.13,1895,0.98
20240629155009,0,1002.64,31.43,70.34,1692.67,0.79
20240629160009,0,1002.67,31.2,70.76,692.42,0.16
20240629161009,0,1002.61,31.04,71.09,399.67,0.07
20240629162009,0,1002.66,31.03,71.12,489.58,0.1
20240629163009,0,1002.7,30.93,71.16,458.25,0.09
20240629164009,0,1002.79,30.18,77.31,379,0.07
20240629165009,0,1002.83,29.58,81.28,404.17,0.09
20240630070009,0,1003.87,29.85,77.24,5728.08,6.88
20240630071009,0,1003.92,30.12,76.97,6738.92,9.75
20240630072009,0,1003.94,30.52,75.34,6842,10.39
20240630073009,0,1004.05,30.78,74.04,6915,10.78
20240630074009,0,1004.18,30.96,72.43,7527.42,12.82
20240630075009,0,1004.28,30.98,72.09,6524.83,8.75
20240630080009,0,1004.37,31.33,70.77,8188.25,14.5
20240630081009,0,1004.36,31.56,69.08,8440.92,15.26
20240630082009,0,1004.33,31.8,68.08,9175.5,17.5
20240630083009,0,1004.24,31.56,68.08,6657.92,7.8
20240630084009,0,1004.15,31.49,68.05,8988.58,16.27
20240630085009,0,1004.13,31.89,67.23,8460.42,14.76
20240630090009,0,1004.15,32.13,66.53,8160.67,13.62
20240630091009,0,1004.09,32.59,65.7,8918.67,16.16
20240630092009,0,1004.04,33.27,63.56,9922.33,20.58
20240630093009,0,1003.97,34.14,61.89,9960.33,37.23
20240630094009,0,1003.88,35.09,59.55,30383.92,118.22
20240630095009,0,1003.88,36,57.22,67153.89,337.56
20240630100009,0,1003.85,36.95,54.72,89368.83,856.34
20240630101009,0,1003.78,37.33,51.5,73547.35,756.22
20240630102009,0,1003.72,36.26,51.87,49082.9,558.88
20240630103009,0,1003.66,35.73,52.48,90546.51,1159.89
20240630104009,0,1003.54,36.88,50.14,73533.75,1220.21
