Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240205070017,0,1019.8,19.49,99.4,698.5,0.14
20240205071017,0,1019.8,19.57,99.88,1088.17,0.33
20240205072017,0,1019.86,19.64,99.9,966,0.27
20240205073017,0,1019.98,19.73,99.9,1259.17,0.41
20240205074017,0,1020.1,19.82,99.9,941.17,0.26
20240205075017,0,1020.41,19.9,99.9,1295.16,0.49
20240205080017,0,1020.66,19.82,99.9,2482.25,1.31
20240205081017,0,1020.89,19.55,99.9,3238.58,2.09
20240205082017,0,1021.02,19.58,99.9,3113.08,1.85
20240205083017,0,1021.27,19.7,99.9,3156.58,1.99
20240205084017,0,1021.45,19.62,99.9,4752.58,4.42
20240205085017,0,1021.56,19.53,99.9,7576.25,11.16
20240205090017,0,1021.77,19.43,99.9,6192.22,7.33
20240205091017,0,1021.99,19.22,99.9,6466.42,7.79
20240205092017,0,1022.12,19.18,99.83,7339.67,10.61
20240205093017,0,1022.22,19.2,99.9,8783.83,14.57
20240205094017,0,1022.3,19.52,99.86,11233.25,23.98
20240205095017,0,1022.33,19.58,98.26,8177.75,14.1
20240205100017,0,1022.45,18.99,98.13,5228.5,5.19
20240205101017,0,1022.42,18.8,98.95,6654.42,8.48
20240205102017,0,1022.32,18.65,98.85,4508.83,4.03
20240205103017,0,1022.27,18.6,99.67,7062.42,9.76
20240205104017,0,1022.24,18.76,99.57,8920.17,17.11
20240205105017,0,1022.07,18.81,99.07,8362.33,15.29
20240205110017,0,1021.94,18.79,98.35,5927.92,8.11
20240205111017,0,1021.92,18.54,98.78,7771.92,12.43
20240205112017,0,1021.86,18.42,98.37,7584.92,11.78
20240205113017,0,1021.8,18.53,98.44,8194.67,13.46
20240205114017,0,1021.78,18.53,97.52,7942.08,12.13
20240205115017,0,1021.69,18.4,98.05,7720.42,12.32
20240205120017,0,1021.56,19.14,97.76,7760,11.71
20240205121017,0,1021.51,18.5,96.6,7239.92,10.95
