Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240701070006,0.1,1002.79,36.01,55.02,8845.58,14.62
20240701071006,0.19,1002.88,41.14,41.91,9627,25.18
20240701072006,0.24,1002.91,44.04,34.98,11586.33,31.4
20240701073006,0.49,1002.97,45.79,30.66,23298.42,50.67
20240701074006,0.22,1002.95,47.87,26.99,29884.17,86.45
20240701075006,0.19,1002.96,48.5,25.41,30616.83,116.54
20240701080006,0.02,1002.97,47.65,26.87,26612.08,102.2
20240701081006,0.11,1002.89,46.57,28.41,30993.92,156.36
20240701082006,0.16,1002.8,45.34,29.48,31499.27,166.58
20240701083006,0.09,1002.82,46.47,28,40240.76,282.84
20240701084006,0.13,1002.76,50.99,22.2,57066.23,526.82
20240701085006,0,1002.59,53.3,19.62,62750.64,637.81
20240701090006,0.04,1002.44,54.41,18.35,66744.92,678.95
20240701091006,0.21,1002.36,55.1,17,72694.73,771.04
20240701092006,0.17,1002.19,55.54,16.61,78329.02,873.7
20240701093006,0.28,1002.06,55.74,15.93,85202.24,998.22
20240701094006,0.23,1001.84,55.68,15.98,89731.8,1083.21
20240701095006,0.28,1001.6,52.77,18.84,44030.11,372.76
20240701100006,0.17,1001.46,52.98,18.58,94006.21,1161.87
20240701101006,0.57,1001.37,53.13,18.15,83557.92,1038.58
20240701102006,0.52,1001.24,49.94,21.99,37398.77,370.93
20240701103006,0.48,1001.19,49.3,23.7,73692.72,1081.54
20240701104006,0.59,1001.13,49.79,23.23,81351.36,1303.36
20240701105006,0.57,1001.04,51.32,20.97,85986.76,1428.64
20240701110006,0.42,1000.99,52.4,19.91,90029.55,1554.85
20240701111006,0.22,1000.9,54.07,18.12,86880.16,1565.29
20240701112006,0.5,1000.68,53.62,18.05,81624.84,1561.03
20240701113006,0.45,1000.56,53.48,18.12,75973.49,1590.37
20240701114006,0.64,1000.37,54.12,17.52,69449.94,1547.74
20240701115006,0.91,1000.26,52.39,18.95,53482.26,1242.62
20240701120006,2.06,1000.13,48.5,23.18,58428.98,1631.59
20240701121006,1.32,999.98,48.58,23.04,55205.56,1667.15
20240701122006,1.85,999.87,48.22,23.42,53601.14,1688.07
20240701123006,2.02,999.66,48.77,22.26,52944.2,1683.33
20240701124006,1.91,999.48,47.12,24.29,52248.27,1628.94
20240701125006,1.67,999.44,47.71,23.28,53961.23,1662.63
20240701130006,1,999.29,48.83,21.78,54754.19,1635.89
20240701131006,1.64,999.22,48.62,21.93,55222.1,1628.88
20240701132006,1.18,999.15,49.68,21.01,55118.24,1573.21
20240701133006,1.36,999.1,50.16,20.68,58317.93,1652.42
20240701134006,0.65,999.05,51.37,19.12,50711.4,1374.93
20240701135006,0.66,998.98,52.29,17.98,57658.49,1629.03
20240701140006,0.62,998.98,52.05,18.02,38816.66,804.32
20240701141006,0.64,998.93,48.56,22.09,28969.25,440.84
20240701142006,2.1,998.92,45.52,26.32,27150.77,372.34
20240701143006,0.89,998.94,42.62,31.03,20775.08,176.64
20240701144006,2.16,998.92,41.12,34.49,24155.42,251.61
20240701145006,1.19,998.92,40.97,35.16,25078.08,211.26
20240701150006,1.5,998.91,40.62,35.42,18860.5,116.83
20240701151006,1.14,998.95,39.42,38.07,14297,65.75
20240701152006,0.71,998.9,38.87,40.42,14777.75,74.98
20240701153006,0.66,998.96,39.63,39.81,16194.75,100.39
20240701154006,1.19,998.93,39.53,39.76,15882.5,94.71
20240701155006,0.78,999.03,38.98,41.37,15750.75,83.18
20240701160006,1.16,999.03,38.59,41.9,14816.25,74.11
20240701161006,0.91,999.22,38.68,42.42,14959.25,71.17
20240701162006,0.98,999.28,38.15,43.87,11493.92,45.24
20240701163006,0.52,999.25,37.07,47.45,8167.08,22.19
20240701164006,0.71,999.32,36.29,50.64,6698.42,14.1
20240701165006,0.1,999.42,35.78,52.44,5276.17,7.09
20240702070006,0.5,1003.02,43.33,54.62,7165.58,14.21
20240702071006,0.31,1003.16,43.85,48.59,7681.67,20.86
20240702072006,0.66,1003.19,44.51,40.85,10445.42,30.78
20240702073006,0.34,1003.26,45.25,36.82,24041.25,45.03
20240702074006,0.3,1003.25,46.19,33.63,28807.42,67.66
20240702075006,0.79,1003.37,47.18,30.83,33549.25,110.18
20240702080006,0.62,1003.44,47.45,30.37,38300.33,176.76
20240702081006,0.34,1003.48,48.15,29.67,41829.06,249.67
20240702082006,0.45,1003.44,48.62,28.79,45557.43,314.56
20240702083006,0.61,1003.53,49.35,26.99,50130.83,385.69
20240702084006,0.65,1003.54,48.73,27.18,55398.37,460.66
20240702085006,0.37,1003.56,49.64,27.02,59362.46,530.95
20240702090006,0.84,1003.53,50.07,25.39,65134.56,633.95
20240702091006,0.43,1003.33,50.34,25.17,71153.91,724.53
20240702092006,0.41,1003.41,51.42,23.61,76057.59,814.53
20240702093006,0.55,1003.37,51.44,22.4,55627.94,514.83
20240702094006,0.2,1003.35,47.11,28.58,34503.56,353.45
20240702095006,0.24,1003.37,46.18,30.67,32145.7,226.21
20240702100006,0.2,1003.36,44.45,34.46,31922.39,266.13
20240702101006,0.3,1003.48,46.53,32.13,61985.8,778.54
20240702102006,0.25,1003.56,49.2,28.41,97173.56,1556.2
20240702103006,0.44,1003.64,53.01,22.69,99052.91,1541.56
20240702104006,0.73,1003.76,53.13,21.86,96234.51,1541.29
20240702105006,1.23,1003.72,52.12,22.21,93884.38,1555.05
20240702110006,0.82,1003.57,51.32,22.45,91371.27,1580.79
20240702111006,1.09,1003.58,50.53,23.33,86577.21,1596.36
20240702112006,1.17,1003.51,49.86,23.98,81220.01,1614.58
20240702113006,1.02,1003.51,50.73,23.22,77180.63,1682.71
20240702114006,1.03,1003.51,52.28,21.03,76986.57,1772.29
20240702115006,1.35,1003.47,50.17,23.49,62152.47,1678.34
