Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240411070003,0,1011.86,27.67,74.24,21161.84,98.14
20240411071003,0,1011.92,29.13,68.71,25824.25,138.22
20240411072003,0,1012.02,30.25,64.22,30778.33,190.05
20240411073003,0,1012.17,31.15,60.68,36278.41,252.7
20240411074003,0.03,1012.34,32.44,56.23,41368.74,318.5
20240411075003,0.03,1012.34,33.59,52.54,46557.03,394.62
20240411080003,0.15,1012.32,33.82,52.02,52342.78,481.4
20240411081003,0.06,1012.3,34.96,48.13,57950.47,575.01
20240411082003,0.09,1012.3,36.53,43.11,62719.02,665.68
20240411083003,0.07,1012.28,37.94,39.07,68536.41,775.04
20240411084003,0.14,1012.27,38.56,38.01,74006.81,884.48
20240411085003,0.05,1012.17,40.1,35.31,79476.86,999.19
20240411090003,0.07,1012.18,39.71,34.77,84773.15,1100.73
20240411091003,0.23,1012.21,39.82,33.58,89892.63,1203.67
20240411092003,0,1012.17,40.78,32.69,95138.78,1300.85
20240411093003,0.04,1012.06,41.02,32.32,101009.7,1397.74
20240411094003,0,1011.99,41.89,30.84,107393.82,1494.82
20240411095003,0,1011.95,42.27,31.19,111433.92,1551.45
20240411100003,0,1011.86,43.86,27.89,115363.68,1599.95
20240411101003,0.02,1011.67,43.21,29.44,117108.09,1657.02
20240411102003,0.03,1011.55,44.12,27.71,117591.27,1673.76
20240411103003,0,1011.41,43.42,29.68,117758.2,1713.97
20240411104003,0.05,1011.17,44.58,27.05,117758.2,1722.7
20240411105003,0,1010.97,43.66,28.08,117395.95,1755.07
20240411110003,0,1010.93,44.55,26.7,116396.7,1748.47
20240411111003,0.02,1010.91,44.2,27.95,99839.04,1495.56
20240411112003,0.02,1010.84,43.29,29.48,87513.92,1388.92
20240411113003,0.02,1010.69,40.53,33.98,70690.24,1143.36
20240411114003,0.07,1010.52,43.54,29.8,100600.2,1857.79
20240411115003,0.05,1010.38,44.44,28.4,95328.17,1816.59
20240411120003,0.12,1010.21,44.22,28.42,90054.88,1785.66
20240411121003,0.08,1010.16,42.02,32.33,71291.39,1386.27
20240411122003,0,1009.99,36.6,41.89,29501.5,251.27
20240411123003,0.12,1009.83,34.55,46.94,32439.75,274.29
20240411124003,0.07,1009.73,33.67,49.39,30720.83,260.46
20240411125003,0.47,1009.65,33.92,48.46,38753.19,547.67
20240411130003,0.3,1009.61,36.55,42.94,54898.87,1495.08
20240411131003,0.31,1009.52,35.52,44.55,31684.07,326.03
20240411132003,0.81,1009.38,33.67,49.31,35539.1,378.08
20240411133003,0.79,1009.21,32.11,54.24,28842.33,217.95
20240411134003,0.1,1009.14,32.57,52.51,23687.83,142.78
20240411135003,0.3,1009.05,32.66,52.76,24036.08,140.65
20240411140003,0,1008.96,33.69,50.04,22506,129.99
20240411141003,0,1008.89,34.96,46.38,22537.33,131.32
20240411142003,0.02,1008.83,34.71,46.64,25593.83,172.26
20240411143003,0,1008.73,35.29,44.88,25193.25,176.7
20240411144003,0.05,1008.66,35.46,44.28,24883.92,174.5
20240411145003,0.03,1008.57,35.41,45.08,27780.83,288.51
20240411150003,0,1008.56,35.93,43.67,23351.08,159.3
20240411151003,0,1008.53,35.79,43.87,23674.5,204.59
20240411152003,0,1008.52,35.95,43.6,21073.25,135.23
20240411153003,0.19,1008.53,33.94,48.15,20750.42,135.58
20240411154003,0.05,1008.51,33.26,50.2,19266.08,131.95
20240411155003,0.07,1008.51,31.91,54.66,15946.17,75.66
20240411160003,0.29,1008.51,31.57,55.76,14227.42,61.15
20240411161003,0.19,1008.52,30,62.15,12007.92,47.23
20240411162003,0.18,1008.66,30.11,61.65,10846.5,37.97
20240411163003,0.02,1008.81,29.77,63.2,9664.08,26.57
20240411164003,0,1008.94,29.79,63.58,9288.67,26.43
20240411165003,0,1008.99,29.51,64.64,7552.67,17.22
20240412070003,0,1008.98,29.09,73.17,19333.75,86.92
20240412071003,0,1009.11,30.79,67.33,23253.5,120.82
20240412072003,0,1009.21,31.18,64.89,27478.58,165.31
20240412073003,0,1009.29,31.68,62.88,32966.08,228.83
