Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240615070010,0,1001.01,28.42,79.5,4026.83,7.18
20240615071010,0,1001.06,28.85,77.14,4428.42,8.13
20240615072010,0,1001.16,28.98,75.62,4769.25,9.12
20240615073010,0,1001.22,29.21,74.59,4628.92,9.37
20240615074010,0,1001.32,29.7,72.82,4905.92,10.45
20240615075010,0,1001.41,30.01,70.29,5613.17,13.15
20240615080010,0,1001.54,31.67,64.56,6873.92,42.19
20240615081010,0,1001.59,36.84,47.69,7474.67,74.97
20240615082010,0,1001.67,42,35.86,12165.58,144.79
20240615083010,0,1001.75,45.07,28.82,17584.25,201.36
20240615084010,0,1001.71,45.28,27.66,18925.17,254.92
20240615085010,0,1001.73,46.59,27.58,18707,299.15
20240615090010,0,1001.76,46.95,26.34,19074.08,381.41
20240615091010,0,1001.79,47.27,26.33,19176.58,455.16
20240615092010,0,1001.75,46.86,26.78,19100.5,530.77
20240615093010,0,1001.66,47.33,26.2,21758,702.94
20240615094010,0,1001.55,48.01,24.46,24438.67,800.08
20240615095010,0,1001.51,48.09,24.81,26230.17,862.66
20240615100010,0,1001.5,47.23,25.8,24791.67,794.33
20240615101010,0,1001.48,49.01,23.79,32795,1283.6
20240615102010,0,1001.44,49.41,22.74,34129.25,1181.75
20240615103010,0,1001.33,48.54,23.28,39359.59,1153.95
20240615104010,0,1001.33,46.63,26.23,40573.89,750.17
20240615105010,0,1001.29,46.69,27.43,58429.52,1044.32
20240615110010,0,1001.21,46.9,26.26,72194.66,1071.83
20240615111010,0,1001.07,45.99,27.56,75532,925.33
20240615112010,0,1000.92,46.22,27.91,90888.45,1132.1
20240615113010,0,1000.86,46.57,27.76,106058.2,1321.03
20240615114010,0,1000.77,46.81,27.45,114614.75,1416.46
20240615115010,0,1000.81,47.19,26.67,117758.2,1623.58
20240615120010,0,1000.71,47.19,25.6,117758.2,1712.01
20240615121010,0,1000.67,48.23,24.22,117758.2,1691.52
20240615122010,0,1000.6,48.27,24.42,116392.93,1726.61
20240615123010,0,1000.55,46.62,26.93,31935.04,605.84
20240615124010,0,1000.47,41.47,36.39,9994.42,29.52
20240615125010,0,1000.54,38.04,45.1,10534.08,32.06
20240615130010,0,1000.57,36.89,47.99,10939.08,31.42
20240615131010,0,1000.59,36.43,48.75,11006.33,29.82
20240615132010,0,1000.55,36.11,50.57,10985,28.19
20240615133010,0,1000.49,35.72,51.28,10674.08,25.31
20240615134010,0,1000.54,35.52,52.83,9333.08,20.23
20240615135010,0,1000.54,35.42,53.45,8066.58,15.07
20240615140010,0,1000.52,35.13,53.31,8272.42,14.99
20240615141010,0,1000.56,35.08,53.78,8128.58,15.29
20240615142010,0,1000.56,34.93,54.32,7134.75,11.22
20240615143010,0,1000.56,34.71,56.59,6350.25,8.77
20240615144010,0,1000.52,34.66,55.16,6111,7.98
20240615145010,0,1000.51,34.59,54.9,5847.08,7.16
20240615150010,0,1000.46,34.46,54.69,5198.75,5.61
20240615151010,0,1000.42,34.15,55.88,4921.83,5.06
20240615152010,0,1000.41,33.94,56.27,4439.75,4.02
20240615153010,0,1000.37,33.73,56.34,4226.67,3.34
20240615154010,0,1000.42,33.67,55.87,3913.08,2.87
20240615155010,0,1000.5,33.42,56.47,3839.92,2.66
20240615160010,0,1000.65,33.24,56.13,3677.42,2.3
20240615161010,0,1000.7,33.11,56.64,3462.17,2.04
20240615162010,0,1000.73,32.99,57.44,3195,1.62
20240615163010,0,1000.75,32.87,56.62,2730.83,1.07
20240615164010,0,1000.81,32.65,57.1,2872.58,1.21
20240615165010,0,1000.84,32.6,58.92,2650.5,0.98
20240616070010,0,1004.68,30.11,73.4,9356,26.79
20240616071010,0,1004.79,30.98,71.13,10720.42,34.94
20240616072010,0,1004.95,31.69,66.72,11025.17,38.58
20240616073010,0,1005.05,32,63.74,10683.25,36.21
20240616074010,0,1005.06,32.09,62.84,9680.75,26.7
20240616075010,0,1005.15,31.85,64.14,8388.92,18.8
20240616080010,0,1005.27,31.33,66.33,8194.5,15.57
