Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240612070005,1.31,1001.6,29.51,92.6,11819.08,29.74
20240612071005,0.89,1001.73,30.7,86.16,14529.83,46.72
20240612072005,1.24,1001.9,32.57,76.37,15970.08,55.23
20240612073005,0.85,1002,32.95,74.33,15373.67,55.09
20240612074005,0.78,1002.07,33.17,74.04,14990.75,53.8
20240612075005,0.94,1002.08,33.64,71.46,15792.58,66.07
20240612080005,1.13,1002.06,34.45,68.25,16126,73.67
20240612081005,1.12,1002.04,35.45,64.18,16056.33,129.87
20240612082005,0.41,1002.02,42.04,44.93,15927.16,245.29
20240612083005,0.99,1002,45.94,34.48,15307.17,358.26
20240612084005,0.53,1001.93,49.2,28.58,22715,562.26
20240612085005,0.35,1001.87,48.85,27.63,29838.41,588.06
20240612090005,0.26,1001.78,50.32,25.97,46190.69,598.64
20240612091005,0.07,1001.82,47.27,28.88,34380.3,281.94
20240612092005,0.39,1001.74,46.3,30.91,36432.13,314.98
20240612093005,0.43,1001.66,44.16,35.8,32876.25,238.57
20240612094005,0.8,1001.51,44.17,36.43,45935.16,512.93
20240612095005,1.11,1001.36,42.28,39.44,29627.67,296.62
20240612100005,0.81,1001.32,46.26,32.39,65133.94,905.97
20240612101005,0.74,1001.25,44.24,35.05,32551.5,228.34
20240612102005,1.05,1001.11,42.11,39.05,33823.16,238.68
20240612103005,1.32,1001.06,39.23,45.51,33768.58,233.72
20240612104005,1.61,1001.02,39.24,46.74,35172.58,259.19
20240612105005,1.34,1000.91,38.92,47.68,41141.56,358.73
20240612110005,0.86,1000.88,41.81,39.96,52489.41,606.98
20240612111005,1.14,1000.79,43.47,36.55,66119.43,871.22
20240612112005,2.11,1000.68,45.03,31.82,76286.86,937.77
20240612113005,1.47,1000.51,44.26,33.05,51757.54,533.57
20240612114005,2.05,1000.52,41.86,37.6,61939.36,759.07
20240612115005,1.33,1000.42,42.28,37.47,61026.72,716.42
20240612120005,2.18,1000.37,41.81,38.1,49570.57,462.21
20240612121005,2.44,1000.3,40.61,41.31,52475.75,516.51
20240612122005,2.17,1000.15,40.52,41.56,57162,630.66
20240612123005,2.28,999.9,40.56,41.65,61084.22,704.28
20240612124005,2.18,999.89,43.77,35,101498.82,1566.4
20240612125005,2.41,999.89,47.51,28.78,117758.2,1684.05
20240612130005,2.13,999.83,51.99,22.22,117080.24,1598.84
20240612131005,2.82,999.76,48.94,25.11,80691.9,948.81
20240612132005,1.25,999.71,45.16,31.1,26384.91,144.2
20240612133005,1.39,999.76,41.22,38.6,18530.25,67.47
20240612134005,0.72,999.67,38.43,49.81,20959.25,83.61
20240612135005,0.8,999.82,35.71,63.84,18951.92,72.41
20240612140005,0.56,999.85,34.54,67.74,13945,38.48
20240612141005,0.51,999.74,34.83,67.62,21510.58,89.6
20240612142005,0.73,999.68,35.28,66.81,50255.95,483.74
20240612143005,1.09,999.43,38.34,53.04,45482.7,389.38
20240612144005,1.27,999.48,38.17,51.23,28471.67,159.64
20240612145005,0.57,999.47,37.2,54.43,19872.58,81.18
20240612150005,0.8,999.42,36.53,58.08,17116.58,58.27
20240612151005,0.77,999.5,34.26,68.86,15165.83,44.94
20240612152005,0.7,999.36,33.97,70.95,14833.08,44.43
20240612153005,0.28,999.18,34.37,69.83,17174.75,59.96
20240612154005,0.79,999.06,35.02,66.81,22639.42,103.47
20240612155005,0.84,998.96,35.92,63.29,35768.25,233.28
20240612160005,0.91,998.84,37.33,58.91,36703.44,379.41
20240612161005,1.55,998.79,39.76,49.62,42952.42,455.7
20240612162005,2.15,998.64,36.67,57.82,31166.45,239.28
20240612163005,1.49,998.53,36.96,57.9,32746.58,282.79
20240612164005,1.34,998.42,35.91,60.37,19077.17,70.47
20240612165005,0.45,998.58,34.79,65.01,15408.33,43.36
20240613070005,0.65,999.99,28.98,93.24,7489.5,11.67
20240613071005,1.25,1000.09,28.98,92.46,7925.75,12.68
20240613072005,0.37,1000.18,29.01,92.73,7377.33,11.15
20240613073005,0.34,1000.19,29.09,93,7044.42,10.1
20240613074005,0.21,1000.32,29.32,92.31,8141.08,13.28
20240613075005,0.1,1000.35,29.61,90.87,9485.75,18.09
20240613080005,0.24,1000.41,30.16,88.48,10732.75,23.23
20240613081005,0.56,1000.51,30.41,86.18,11629.17,27.13
20240613082005,0.22,1000.61,30.66,84.88,12830.83,33.24
20240613083005,0.29,1000.74,31.2,81.7,14934.25,44.72
20240613084005,0.52,1000.83,31.47,79.97,15873.92,50.95
20240613085005,0.71,1000.96,31.62,79.49,15154.5,47.05
20240613090005,0.62,1001.05,31.6,81.88,16094.17,52.46
20240613091005,0,1001.05,31.12,88.91,18492.5,70.25
20240613092005,0,1000.87,32.14,84.7,24733.83,124.83
20240613093005,0,1000.6,33.65,73.49,31214.91,199.01
20240613094005,0,1000.39,35.35,66.43,33221.33,226.93
20240613095005,0.13,1000.26,37.28,59.5,33511.5,225.49
20240613100005,0.1,1000.11,38.74,54.6,41497.53,351.96
20240613101005,0.33,1000.02,41.17,46.32,47061.05,456.03
20240613102005,0.46,999.92,43.09,39.97,65923.75,924.91
20240613103005,0.54,999.72,46.53,33.54,62790.9,609.84
20240613104005,0.33,999.51,46.45,32.32,53081.12,488.38
20240613105005,1.58,999.22,44.56,34.34,50397.13,515.32
20240613110005,2.83,999,39.97,43.26,67200.79,925.93
20240613111005,2.43,998.81,40.45,42.17,61253.85,762.87
20240613112005,1.34,998.61,41.51,40.27,72412.98,1030.31
20240613113005,1.36,998.46,45.73,31.83,102813.59,1236.15
20240613114005,1.04,998.38,48.7,26.89,113496.91,1297.05
20240613115005,1.68,998.26,50.52,24.36,115371.23,1337.7
20240613120005,1.99,998.23,50.74,23.02,117758.2,1398.2
20240613121005,1.49,998.16,49.82,23.89,117505.74,1404.23
20240613122005,1.73,998.05,49.97,23.27,102883.14,1288.89
20240613123005,1.58,997.98,49.19,24.34,117758.2,1496.27
20240613124005,1.95,998.01,47.91,25.24,79215.59,925.15
20240613125005,1.66,998.05,43.81,31.93,68845.29,838.08
20240613130005,1.97,998.04,45.15,30.87,113402.75,1727.7
20240613131005,1.8,998.05,47.37,27.52,108411.04,1509.45
20240613132005,1.93,998.03,49.1,25.07,103011.61,1397.75
20240613133005,1.73,997.91,45.58,28.57,44007.19,339.95
20240613134005,1.57,997.87,44.34,31.36,98686.35,1500.23
20240613135005,2.24,997.89,49.26,24.32,105659.48,1466.51
20240613140005,1.76,997.98,49,24.55,73220.68,872.81
20240613141005,2.03,998.12,44.09,32.03,60368.17,638.3
20240613142005,2.09,998.14,43.86,33,93505.6,1330.12
20240613143005,1.64,998.21,41.14,39.28,25978.02,137.35
20240613144005,1.71,998.22,38.1,47.64,21629.42,95.62
20240613145005,1.25,998.27,37.42,51.61,19357,78.23
20240613150005,0.93,998.33,37.57,52.21,19609.5,80.48
20240613151005,1.32,998.27,37.17,53.86,20750.92,88.5
20240613152005,1.09,998.22,36.91,55,21977.25,93.68
20240613153005,1.11,998.16,37.1,54.14,23515,104.13
20240613154005,0.72,998.06,37.53,52.79,29436.53,200.11
20240613155005,1.48,997.92,40.17,46.07,67512.56,887.37
20240613160005,0.79,997.87,42.57,39.27,53204.04,596.27
20240613161005,2.12,997.91,40.63,41.9,27565.72,147.6
20240613162005,2.05,998.05,37.91,48.39,20266.08,81.04
20240613163005,1.12,998.1,37.19,51.37,20925.33,101.18
20240613164005,1.19,998,37.67,50.84,21824.08,161.72
20240613165005,1.1,998.04,35.93,57.41,11483.5,26.97
20240614070005,0.09,999.22,30.32,88.55,12162.83,31.4
20240614071005,0.04,999.36,30.32,88.05,9850.58,20.18
20240614072005,0.22,999.25,29.92,89.24,9136.67,17.36
20240614073005,0.14,999.26,30.32,87.4,10836.92,24.37
20240614074005,0.13,999.25,30.9,84.1,12695.33,33.17
20240614075005,0.31,999.27,30.99,83.46,12258.83,32.1
20240614080005,0.11,999.36,31.25,84.02,12530.25,32.92
20240614081005,0.07,999.37,30.58,88.47,11472.92,27.99
20240614082005,0.16,999.4,30.12,90.36,11607,27.85
20240614083005,0.45,999.52,30.34,88.76,12614.58,32.28
20240614084005,0.4,999.54,30.54,88.6,13187.58,35.08
20240614085005,0.5,999.56,30.56,88.42,16170.25,51.83
20240614090005,0.35,999.42,31.68,83.13,22374.92,96.79
20240614091005,0.18,999.36,33.66,73.86,29399.67,171.16
20240614092005,0.11,999.23,35.31,65.48,29086.92,171.04
20240614093005,0.1,999.2,36.58,60.57,30504,191.93
20240614094005,0.02,999.15,37.24,56.58,26240.08,141.63
