Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240326070001,0,1011.21,32.62,81.86,11793.17,137.43
20240326071001,0.1,1011.5,34.84,69.28,13781.16,192.2
20240326072001,0.17,1011.73,35.63,60.33,15248,224.48
20240326073001,0.03,1011.89,37.03,55.93,18329.08,338.43
20240326074001,0.24,1012.13,38.88,50.11,22730.58,426.34
20240326075001,0.62,1012.31,39.92,46.78,29720.5,533.8
20240326080001,0.42,1012.37,40.91,44.67,35440.18,600.82
20240326081001,0.66,1012.55,41.61,42.66,43322.94,698.85
20240326082001,0.38,1012.62,42.04,40.65,40155.57,532.98
20240326083001,0.42,1012.64,41.42,40.81,58559.16,919.52
20240326084001,0.06,1012.57,43.68,38.54,66729.83,1047.51
20240326085001,0.38,1012.54,45.83,35.28,73861.09,1152.78
20240326090001,0.39,1012.71,45.44,34.45,79944.23,1249.38
20240326091001,0.22,1012.8,45.53,34.48,85303.23,1334.19
20240326092001,0.23,1012.81,46.66,33.02,87299.37,1405.46
20240326093001,0.57,1012.93,46.95,32.14,89824.52,1458.67
20240326094001,0.34,1013.04,46.43,32.51,91723.28,1508.24
20240326095001,1.81,1012.97,45.84,32.85,92411.49,1564.96
20240326100001,2.75,1013.11,42.23,37,95415.26,1634.21
20240326101001,3.39,1013.25,39.19,44.29,97097.01,1687.24
20240326102001,2.8,1013.43,38.53,46.82,96361.41,1713.82
20240326103001,2.94,1013.42,39.34,46.51,91629.48,1590.7
20240326104001,3.16,1013.44,39.21,46.53,88383.46,1604.32
20240326105001,3.11,1013.37,38.42,48.79,83791.52,1489.1
20240326110001,3.26,1013.46,39.61,46.96,107993.98,1917.97
20240326111001,2.6,1013.46,38.79,48.67,106140.32,1803.7
20240326112001,1.74,1013.58,37.62,51.7,41637.1,482.37
20240326113001,3.44,1013.8,31.87,65.34,12036.08,45.36
20240326114001,2.93,1013.97,29.07,73.18,11358.42,32.86
20240326115001,3.41,1014.07,27.67,78.69,11860.56,35.67
20240326120001,2.42,1014.16,26.44,84.66,8778.58,19.34
20240326121001,3.79,1014.17,25.29,90.06,6576.11,10.59
20240326122001,3.78,1014.32,24.86,92.72,6449.5,9.78
20240326123001,4.28,1014.26,24.56,93.69,6078.58,8.52
20240326124001,3.14,1014.34,24.04,96.35,5492.5,7.14
20240326125001,2.78,1014.41,23.91,97.84,6606,10.02
20240326130001,3.29,1014.4,23.37,99.83,9058.5,18.49
20240326131001,3.24,1014.42,22.49,100,7437,13.41
20240326132001,2.71,1014.49,21.97,100,7807.96,15.31
20240326133001,0.94,1014.55,21.72,100,7329.75,13.68
20240326134001,0.15,1014.57,21.49,100,5030.33,7.02
20240326135001,0,1014.6,21.29,100,3067.17,2.54
20240326140001,0.07,1014.55,20.93,100,3631.75,3.38
20240326141001,0.03,1014.42,20.73,100,3163.17,2.54
20240326142001,0.25,1014.39,20.61,100,3275.92,2.62
20240326143001,0.16,1014.4,20.34,100,2949.67,2.01
20240326144001,0,1014.45,20.53,100,3056.67,2.19
20240326145001,0,1014.41,20.71,100,3348.83,2.85
20240326150001,0,1014.32,20.9,100,3315.75,2.82
20240326151001,0,1014.38,20.84,100,3156.25,2.68
20240326152001,0,1014.41,20.8,100,3726.08,3.65
20240326153001,0,1014.41,20.97,100,3263.05,2.81
20240326154001,0.02,1014.49,20.86,100,3200.42,2.7
20240326155001,0.03,1014.48,20.63,100,3430.08,3.12
20240326160001,0.03,1014.59,20.59,100,2764.5,2.07
20240326161001,0,1014.68,20.45,100,2624.92,2.04
20240326162001,0,1014.75,20.29,100,2510.08,1.83
20240326163001,0.03,1014.79,20.02,100,2405.17,1.67
20240326164001,0,1014.83,19.76,100,2421.17,1.67
20240326165001,0,1014.91,19.72,100,1966.42,1.16
20240327070001,0,1016.6,20.11,100,5764.63,9.72
20240327071001,0,1016.67,20.47,100,6864,13.81
20240327072001,0,1016.81,20.71,100,6779.17,13.4
20240327073001,0,1016.79,21.19,100,9277.67,24.97
20240327074001,0,1016.85,21.66,100,11232.41,35.69
20240327075001,0,1016.76,22.07,100,15596.33,68.24
20240327080001,0,1016.76,23.49,100,17439.17,84.22
20240327081001,0,1016.81,24.37,99.54,16982.33,80.68
20240327082001,0,1016.79,24.82,95.03,16012.92,72.44
20240327083001,0,1016.88,25.27,90.49,17245.08,83.8
20240327084001,0,1016.94,25.68,86.52,18498.83,96.01
20240327085001,0,1016.98,26.32,83.08,20483.25,117.48
