Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240518070006,0.23,1006.16,27.8,61.38,17627.08,65.82
20240518071006,0.19,1006.25,27.96,60.82,17963.25,79.02
20240518072006,0.26,1006.42,28.43,59.5,24476.5,130.84
20240518073006,0.21,1006.53,29.32,56.66,23580,126.84
20240518074006,0.16,1006.6,30.15,53.97,25683.84,144.82
20240518075006,0.69,1006.75,30.31,53.34,24263.08,132.59
20240518080006,0.59,1006.77,30.23,52.46,26024.17,150.63
20240518081006,0.22,1006.78,31.78,49.08,39598.52,305.37
20240518082006,0.57,1006.71,34.36,41.96,32713.55,222.39
20240518083006,0.2,1006.65,33.55,43.36,33896.87,247.89
20240518084006,0.18,1006.54,33.77,42.76,33936.74,249.3
20240518085006,0.26,1006.44,33.98,41.93,26069.48,142.77
20240518090006,0.17,1006.34,32.18,46.17,21354,97.58
20240518091006,0.1,1006.35,35.61,39.63,71667.55,873.24
20240518092006,0.37,1006.37,38.33,32.1,54263.82,550.21
20240518093006,0.34,1006.43,41.11,27.57,88202.66,1259.1
20240518094006,0.24,1006.48,43.81,23.14,71147.44,918.19
20240518095006,0.13,1006.38,42.52,24.44,63563.01,684.67
20240518100006,0.16,1006.29,45.27,20.98,105270.82,1571.68
20240518101006,0.14,1006.27,46.8,18.28,77733.44,1038.57
20240518102006,0.05,1006.12,45.12,19.88,76691.01,1013.18
20240518103006,0.04,1005.93,46.49,18.46,81500.86,1294.14
20240518104006,0.36,1005.95,49.12,15.62,111993.28,1859.59
20240518105006,0.09,1005.85,49.18,15.36,88070.59,1360.99
20240518110006,0.63,1005.67,48.46,15.91,102919.6,1747.03
20240518111006,0.84,1005.44,44.84,19.68,74276.34,1276.18
20240518112006,0.88,1005.24,42.88,22.2,62842.11,982.23
20240518113006,1.62,1004.98,40.57,25.02,71041.97,1308.91
20240518114006,0.73,1004.85,41.62,23.54,75954.62,1626.64
20240518115006,1.38,1004.73,41.01,24.76,55714.44,1135.5
20240518120006,1.37,1004.62,39.99,26.19,73376.83,1890.05
20240518121006,1.48,1004.6,41.98,23.48,78577.88,2044.34
20240518122006,2.64,1004.32,40.96,24.96,66222.93,1700.02
20240518123006,2.72,1004.14,38.63,28.78,51937.95,1085.08
20240518124006,1.8,1004,36.96,32.23,45408.01,774.01
20240518125006,2.03,1003.99,36.8,32.93,44316.2,629.28
20240518130006,2.38,1003.9,35.1,36.63,37708.17,400.7
20240518131006,1.98,1003.8,34.78,37.71,39806.57,425.88
20240518132006,2.53,1003.59,33.6,41.36,32462.08,258.29
20240518133006,1.97,1003.55,32.67,43.73,24442,136.56
20240518134006,1.66,1003.52,31.82,46.97,21192.33,100
20240518135006,1.79,1003.47,30.97,49.88,13246.25,40.18
20240518140006,1.52,1003.3,29.77,55.73,11658.75,37.35
20240518141006,1.45,1003.41,29.63,58.02,15609.25,66.78
20240518142006,1.39,1003.4,29.15,64.34,17693.58,83
20240518143006,0.74,1003.28,29.47,62.72,20683.5,112.38
20240518144006,1.06,1003.38,30.74,56.65,27789.5,178.06
20240518145006,1.53,1003.35,31.3,53.41,27361.42,188.81
20240518150006,1.43,1003.21,31.35,52.45,25737.42,162.88
20240518151006,1.17,1003.17,31.82,51.06,23596.42,135.42
20240518152006,1.07,1003.21,31.81,50.94,22658.5,115.82
20240518153006,1.24,1003.02,31.22,52.68,17715.08,76.59
20240518154006,0.97,1002.86,30.99,53.34,11974.33,32.98
20240518155006,1.23,1002.81,30.26,55.14,13896.75,47.91
20240518160006,0.96,1002.72,30.2,54.38,13499.33,49.63
20240518161006,0.93,1002.77,30.64,52.91,18536.75,104.54
20240518162006,1.57,1002.71,31.22,50.02,20635.75,137.1
20240518163006,1.16,1002.59,30.93,52.1,13299.08,53.07
20240518164006,1.37,1002.7,30.04,55.62,10716.75,31.7
20240518165006,0.65,1002.57,29.66,57.75,7516.58,15.97
20240519070006,0.2,1004.6,27.07,69.77,10887.83,27.47
20240519071006,0,1004.58,27.37,69.28,10995.42,29.1
20240519072006,0,1004.59,28.33,66.9,15546.33,53.41
20240519073006,0.02,1004.61,29.51,63.16,15969.42,59.54
20240519074006,0.04,1004.61,30.1,60.85,18615.17,85.78
20240519075006,0.3,1004.69,30.46,58.1,20325.58,100.61
20240519080006,0.3,1004.7,30.57,57.53,20639.5,101.88
20240519081006,0.5,1004.65,30.71,56.86,22378.42,126.39
20240519082006,0.1,1004.72,31.64,55.01,25707.08,160.67
20240519083006,0.23,1004.87,32.67,51.15,29170.17,193.04
