Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240627070004,0,1008.78,38.91,53.9,29764.67,217.43
20240627071004,0,1008.78,40.31,48.77,34628.58,288.9
20240627072004,0,1008.72,42.37,43.2,38396.42,365.43
20240627073004,0,1008.74,43.3,39.67,42796.33,446.39
20240627074004,0,1008.63,43.28,38.25,48253.1,539.81
20240627075004,0,1008.57,44.83,35.21,53473.02,629.06
20240627080004,0,1008.64,45.65,32.57,57298.39,717.22
20240627081004,0,1008.66,46.28,30.86,61538.29,808.29
20240627082004,0,1008.64,46.51,30.47,64660.72,861.2
20240627083004,0,1008.55,47.4,29.08,71783.36,1005.38
20240627084004,0,1008.53,47.61,27.04,76191.63,1061.1
20240627085004,0,1008.42,48.04,26.12,80283.84,1132.97
20240627090004,0,1008.4,49.3,24.32,85940.58,1229.31
20240627091004,0,1008.39,49.61,23.69,90706.43,1280.59
20240627092004,0,1008.39,49.17,24.53,88666.98,1209.77
20240627093004,0,1008.31,50.54,23.2,95473.72,1314.5
20240627094004,0,1008.22,50.95,22.76,98188.62,1336.05
20240627095004,0,1008.16,51.35,22.53,101837.88,1364.04
20240627100004,0,1008.05,50.16,23.85,66637.53,756.02
20240627101004,0,1007.95,49.11,25.22,101303.14,1293.99
20240627102004,0,1007.72,50.73,22.96,115522.52,1479.67
20240627103004,0,1007.6,50.71,22.56,115583.08,1449.59
20240627104004,0,1007.56,50.82,22.34,114886.43,1417.04
20240627105004,0,1007.44,51.44,22.22,117758.2,1487.92
20240627110004,0,1007.25,50.48,23.39,117758.2,1497.77
20240627111004,0,1007.19,50.43,23.23,117758.2,1499.9
20240627112004,0,1006.98,50.06,23.76,117758.2,1488.39
20240627113004,0,1006.88,51,22.93,117758.2,1523.32
20240627114004,0,1006.73,51.85,21.84,117758.2,1504.69
20240627115004,0,1006.61,52.71,20.73,117048.97,1489.24
20240627120004,0,1006.47,52.6,21.06,110721.99,1485.42
20240627121004,0,1006.45,51.83,22.03,103961.97,1488.17
