Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240713070014,0,1000.78,36.18,65.76,8470.25,22.11
20240713071014,0,1000.88,36.91,62.43,8718.5,31.41
20240713072014,0,1000.86,34.78,70.39,5309.5,9.05
20240713073014,0,1001,32.95,80.66,6796.42,10.87
20240713074014,0,1001.07,32.96,82.14,10678.92,28.45
20240713075014,0,1001.07,33.37,78.53,15571.83,58.96
20240713080014,0,1001.05,34.39,72.83,19123.5,81.98
20240713081014,0,1001.13,33.72,74.85,11655.33,34.92
20240713082014,0,1001.15,33.15,78.64,10339.33,27.35
20240713083014,0,1001.19,33.83,76.51,20419.42,107.23
20240713084014,0,1001.18,37.84,60.01,56244.91,590.21
20240713085014,0,1001.24,40.78,48.02,59473.68,596.96
20240713090014,0,1001.25,42.02,43.2,60258.92,588.3
20240713091014,0,1001.2,42.6,41.06,62711.47,626.78
20240713092014,0,1001.16,42.89,39.65,65426.91,678.7
20240713093014,0,1001.06,43.42,38.35,69635.2,765.4
20240713094014,0,1001.02,43.97,36.23,72649.81,828.1
20240713095014,0,1001.02,43.68,36.51,75257.98,900.94
20240713100014,0,1000.98,43.94,35.14,77899.56,1035.6
20240713101014,0,1000.92,43.75,35.01,78312.67,1120.92
20240713102014,0,1000.88,45.67,31.49,74830.86,1175.49
20240713103014,0,1000.79,45.14,31.51,67890.79,1143.46
20240713104014,0,1000.8,46.81,30.3,69965.1,1331.51
20240713105014,0,1000.79,47.54,29.88,65347.49,1278.72
20240713110014,0,1000.7,49.18,27.77,65909.37,1308.88
20240713111014,0,1000.6,45.94,32.27,64032.9,1397.32
20240713112014,0,1000.64,45.86,32.69,57611.76,1295.62
20240713113014,0,1000.65,44.98,34.05,53142.4,1263.8
20240713114014,0,1000.69,45.2,33.91,50745,1315.06
20240713115014,0,1000.69,45.8,33.04,49715.93,1343.65
20240713120014,0,1000.66,45.93,33.06,48286.34,1333.26
20240713121014,0,1000.61,46.7,31.44,46927.01,1274.5
20240713122014,0,1000.52,45.12,33.04,47909.18,1282.12
20240713123014,0,1000.52,45.39,32.4,50202.17,1286.99
20240713124014,0,1000.53,45.44,31.8,52585.36,1285.29
20240713125014,0,1000.52,45.04,32.26,52784.64,1243.41
20240713130014,0,1000.58,44.73,32.52,52977.26,1220.54
20240713131014,0,1000.49,44.86,32.64,53320.65,1215.15
20240713132014,0,1000.48,46.02,30.52,54983.83,1231.38
20240713133014,0,1000.39,47.02,29.46,45377.84,901.3
20240713134014,0,1000.35,46.33,30.41,43392.69,867.19
20240713135014,0,1000.4,43.86,34.77,40101.74,766.11
20240713140014,0,1000.47,43.68,35.07,35016.45,677.03
20240713141014,0,1000.41,40.61,42.36,25974.29,321.54
20240713142014,0,1000.48,41.08,41.89,31481.01,456.1
20240713143014,0,1000.44,43.78,36.91,38799.77,663.46
20240713144014,0,1000.56,43.75,36.05,26084.62,296.94
20240713145014,0,1000.53,39.65,44.48,19595.17,148.55
20240713150014,0,1000.62,39.27,47,17031.67,107.52
20240713151014,0,1000.7,38.68,48.77,15164.42,82.17
20240713152014,0,1000.75,39.51,46.79,26262.06,269.18
20240713153014,0,1000.82,39.86,45.61,20386.83,140.94
20240713154014,0,1000.75,39.25,47.23,16603.17,81.53
20240713155014,0,1000.78,37.69,53,11838.83,52.69
20240713160014,0,1000.89,37.15,54.72,10025.08,34.01
20240713161014,0,1001.09,36.9,56.11,9569.17,33.15
20240713162014,0,1001.2,36.55,58.19,5577.42,10.7
20240713163014,0,1001.39,35.94,61.03,4377.33,6.2
20240713164014,0,1001.48,35.3,63.88,3778.17,4.31
20240713165014,0,1001.27,34.41,68.81,3088.42,2.68
20240714070014,0,1004.49,34.13,65.75,7680.58,19.45
20240714071014,0,1004.5,34.85,62.31,8660.83,35.6
20240714072014,0,1004.57,35.71,56.97,9824.83,62.45
20240714073014,0,1004.67,35.81,55.42,14301,86.84
20240714074014,0,1004.67,36.59,52.9,21138.67,121.97
20240714075014,0,1004.77,37.3,49.61,32383.08,165.37
