Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240317070017,0,1018.78,20.52,86.65,4169.17,3.77
20240317071017,0,1018.88,21.04,85.96,5626.33,7.07
20240317072017,0,1019.05,21.8,83.72,8221.17,15.08
20240317073017,0,1019.11,22.53,81.2,8837.75,16.85
20240317074017,0,1019.16,23.12,78.44,7578.17,12.14
20240317075017,0,1019.12,23.21,76.81,7256.17,10.95
20240317080017,0,1019.03,23.48,76.14,8765,16.24
20240317081017,0,1019.06,24.25,75.17,12610.17,32.78
20240317082017,0,1019.1,25.37,72.97,16204.83,49.12
20240317083017,0,1019.12,26.68,70.17,30626.49,260.98
20240317084017,0,1019.1,33.73,62.69,71519.94,899.76
20240317085017,0,1018.83,41.85,46.13,75385.73,654.14
20240317090017,0,1018.65,45.81,38.81,79690.51,784.17
20240317091017,0,1018.6,48.53,35.5,82071.87,1100.68
20240317092017,0,1018.43,48.82,33.31,84663,780.33
20240317093017,0,1018.3,48.86,33.22,87565.31,563.92
20240317094017,0,1018.16,49.17,32.56,84699.48,658.22
20240317095017,0,1018.07,48.91,32.66,86642.08,681.48
20240317100017,0,1017.97,48.46,32.79,89672.69,727.65
20240317101017,0,1017.88,47.39,33.79,90025.41,784.21
20240317102017,0,1017.78,47.46,34.12,90254.52,812.94
20240317103017,0,1017.67,48.15,33.09,88919.62,795.07
20240317104017,0,1017.56,47.2,33.34,86566.43,759.66
20240317105017,0,1017.47,46.37,34.24,85742.2,879.27
20240317110017,0,1017.32,45.7,35.27,83761.33,1024.72
20240317111017,0,1017.11,45.94,35.05,83405.01,870.24
20240317112017,0,1016.94,46.49,34.22,80961.08,853.15
20240317113017,0,1016.82,45.72,34.91,78169.81,1342.42
20240317114017,0,1016.66,44.93,36.48,76676.79,1422.2
20240317115017,0,1016.53,44.75,36.9,71631.88,1298.46
20240317120017,0,1016.23,43.73,37.87,58447.49,846.43
20240317121017,0,1016,38.76,42.24,43393.73,437.1
20240317122017,0,1016.1,37.82,45.73,62189.66,1057.14
20240317123017,0,1015.82,39.81,42.31,46719.61,619.19
20240317124017,0,1015.81,39.57,43.52,52182.16,761.79
20240317125017,0,1015.49,38.44,44,39572.41,352.7
20240317130017,0,1015.28,36.88,46.36,36314.51,321.87
20240317131017,0,1015.21,34.94,49.82,37815.1,347.21
20240317132017,0,1015.06,36.23,49.51,40020.54,416.66
20240317133017,0,1014.92,35.7,48.83,26099.58,143.76
20240317134017,0,1014.82,33.55,51.4,18986.42,71.19
20240317135017,0,1014.79,31.54,56.13,20511.92,83.82
20240317140017,0,1014.67,31.03,58.34,21453.75,93.88
20240317141017,0,1014.57,31,58.91,21019.17,96.07
20240317142017,0,1014.41,30.74,59.55,18322.58,66.41
20240317143017,0,1014.34,30.74,59.44,16898,56.74
20240317144017,0,1014.29,30.39,60,17085,60.36
20240317145017,0,1014.34,30.48,60.18,18150.84,67.14
20240317150017,0,1014.34,30.96,59.73,19284.75,78.34
20240317151017,0,1014.38,31.15,58.89,16199,54.89
20240317152017,0,1014.39,30.52,59.68,13742.42,39.43
20240317153017,0,1014.38,29.5,61.94,11853.84,27.74
20240317154017,0,1014.39,28.75,63.43,10622,21.5
20240317155017,0,1014.38,28.43,64.73,10585.58,23.09
20240317160017,0,1014.4,28.05,65.75,9299.17,17.74
20240317161017,0,1014.42,27.89,66.35,9477.67,18.72
20240317162017,0,1014.38,27.8,66.19,8519.83,15.02
20240317163017,0,1014.4,27.15,67.58,6679.42,9.06
20240317164017,0,1014.39,26.33,69.51,5408.5,5.9
20240317165017,0,1014.5,25.91,71.48,5079.17,5.53
20240318070017,0,1019.6,19.79,81.25,1379.92,0.5
20240318071017,0,1019.74,19.81,80.84,1650.58,0.66
20240318072017,0,1019.86,19.88,80.7,1954.5,0.89
20240318073017,0,1019.98,19.98,80.84,2224.25,1.1
20240318074017,0,1020.08,20.15,80.98,3075.34,2
20240318075017,0,1020.08,20.32,80.75,3325.75,2.34
20240318080017,0,1020.12,20.47,80.79,3563.84,2.68
20240318081017,0,1020.14,20.66,81.52,4775.17,4.66
20240318082017,0,1020.12,20.94,81.21,5028.58,5.22
20240318083017,0,1020.11,21.29,80.63,5679.42,6.64
20240318084017,0,1020.1,21.69,79.41,6377.58,8.23
20240318085017,0,1020.07,22.1,78.03,6273.92,7.89
