Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240514070004,1.45,1009.34,23.56,81.04,10552.5,24.4
20240514071004,1.6,1009.39,24.1,77.78,14532.33,44.78
20240514072004,1.05,1009.55,24.89,74.6,14626.33,42.93
20240514073004,2.29,1009.67,24.92,72.93,14995,44.74
20240514074004,1.74,1009.77,24.49,74.56,10680.25,22.67
20240514075004,1.93,1009.87,24.37,75.38,11546.25,27.07
20240514080004,1.86,1009.86,24.86,73.35,17581.67,62.93
20240514081004,1.48,1009.84,26.32,67.59,23436.17,105.91
20240514082004,1.15,1009.8,27.65,63.16,25977.5,131.75
20240514083004,1.79,1009.92,27.48,60.68,15475.67,50.8
20240514084004,1.54,1009.94,26.91,62.32,18055.75,69.01
20240514085004,1.72,1009.85,27.26,61.18,19206.58,78.36
20240514090004,0.97,1009.77,27.82,60.46,17561.16,67.5
20240514091004,1.19,1009.73,28.74,57.26,24653.83,127.88
20240514092004,1.01,1009.73,30.12,52.62,30313.83,196.31
20240514093004,1.32,1009.69,30.42,50.36,25555.67,135.84
20240514094004,1.38,1009.65,30.04,49.92,22804.67,111.31
20240514095004,1.18,1009.53,30.52,48.55,29703.17,193.67
20240514100004,1,1009.41,33.29,42.3,47443.27,452.61
20240514101004,1.37,1009.42,34.9,37.78,59622.1,667.62
20240514102004,1.01,1009.34,36.23,34.06,39887.7,327.3
20240514103004,1.07,1009.17,35.77,34.66,43155.06,368.47
20240514104004,0.91,1009.05,35.73,34.9,39811.23,332.02
20240514105004,0.99,1009,37.34,31.87,53215.17,567.23
20240514110004,1.02,1008.92,37.58,31.16,45431.92,434.38
20240514111004,0.95,1008.76,38.35,29.97,45945.18,444.8
20240514112004,1.36,1008.72,38.3,29.53,49619.09,560.98
20240514113004,1.25,1008.56,39.99,27.51,56008.41,697.53
20240514114004,1.31,1008.42,39.81,26.95,45226.49,445.12
20240514115004,1.52,1008.28,39.33,28.1,56859.41,710.88
20240514120004,1.66,1008.22,40.6,26.08,77448.73,1198.41
20240514121004,1.86,1008.07,41.61,24.71,74474.9,1185.56
20240514122004,1.83,1007.92,41.91,23.86,59951.65,853.27
20240514123004,1.68,1007.7,39.55,27.02,29854.85,227.62
20240514124004,2.01,1007.63,37.73,30.31,36202.74,433.05
20240514125004,2.2,1007.48,37.22,31.4,37907.92,365.25
20240514130004,1.59,1007.33,36.58,32.94,32622.58,243.19
20240514131004,1.54,1007.35,36.08,33.94,27201.92,147.96
20240514132004,1.44,1007.29,35.58,35.33,32705.37,297.65
20240514133004,1.72,1007.37,36.4,35.19,39056.74,420.86
20240514134004,1.66,1007.37,36.08,33.77,35718.16,292.41
20240514135004,2.5,1007.35,35.15,35.22,30202.46,212.81
20240514140004,2.18,1007.33,32.46,41.15,17314.75,70.83
20240514141004,1.9,1007.31,31.22,44.76,16856.25,64.91
20240514142004,1.79,1007.33,31.48,45.35,27544.34,176.31
20240514143004,2.31,1007.23,31.65,44.93,24608.5,130.61
20240514144004,1.86,1007.37,30.9,47.01,16611.08,64.17
20240514145004,1.8,1007.44,30.21,49.1,14211.83,47.36
20240514150004,2.11,1007.58,29.31,51.37,13433.42,40.85
20240514151004,1.64,1007.62,29.07,52.57,15824.42,59.05
20240514152004,1.52,1007.66,29.59,51.31,13704.58,44.35
20240514153004,1.84,1007.57,29.36,51.89,13325.83,41.35
20240514154004,1.55,1007.53,28.9,54.92,11147.08,28.07
20240514155004,1.59,1007.6,28.64,56.87,11166.5,28.37
20240514160004,1.89,1007.59,28.75,56.73,13741.58,44.1
20240514161004,2.12,1007.68,28.67,56.77,13200.17,41.73
20240514162004,1.62,1007.78,28.23,58.05,9001.83,20.98
20240514163004,1.67,1007.82,27.34,60.6,5838.17,8.7
20240514164004,1.15,1007.88,27.21,61.19,5903.92,7.86
20240514165004,1.3,1007.96,26.94,62.12,5448.25,7.12
20240515070004,1.04,1009.55,35.76,42.04,34517,262.73
20240515071004,1.11,1009.66,34.74,43.51,30082.79,194.11
20240515072004,1.35,1009.77,35.13,42.8,43358.45,385.02
20240515073004,2.05,1009.78,36.53,38.25,52345.3,559.34
20240515074004,1.84,1009.87,38.68,33.14,62583.54,773.79
20240515075004,1.32,1009.88,39.31,31.88,52743.15,546.34
20240515080004,1.82,1009.87,39,31.81,63972.7,762.82
20240515081004,1.36,1009.83,40.57,28.5,70572.45,901.03
20240515082004,1.19,1009.78,41.63,27.46,78124.35,1059.01
20240515083004,1.31,1009.95,43.28,23.95,83225.14,1123.21
20240515084004,1.47,1009.88,44.25,22.58,87994.23,1183.45
20240515085004,1.12,1009.81,44.58,21.6,88511.55,1152.36
