Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240116070001,0,1018.82,15.9,100,802.25,0.25
20240116071001,0,1018.74,15.94,100,1578.33,0.76
20240116072001,0.08,1018.86,16.14,100,2078.84,1.15
20240116073001,0.02,1018.92,16.21,100,2609.83,1.6
20240116074001,0,1018.99,16.32,100,2925.83,2.16
20240116075001,0,1019.06,16.46,100,3583.67,3.44
20240116080001,0,1019.25,16.65,100,4212.5,4.48
20240116081001,0,1019.34,16.85,100,6757.42,10.55
20240116082001,0,1019.5,17.23,100,9059.5,17.72
20240116083001,0.07,1019.66,17.6,100,8891.5,17.59
20240116084001,0.1,1019.82,17.8,100,7816.25,14.22
20240116085001,0.08,1019.89,17.95,100,10963,26.31
20240116090001,0.03,1019.96,18.36,100,11652.83,29.56
20240116091001,0,1020,18.83,100,10853.17,25.79
20240116092001,0,1019.95,19.31,100,11452.75,29.83
20240116093001,0,1019.95,19.6,100,13167.25,40.22
20240116094001,0.02,1019.9,20.35,100,23192.25,114.83
20240116095001,0,1019.84,21.91,100,27348.92,158.69
20240116100001,0.04,1019.78,23.35,100,28972.75,180.18
20240116101001,0.18,1019.64,23.78,95.5,29488.5,186.28
20240116102001,0.2,1019.56,23.71,91.21,35805.58,270.04
20240116103001,0.02,1019.45,24.65,84.28,32540.92,222.8
20240116104001,0.5,1019.3,24.55,76.72,26188.08,141.65
20240116105001,0.41,1019.21,23.76,77.13,30228.67,184.02
20240116110001,1.14,1019.11,23.72,72.47,27924.08,159.55
20240116111001,0.97,1019.06,22.76,73.84,19764.08,82.33
20240116112001,0.32,1018.97,22.44,76.93,17746.5,66.13
20240116113001,1.36,1018.89,22.09,76.61,19899.08,83.18
20240116114001,0.65,1018.67,22.24,75.84,22591.58,105.86
20240116115001,1,1018.49,22.81,72.31,24256.17,121.68
20240116120001,1.74,1018.37,23.14,71.05,25720.67,135.72
20240116121001,1.03,1018.17,23.08,71.42,28027.25,162.96
20240116122001,1.37,1018,23.54,69.8,26146.42,143.42
20240116123001,1.08,1017.88,22.89,71.24,19742.92,80.97
20240116124001,1.16,1017.77,22.43,73.02,17974.75,67.01
20240116125001,2.06,1017.69,21.81,75.79,17875.58,67.75
20240116130001,0.97,1017.57,21.45,78.64,18465.42,73.11
20240116131001,1.01,1017.43,21.77,76.65,17389.33,65.18
20240116132001,0.86,1017.34,22.1,76.17,18275.92,72.16
20240116133001,0.49,1017.3,21.93,76.83,16017.92,56.38
20240116134001,1.11,1017.28,21.69,76.48,14417.92,45.37
20240116135001,0.86,1017.25,21.37,78.01,14856.75,47.8
20240116140001,0.6,1017.24,21.5,78.3,15631.25,53.05
20240116141001,0.76,1017.14,21.77,76.81,17187.83,62.33
20240116142001,1.27,1017.14,21.83,76.13,17206.08,62.26
20240116143001,1.45,1017.12,21.34,77.63,15870.92,52.46
20240116144001,1.39,1017.09,20.97,79.52,12809.66,35.3
20240116145001,0.61,1017.14,20.74,81.26,10461.83,23.73
20240116150001,0.63,1017.18,20.72,81.49,8839.75,16.96
20240116151001,0.43,1017.22,20.57,81.89,9475.17,19.01
20240116152001,1.01,1017.28,20.51,82.97,8506.67,15.8
20240116153001,0.76,1017.37,20.02,84.85,6574.08,9.74
20240116154001,0.65,1017.38,19.65,87.26,5109.92,6.08
20240116155001,0.2,1017.39,19.42,88.92,4295.08,4.26
20240116160001,0.19,1017.33,19.36,89.62,4083.33,3.88
20240116161001,0.25,1017.4,19.28,89.92,3379.33,2.75
20240116162001,0.2,1017.53,19.08,91.44,3015.25,2.18
20240116163001,0.05,1017.62,18.8,94.76,2842.58,1.91
20240116164001,0.16,1017.64,18.59,97.42,2650.5,1.68
20240116165001,0.03,1017.64,18.33,99.69,2320.08,1.27
20240117070001,0.16,1017.51,15.89,100,1867.92,1.06
20240117071001,0.61,1017.55,16.13,100,4956.92,7.49
20240117072001,0.9,1017.66,16.53,100,7148.83,13.43
20240117073001,0.8,1017.74,16.91,100,7046.83,12.24
20240117074001,0.64,1017.69,17.22,100,7631.17,13.78
20240117075001,0.21,1017.69,17.5,100,8813.33,17.4
20240117080001,0.16,1017.75,17.8,100,9207.25,19.54
20240117081001,0.19,1017.84,18.24,100,12741.83,37.5
20240117082001,0.33,1017.79,18.92,100,15213.67,51.36
20240117083001,0.3,1017.81,19.42,100,15745.5,55.44
20240117084001,0.35,1017.84,19.92,100,18040.33,71.99
20240117085001,0.79,1017.87,20.42,100,20943.17,97.19
