Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240310070009,0,1020.15,16.71,73.88,1095.42,0.32
20240310071009,0,1020.22,16.72,73.93,1283.33,0.42
20240310072009,0,1020.35,16.8,73.68,1472.5,0.53
20240310073009,0,1020.59,16.85,73.58,1420.92,0.49
20240310074009,0.06,1020.67,16.89,73.26,1711.67,0.66
20240310075009,0,1020.89,16.98,72.8,2314.42,1.13
20240310080009,0,1021.11,17.02,72.74,2006,0.86
20240310081009,0,1021.26,16.97,72.91,1983.58,0.83
20240310082009,0.12,1021.35,17.01,72.28,2176.08,0.96
20240310083009,0,1021.56,17.13,71.75,2055.67,0.88
20240310084009,0,1021.58,17.19,71.57,2548.58,1.34
20240310085009,0.09,1021.7,17.34,70.96,2999.5,1.7
20240310090009,0,1021.85,17.34,71.17,2365.08,1.09
20240310091009,0,1021.95,17.38,71.39,3194.08,1.96
20240310092009,0.02,1021.85,17.45,71.44,3775.58,2.69
20240310093009,0.36,1021.86,17.46,71.37,3585.67,2.46
20240310094009,0.19,1021.81,17.5,71.58,4027.5,3.14
20240310095009,0.1,1021.79,17.68,71.12,5552.25,5.62
20240310100009,0,1021.71,17.93,70.41,5394.17,5.38
20240310101009,0.33,1021.79,17.92,70.64,5208.75,5.21
20240310102009,0.1,1021.73,18.07,70.43,5749.83,6.31
20240310103009,0.08,1021.73,18.42,69.52,8244.67,12.52
20240310104009,0.04,1021.68,18.77,67.45,7088.5,9.2
20240310105009,0.24,1021.57,18.69,66.08,6529.67,7.72
20240310110009,0,1021.52,18.71,66.27,6129,6.86
20240310111009,0,1021.4,18.77,66.83,5820.83,6.25
20240310112009,0,1021.33,18.75,67.01,5494,5.54
20240310113009,0,1021.3,18.71,67.12,5220.67,5.01
20240310114009,0,1021.17,18.73,67.37,5295.25,5.07
20240310115009,0.06,1021.09,18.77,67.8,4938.08,4.4
20240310120009,0.04,1020.96,18.76,67.59,4691.25,4.02
20240310121009,0.05,1020.83,18.82,66.89,5448.75,5.49
20240310122009,0.03,1020.65,18.95,66.44,6383.5,7.43
20240310123009,0.11,1020.47,19,66.26,6478.5,7.63
20240310124009,0.24,1020.28,19.16,65.7,8174.58,12.39
20240310125009,0.15,1020.17,19.27,65.4,8489.33,13.34
