Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240507070008,0,1010.5,27.33,100,5631.08,8.25
20240507071008,0,1010.53,27.51,100,6014.25,8.84
20240507072008,0,1010.58,28.24,100,8082.42,16.4
20240507073008,0,1010.62,28.91,98.97,7746.75,14.24
20240507074008,0,1010.59,29.04,96.06,7517.58,13.67
20240507075008,0,1010.58,29.09,95.28,7083.92,12.62
20240507080008,0,1010.56,29.14,93.55,7524,14.73
20240507081008,0,1010.5,29.3,92.73,8398.5,18.15
20240507082008,0,1010.58,29.55,92.06,9442.58,24.37
20240507083008,0,1010.66,29.51,91.3,6946.25,9.78
20240507084008,0,1010.66,29.42,91.57,7430.67,12.55
20240507085008,0,1010.64,29.31,92.48,7789.17,14.87
20240507090008,0,1010.6,29.72,91.05,11856.75,35.44
20240507091008,0,1010.56,29.87,87.78,10130.58,23.94
20240507092008,0,1010.63,30.15,84.37,14327.75,50.26
20240507093008,0,1010.63,30.77,80.28,15401.17,54.13
20240507094008,0,1010.52,30.88,79.25,14261.75,46.16
20240507095008,0,1010.4,30.8,77.37,14140.33,47.5
20240507100008,0,1010.3,30.99,78.08,17185,71.22
20240507101008,0,1010.36,31.6,76.53,18388.92,77.67
20240507102008,0,1010.3,32.09,74.44,20791.5,99.59
20240507103008,0,1010.33,31.88,74.93,20462.33,97.17
20240507104008,0,1010.46,31.65,75.31,15469.92,58.97
20240507105008,0,1010.47,31.6,75.27,19444,95.68
20240507110008,0,1010.48,31.69,74.26,15218.5,57.67
20240507111008,0,1010.44,31.23,76.35,15409,59.72
20240507112008,0,1010.28,31.87,73.03,27275.92,194.09
20240507113008,0,1010.33,33.41,66.06,31369.5,229.83
20240507114008,0,1010.48,33.52,64.74,23883.67,139.15
20240507115008,0,1010.4,32.86,66.4,21264.75,115.96
20240507120008,0,1010.32,32.35,66.77,26418.75,220.4
20240507121008,0,1010.26,34.38,59.75,43891.01,553.23
20240507122008,0,1010.18,35.77,52.26,37477.26,476.27
20240507123008,0,1010,34.94,54.64,22015.09,176
20240507124008,0,1009.98,31.74,66.11,6725.67,11.01
20240507125008,0,1009.93,30.11,76.05,3787.58,4.08
20240507130008,0,1009.85,29.51,80.71,3885.33,3.92
20240507131008,0,1009.77,29.39,82.02,6137.67,9.03
20240507132008,0,1009.68,29.59,81.54,6664,10.56
20240507133008,0,1009.48,29.73,81.5,6679.92,10.22
20240507134008,0,1009.42,29.4,83.89,3985.33,3.87
20240507135008,0,1009.41,28.93,87.12,3175.5,2.5
20240507140008,0,1009.39,28.57,89.35,1611.58,0.57
20240507141008,0,1009.37,28.35,90.99,1449.17,0.43
20240507142008,0,1009.17,28.24,92.32,1660.67,0.6
20240507143008,0,1009.11,28.22,94.06,3007.92,1.9
20240507144008,0,1009.09,28.24,94.23,2824.84,1.61
20240507145008,0,1009.04,28.42,93.2,6055,8.39
20240507150008,0,1008.98,28.69,90.93,6070.33,8.4
20240507151008,0,1009.03,28.75,92.43,4436.75,4.43
20240507152008,0,1008.93,28.46,93.82,2967.17,2.01
20240507153008,0,1008.83,28.19,94.47,2372.25,1.25
20240507154008,0,1008.8,28.03,96.48,2521.42,1.42
20240507155008,0,1008.78,28.02,98.02,2642.17,1.62
20240507160008,0,1008.72,27.9,98.46,2238.58,1.16
20240507161008,0,1008.79,27.85,98.4,2434.42,1.46
20240507162008,0,1008.82,27.81,96.38,3432.08,3
20240507163008,0,1008.88,28,94.18,4602.33,4.89
20240507164008,0,1008.93,28.16,93.67,3745.08,3.24
20240507165008,0,1009.06,28.04,93.46,2128,1.05
20240508070008,0,1010.5,24.02,100,2834.92,2.12
20240508071008,0,1010.58,24.11,100,4864.25,6.1
20240508072008,0,1010.68,24.65,100,7865.67,15.56
20240508073008,0,1010.8,25.14,100,5659.67,8.12
20240508074008,0,1010.82,25.31,100,6359.92,10.64
20240508075008,0,1010.94,26.19,99.58,9968.92,24.69
20240508080008,0,1010.91,26.39,99.68,9603.83,21.62
20240508081008,0,1010.99,26.76,98.39,9496.33,21.27
20240508082008,0,1011.06,27.01,95.87,9497.67,21.67
20240508083008,0,1011.24,28,92.51,13898.5,45.2
20240508084008,0,1011.26,28.46,89.24,14080.84,45.67
20240508085008,0,1011.3,28.6,88.12,13953.08,44.85
