Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240224070002,0,1017,18.7,90,1056.39,0.24
20240224071002,0.17,1017.03,18.72,89.56,1532.17,0.53
20240224072002,0,1017.05,18.94,89.12,1987.58,0.9
20240224073002,0.14,1017.08,19.1,88.42,3306.29,2.54
20240224074002,0.51,1017.2,19.44,86.98,4141.5,3.95
20240224075002,0.35,1017.26,19.87,85.24,6648,10.16
20240224080002,0.55,1017.36,20.06,83.47,6350,9.41
20240224081002,0.5,1017.42,20.37,82.64,7917.92,14.64
20240224082002,0.49,1017.44,21.27,78.89,10113.75,23.7
20240224083002,0.41,1017.41,22.47,73.96,14385.65,47.98
20240224084002,0.03,1017.4,24.08,68.6,18337.08,76.77
20240224085002,0.1,1017.4,24.37,65.97,16660.83,65.92
20240224090002,0.11,1017.38,24.67,63.57,16864.26,67.43
20240224091002,0.04,1017.36,24.86,62.95,16966.08,70.22
20240224092002,0.17,1017.31,25.19,62.17,15899.42,62.29
20240224093002,0.5,1017.29,24.11,63.89,11109.72,33.15
20240224094002,0.28,1017.31,22.44,69.04,10083,25.75
20240224095002,0.21,1017.21,23.03,67.55,12636.67,39.09
20240224100002,0.89,1017.12,23.73,65.16,15832.31,61.36
20240224101002,0.97,1017.03,23.8,64.57,19397.92,87.2
20240224102002,1.23,1016.98,23.36,65.15,16484.17,64.34
20240224103002,1.05,1016.92,22.25,68.57,12807.41,38.48
20240224104002,1.14,1016.8,22.12,69.22,13887.5,45.96
20240224105002,1.04,1016.73,22.16,69.36,15618.75,57.82
20240224110002,0.81,1016.57,22.41,68.11,15807.31,59.02
20240224111002,0.91,1016.4,22.3,68.15,16046.83,61.09
20240224112002,1.29,1016.26,22.15,67.65,16816.67,67.33
20240224113002,1.07,1016.16,21.88,68.43,18115.28,77.56
20240224114002,0.82,1016.08,22.48,66.68,17646.33,74.22
20240224115002,0.99,1016.04,21.85,68.39,16040.92,61.45
20240224120002,0.73,1015.94,21.78,69.07,13031.3,40.58
20240224121002,0.35,1015.78,22.38,70.13,12521.42,37.08
20240224122002,0.3,1015.64,22.33,72.23,11199,30.68
20240224123002,0.46,1015.46,22.55,69.81,11656.02,33.08
20240224124002,0.43,1015.27,23.02,67.48,11429.83,32
20240224125002,0.07,1015.13,23.28,67.62,13053.33,42.32
20240224130002,0.12,1014.99,23.34,67.77,10108.61,26.07
20240224131002,0.14,1014.89,22.89,69.3,9205.17,20.32
20240224132002,0.08,1014.89,22.52,70.56,10264.83,24.62
20240224133002,1.56,1014.81,21.17,72.33,13073.06,39.51
20240224134002,1.38,1014.77,21.47,71.34,13894.92,44.95
20240224135002,1.32,1014.81,21.31,71.38,12101.58,33.6
20240224140002,1.12,1014.73,21.19,72.15,10490.28,25.97
20240224141002,0.66,1014.7,21.82,70.71,10606.33,26.17
20240224142002,1.07,1014.81,20.97,73,7444.58,12.61
20240224143002,0.42,1014.89,21.24,72.96,6253.98,8.98
20240224144002,0.55,1014.88,21.4,72.41,6126.42,8.35
20240224145002,0.3,1014.77,21.45,72.8,5589.17,6.94
20240224150002,0.72,1014.73,21.25,72.61,6630.83,9.83
20240224151002,1.39,1014.72,20.56,74.74,6813.25,10.03
20240224152002,1.27,1014.78,20.38,75.52,4996.08,5.53
20240224153002,0.24,1014.86,20.34,76.58,3699.63,2.95
20240224154002,0.84,1014.86,19.81,80.82,3464.67,2.68
20240224155002,0.49,1014.92,19.81,81.19,3363.5,2.43
20240224160002,0.24,1014.98,19.85,81.59,3030.93,1.96
20240224161002,0.1,1015.02,20,81.74,2431.25,1.29
20240224162002,0.23,1015.1,19.2,87.27,1652.75,0.66
20240224163002,0,1015.15,18.84,91.87,2162.92,1.08
20240224164002,0.09,1015.21,18.69,93.38,1715.08,0.75
20240224165002,0.14,1015.28,18.7,94.69,1868.67,0.87
20240225070002,1.69,1016.63,16.55,100,1219.35,0.42
20240225071002,1.69,1016.75,16.55,100,1691.5,0.78
20240225072002,1.64,1016.76,16.54,100,2213.75,1.31
20240225073002,0.77,1016.82,16.62,100,2574.44,1.71
20240225074002,1.2,1016.94,16.68,100,2802,2.12
20240225075002,0.8,1017.09,16.71,100,2701.92,1.9
20240225080002,0.71,1017.22,16.75,100,2935.55,2.23
