Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240710070010,2.72,1007.37,29.13,79.19,2400.17,3.11
20240710071010,2.66,1007.4,29.34,78.76,2520.92,3.6
20240710072010,1.9,1007.43,29.65,78.25,2640.17,4.02
20240710073010,1.89,1007.4,30.05,76.82,2752.42,4.61
20240710074010,2.78,1007.4,30.41,73.77,2875,5.2
20240710075010,2.65,1007.38,30.8,71.88,2990.33,5.85
20240710080010,2.13,1007.39,33.62,61.43,3378.25,30.46
20240710081010,3.14,1007.38,40.15,40.68,4136.83,65.86
20240710082010,3.33,1007.44,42.17,34.33,5775.92,102.96
20240710083010,3.34,1007.43,42.69,32.42,11568.84,152
20240710084010,2.34,1007.37,43.23,31.81,15667.33,223.94
20240710085010,2.26,1007.31,44.64,29.74,18142.33,317.52
20240710090010,2.29,1007.2,46.41,27.02,19696.17,412.97
20240710091010,2.34,1007.12,46.63,25.71,18709.75,499.66
20240710092010,3.08,1006.99,45.75,26.97,17706.42,583.39
20240710093010,2.92,1006.88,46.05,26.44,17374.92,675.2
20240710094010,2.76,1006.88,46.31,26.26,18095.58,772.09
20240710095010,3.39,1006.86,45.62,26.05,19260.5,869.98
20240710100010,2.12,1006.77,46.64,25.58,20714.33,905.79
20240710101010,2.8,1006.65,45.98,27.6,24000.5,1055.63
20240710102010,3.68,1006.59,43.97,30.85,24561.75,1156.45
20240710103010,4.36,1006.61,43.28,32.39,28117.25,1246.28
20240710104010,3.95,1006.6,42.66,34.16,40274.56,1328.81
20240710105010,3.75,1006.37,42.44,35.18,58992.3,1403.45
20240710110010,3.2,1006.27,43.59,33.46,82742.86,1455.03
20240710111010,3.81,1006.13,43.84,32.92,100198.06,1520.66
20240710112010,3.92,1005.98,44.07,32.25,111215.06,1573.4
20240710113010,3.58,1005.84,43.65,32.64,117627.21,1609.63
20240710114010,3.77,1005.75,43.04,34.1,117758.2,1648.17
20240710115010,4.77,1005.53,42.31,36.21,117758.2,1675.79
20240710120010,3.91,1005.36,42.1,37.04,117758.2,1701.95
20240710121010,3.42,1005.23,43.15,34.53,117758.2,1710.38
20240710122010,3.89,1005.09,42.57,34.66,117616.61,1733.36
20240710123010,3.22,1004.91,43.47,33,100458.78,1729.53
20240710124010,2.81,1004.78,44.48,31.34,53768.02,1281.91
20240710125010,1.86,1004.61,41.94,35.55,5073.92,12.46
20240710130010,1.82,1004.49,38.18,45.43,4864.83,10.53
20240710131010,2.96,1004.36,36.67,52.91,5224.83,11.25
20240710132010,3.12,1004.25,35.66,57.06,4987.33,9.91
20240710133010,5.27,1004.18,34.93,57.49,4882.17,9.15
20240710134010,3.86,1004.06,34.74,59.22,4812.08,8.49
20240710135010,3.56,1003.96,34.79,59.6,4650,7.74
20240710140010,3.32,1003.87,34.68,60.01,4735.92,7.37
20240710141010,3.26,1003.74,34.67,61.07,4871,7.12
20240710142010,2.74,1003.65,34.93,60.66,5128.92,7.15
20240710143010,2.78,1003.72,34.97,59.52,6493.33,9.85
20240710144010,2.78,1003.77,34.61,60.57,5517.58,6.71
20240710145010,2.26,1003.85,34.38,60.95,7117,10.57
20240710150010,3.16,1003.82,33.94,62.37,6587.42,9.25
20240710151010,3.1,1003.68,33.5,64.85,4276,3.44
20240710152010,2.8,1003.7,33.34,65.39,3675.16,2.38
20240710153010,4.38,1003.7,32.99,66.01,3706.17,2.45
20240710154010,3.8,1003.74,33.08,65.57,5071.67,5.48
20240710155010,4.11,1003.85,32.95,66.25,2846.25,1.76
20240710160010,2.73,1004,32.5,69.11,2639.25,1.25
20240710161010,1.62,1004.03,32.29,70,2258.67,1.02
20240710162010,2.02,1003.95,32.13,70.8,1519.08,0.42
20240710163010,1.29,1004.21,31.91,72.52,1164.92,0.23
20240710164010,0.32,1004.2,32.28,71.63,949.92,0.14
20240710165010,0.21,1004.16,32.36,70.69,951.83,0.14
20240711070010,3.19,1005.41,28.1,87.21,2596.67,3.63
20240711071010,2.19,1005.37,28.39,86.3,2760.25,4.09
20240711072010,1.99,1005.22,28.81,87.22,2812.17,4.41
20240711073010,2.27,1005.2,29.21,83.43,2872.17,4.78
20240711074010,2.67,1005.18,29.49,80.32,2987.33,5.4
20240711075010,1.44,1005.08,29.84,79.68,3126.33,6.33
20240711080010,2.13,1005.02,33.18,67.91,3671.08,33.4
20240711081010,2.12,1005,40.09,45.22,4397.92,68.22
20240711082010,2.3,1004.97,42.7,36.85,6421.25,101.57
20240711083010,1.85,1004.95,43.69,34.74,15376.25,153.07
20240711084010,2,1004.85,44.76,31.9,17629.17,223.97
20240711085010,2.76,1004.7,44.5,31.76,19386.33,315.15
