Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240413070016,0,1013.13,29.97,73.26,10781.42,26.14
20240413071016,0,1013.17,30.72,70.29,21882.42,171.72
20240413072016,0,1013.16,35.05,57.03,33968.26,367.16
20240413073016,0,1013.2,34.41,57.5,15979.83,62.55
20240413074016,0,1013.27,32.66,61.74,14685.83,49.74
20240413075016,0,1013.27,32.96,62.5,22194.83,124.41
20240413080016,0,1013.37,34.45,58.14,25340.81,185.48
20240413081016,0,1013.48,33.13,62.12,17225.42,63.83
20240413082016,0,1013.54,33.03,63.45,21543.33,99.54
20240413083016,0,1013.66,33.04,63.71,20846.58,94.03
20240413084016,0,1013.78,32.84,63.94,22737.08,111.94
20240413085016,0,1013.79,33.49,62.79,28103,165.06
20240413090016,0,1013.83,34.15,60.88,33274.25,236.09
20240413091016,0,1013.86,36.08,56.34,63316.48,844.82
20240413092016,0,1013.95,38.73,48.11,62443.02,792.81
20240413093016,0,1013.97,38.19,49.42,57819.12,674.16
20240413094016,0,1013.88,38.6,49.1,74984.13,1029
20240413095016,0,1013.84,41.34,42.15,95000.42,1555.72
20240413100016,0,1013.87,40.91,42.26,74933.64,1049.75
20240413101016,0,1013.8,40.02,44.88,81092.61,1196.8
20240413102016,0,1013.7,43.6,38.23,105969.26,1699.19
20240413103016,0,1013.7,42.19,38.92,90964.82,1400.9
20240413104016,0,1013.67,39.92,43.59,62548.14,787.67
20240413105016,0,1013.62,37.26,50.94,45761.19,426.17
20240413110016,0,1013.54,38.67,48.6,86568.94,1381.89
20240413111016,0,1013.52,42.86,39.02,101482.46,1703.46
20240413112016,0,1013.47,43.19,38.33,87325.79,1406.56
20240413113016,0,1013.34,42.04,40.06,83741.56,1304.77
20240413114016,0,1013.28,41.74,40.38,86020.18,1337.96
20240413115016,0,1013.16,42.97,38.39,81479.48,1282.79
20240413120016,0,1013.07,43.05,37.39,80352.84,1266.5
20240413121016,0,1012.95,42.36,38.9,74934.36,1183.72
20240413122016,0,1012.83,41.14,40.94,70443.07,1071
20240413123016,0,1012.61,40.73,42.2,62260.82,841.91
20240413124016,0,1012.47,39.48,45.44,50444.03,557.72
20240413125016,0,1012.3,39.73,44.52,51953.41,608.51
20240413130016,0,1012.1,40.08,44.15,46395.15,483.46
20240413131016,0,1012.04,37.72,49.33,35280.55,261.06
20240413132016,0,1011.98,35.97,53.51,27625.5,159.79
20240413133016,0,1011.97,34.29,58.04,26854.42,148.37
20240413134016,0,1011.91,33.52,61.17,23481.33,103.42
20240413135016,0,1011.83,33.82,61.27,22605.67,96.75
20240413140016,0,1011.78,32.8,64.57,19472.67,71.07
20240413141016,0,1011.81,32.55,65.36,19702.17,75.35
20240413142016,0,1011.8,32.19,67.12,18132.33,64.15
20240413143016,0,1011.71,32.13,68.15,18781.5,71.42
20240413144016,0,1011.72,31.89,68.68,18041,67.18
20240413145016,0,1011.72,31.76,69.5,17054.25,62.26
20240413150016,0,1011.69,31.29,71.19,16118.67,54.9
20240413151016,0,1011.64,31.24,71.83,16480,56.06
20240413152016,0,1011.7,31.37,71.43,9778.33,22.42
20240413153016,0,1011.81,30.12,75.99,5953.58,7.68
20240413154016,0,1011.9,29.56,78.46,6188.58,8.6
20240413155016,0,1011.9,29.67,77.9,8239.75,15.44
20240413160016,0,1012.01,29.62,77.61,7039.67,11.24
20240413161016,0,1012.06,29.54,77.92,5346.39,6.87
20240413162016,0,1012.1,29.22,78.89,4329,4.31
20240413163016,0,1012.26,28.99,79.72,2584,1.54
20240413164016,0,1012.27,28.74,80.76,3177.58,2.34
20240413165016,0,1012.34,28.65,80.97,2460.67,1.42
20240414070016,0,1013.07,34.48,63.47,29516.33,336.43
20240414071016,0,1013.04,36.67,55.62,35018.41,418.91
20240414072016,0,1013.1,37.12,53.21,41273.82,523.44
20240414073016,0,1013.12,38.62,49.21,48179.61,650.94
20240414074016,0,1013.16,40.2,45.4,55416.52,775.72
20240414075016,0.34,1013.23,38.89,45.98,61022.95,857.35
20240414080016,0.06,1013.2,38.9,46.46,66394.35,947.3
20240414081016,0,1013.27,40.79,43.61,72808.3,1066.31
20240414082016,0,1013.26,43.58,36.95,75748.53,1116.7
20240414083016,0,1013.41,43.3,35.23,78953.07,1191.54
20240414084016,0,1013.53,44.23,34.45,84918.87,1338.28
20240414085016,0,1013.58,46.01,30.87,85035.49,1320.74
