Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240512070005,1.78,1007.78,28.19,64.41,14611.58,46.19
20240512071005,0.4,1007.73,28.68,62.77,15538.33,52.56
20240512072005,1.38,1007.65,28.86,61.95,14459.33,47.75
20240512073005,1.72,1007.64,29.06,61.69,16384.67,67.43
20240512074005,1.59,1007.78,30.82,56.36,16205.25,75.41
20240512075005,0.83,1007.66,33.6,49.58,17671.33,130.36
20240512080005,1.82,1007.52,37.53,38.4,21422.08,203.68
20240512081005,1.86,1007.49,37.15,37.44,19924.17,195.61
20240512082005,2.31,1007.42,40.86,30.48,24296.42,536.23
20240512083005,1.19,1007.37,43.26,26.67,21621.08,480.56
20240512084005,1.65,1007.29,43.81,25.27,20664.67,462.45
20240512085005,1.36,1007.26,44.11,24.91,27019.5,423.87
20240512090005,0.82,1007.32,44.1,25.07,51307.12,688.22
20240512091005,0.79,1007.35,44.36,24.58,43148.67,407.06
20240512092005,1.11,1007.29,42.94,26.26,43010.2,468.2
20240512093005,1.42,1007.27,46.04,22.65,68337.49,1090.31
20240512094005,0.98,1007.12,48.75,19.18,72062.23,1111.56
20240512095005,0.79,1007.13,45.1,23.08,45724.54,421.97
20240512100005,0.73,1006.89,44.68,23.94,54859.67,619.18
20240512101005,0.74,1006.84,45.83,22.37,55332.61,626.97
20240512102005,0.81,1006.75,45.87,22.39,68633.26,940.59
20240512103005,1.08,1006.62,47.81,20.34,76184.98,1080.83
20240512104005,0.57,1006.5,50.68,17.01,83961.68,1066.17
20240512105005,1.1,1006.41,52.96,14.77,102308.85,1303.76
20240512110005,1.55,1006.35,53.18,14.27,117041.43,1655.29
20240512111005,1,1006.27,51.82,15.56,80098.4,1101.51
20240512112005,0.84,1006.09,52.65,14.88,105995.68,1568.19
20240512113005,1.34,1005.98,51.72,15.77,81214.44,1153.15
20240512114005,2.05,1005.85,48.57,19.37,83133.14,1207.48
20240512115005,2.77,1005.66,46.64,22.12,82724.05,1225.29
20240512120005,3,1005.49,39.72,33.2,21196.17,96.73
20240512121005,1.24,1005.37,38.42,36.35,46097.63,488.76
20240512122005,0.82,1005.13,41.5,31.08,53845.46,573.48
20240512123005,1.41,1005.02,42.58,29.28,49860.24,453.91
20240512124005,2.31,1004.95,39.46,34.87,37365.79,257.48
