Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240304070008,3.06,1013,15.58,90.27,2065.58,0.75
20240304071008,2.65,1013.01,15.78,89.68,2505.33,1.19
20240304072008,2.34,1013.02,16.02,88.47,2927.58,1.69
20240304073008,2.27,1013.06,16.3,87.26,3322.25,2.2
20240304074008,2.38,1013.16,16.67,85.55,3703.83,2.76
20240304075008,2.56,1013.19,17.02,84.01,4007.25,3.25
20240304080008,2.53,1013.15,17.26,83.65,4322.42,3.82
20240304081008,2.62,1013.16,17.54,82.32,4669.25,4.54
20240304082008,2.33,1013.13,17.78,81.68,5022.25,5.35
20240304083008,1.98,1013.05,18.2,79.66,5377.75,6.21
20240304084008,2.44,1012.99,18.49,78.15,5744.92,7.04
20240304085008,2.54,1012.88,18.88,77.09,6164.5,8.19
20240304090008,1.69,1012.73,19.38,76.3,6538.17,9.17
20240304091008,2.26,1012.67,19.88,73.51,6917.58,10.29
20240304092008,2.65,1012.69,20.33,70.55,7314.17,11.41
20240304093008,2.56,1012.64,20.9,67.18,7714.58,12.5
20240304094008,2.72,1012.47,21.31,64.75,8153.42,13.84
20240304095008,2.4,1012.33,21.74,63.56,8584.17,14.96
20240304100008,1.99,1012.21,22.22,62.55,8986,15.95
20240304101008,2.78,1012.06,22.53,59.4,9465.83,17.16
20240304102008,1.69,1011.9,22.9,58.45,9985.67,18.59
20240304103008,2.68,1011.86,23.34,55.81,17450,34.79
20240304104008,1.66,1011.62,28.57,44.23,80261.02,1406.5
20240304105008,1.29,1011.38,34.56,30.93,84030.14,1517.43
20240304110008,0.42,1011.2,38.59,25.64,88704.89,1555.67
20240304111008,0.06,1011.01,41.17,22.55,92511.03,1588.52
20240304112008,0.59,1010.77,41.19,21.24,94610.86,1640.75
20240304113008,0.43,1010.35,38.86,23.86,97461.78,1671.67
20240304114008,1.05,1010,39.22,23.3,101622.08,1724.61
20240304115008,0.24,1009.84,40.13,22.59,104909.1,1737.44
20240304120008,1.32,1009.64,40.25,21.44,106747.31,1765.55
20240304121008,1.24,1009.39,39.54,21.69,108310.05,1779.74
20240304122008,1.58,1009.12,39.38,21.52,108552.27,1786.8
20240304123008,0.26,1008.85,40.94,21.19,106254.4,1761.68
20240304124008,0.09,1008.55,40.82,23.04,100322,1748.63
20240304125008,0.26,1008.37,40.32,24.09,96877.26,1773.74
20240304130008,0.53,1008.15,39.82,24.91,92828.36,1776.74
20240304131008,0.38,1007.91,40.01,24.66,87856.23,1765.04
20240304132008,0.33,1007.78,39.6,25.08,83356.67,1759.48
20240304133008,0.32,1007.54,39.29,25.73,79816.65,1760.26
20240304134008,0.31,1007.37,38.46,27.05,72512.17,1611.51
20240304135008,0.64,1007.2,37.05,28.82,65187.57,1417.94
20240304140008,1.01,1007.07,35.21,32.19,72361.77,1672.5
20240304141008,0.75,1006.92,37.31,28.81,75980.26,1670.98
20240304142008,0.9,1006.83,36.15,30.61,48427.66,593.81
20240304143008,0.22,1006.79,31.22,39.74,16922.42,58.04
20240304144008,0.37,1006.66,28.92,45.81,16244,51.43
20240304145008,0.44,1006.64,27.62,49.88,14104.75,34.03
20240304150008,0.54,1006.65,27.13,50.75,13856.42,34.42
20240304151008,0.31,1006.6,26.86,50.41,12117.08,24.37
20240304152008,0.1,1006.57,26.91,50.06,12357.08,29.16
20240304153008,0.3,1006.63,27.34,49.14,11615.92,26.02
20240304154008,0.18,1006.73,27.05,49.73,10869.33,22.76
20240304155008,0.51,1006.8,27.2,49.39,9746.83,18.13
20240304160008,0.45,1006.84,26.71,51.09,9325,17.16
20240304161008,0.21,1006.94,26.39,52.46,8201.33,13.02
20240304162008,0.17,1007,25.94,53.84,6717.17,9.88
20240304163008,0.11,1006.97,25.82,54.17,6535.5,10.43
20240304164008,0,1007.18,25.28,55.85,3136.08,2.36
20240304165008,0.1,1007.29,24.99,57.11,2826.11,1.84
20240305070008,2.18,1007.07,20.02,85.19,1823.75,0.67
20240305071008,1.97,1007.22,20.06,85.12,2131.67,0.87
20240305072008,2.44,1007.12,19.94,86.35,3013.5,1.72
20240305073008,2.8,1006.9,20.06,85.92,4026.33,3.32
20240305074008,2.26,1006.74,20.5,83.66,4575.08,4.57
20240305075008,2.24,1006.73,20.78,82.62,4418.08,4.08
20240305080008,2.24,1006.82,21.17,80.95,4951.75,5.3
20240305081008,2.18,1006.75,21.62,79.15,5355.58,6.24
20240305082008,2.48,1006.64,22.02,76.98,5883.83,7.74
20240305083008,3.34,1006.62,22.44,74.26,6700.5,10.12
20240305084008,2.73,1006.49,22.73,73.73,6763.16,10.13
20240305085008,3.59,1006.39,23.08,72.01,6919.17,10.5
