Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240711070006,1.11,1003.2,40.55,39.78,6255.67,10.71
20240711071006,1.2,1003.16,42.22,36.09,6369.25,16.92
20240711072006,0.85,1003.06,43.69,33.01,8047.08,26.24
20240711073006,1.36,1003.04,44.32,30.95,22074.58,40.63
20240711074006,0.71,1003.02,45.05,29.7,28295.5,62.84
20240711075006,0.53,1002.9,46.63,27.77,32686.91,105.61
20240711080006,0.68,1002.84,47.22,26.72,37309.66,174.72
20240711081006,0.85,1002.81,47.52,25.83,40855.7,240.68
20240711082006,0.66,1002.72,47.34,25.86,44603.29,299.11
20240711083006,0.78,1002.67,48.2,24.31,50567.47,379.11
20240711084006,0.64,1002.59,48.67,23.64,55125.6,453.82
20240711085006,1.12,1002.41,48.3,23.68,59515.55,532.65
20240711090006,1.61,1002.28,47.73,24.68,63790.14,611.72
20240711091006,1.26,1002.2,47.44,25.42,70514.94,719.1
20240711092006,1.57,1002.06,47.58,24.85,75006.42,786.21
20240711093006,1.3,1002,48.41,24.08,81225.76,908.46
20240711094006,1.26,1001.84,48.95,23.14,85312.57,998.35
20240711095006,1.38,1001.64,49.3,21.88,90982.25,1090.85
20240711100006,1.04,1001.64,49.55,21.71,94707.71,1174.74
20240711101006,1.52,1001.53,49.73,21.13,95268.7,1255.06
20240711102006,1.43,1001.39,49.87,20.88,97609.48,1315.84
20240711103006,0.63,1001.28,50.03,21.18,81832.93,1182.63
20240711104006,0.63,1001.14,50.88,22.03,99515.6,1606.21
20240711105006,0.64,1001.09,50.46,22.43,77484.13,1186.23
20240711110006,0.6,1001.01,51.07,22.03,90555.67,1548.52
20240711111006,0.75,1000.86,51.29,21.38,84461.75,1542.69
20240711112006,0.64,1000.75,51.65,21.64,79388.99,1558.53
20240711113006,0.91,1000.59,51.16,21.91,75120.51,1584.21
20240711114006,0.84,1000.44,50.68,22.38,68937.29,1604.23
20240711115006,0.94,1000.29,50.48,22.78,60897.71,1624.63
20240711120006,1.27,1000.18,50.14,23.22,54954.18,1629.81
20240711121006,0.94,1000.07,50.09,23.48,52006.23,1636.62
20240711122006,0.98,1000.03,50.22,23.54,51182.72,1638.01
20240711123006,0.84,1000.08,50.82,22.78,50205.58,1635.48
20240711124006,0.85,1000.03,50.88,22.47,50864.86,1631.92
20240711125006,1.03,999.88,50.87,22.18,50870.34,1539.54
20240711130006,0.74,999.79,50.76,22.48,54136.25,1638.76
20240711131006,0.75,999.71,51.32,21.9,55132.61,1615.19
20240711132006,0.79,999.67,52.04,20.67,55633.58,1589.6
20240711133006,0.6,999.7,52.62,19.89,57868.54,1606.56
20240711134006,0.49,999.69,53.36,19.3,57351.93,1591.1
20240711135006,0.81,999.63,53.14,19.25,55129.56,1513.62
20240711140006,0.68,999.58,52.6,19.72,49296.08,1267.85
20240711141006,0.44,999.38,50.17,22.63,36580.23,773.8
20240711142006,0.59,999.13,47.16,26.74,20431.82,214.68
20240711143006,0.47,999.06,44.1,32.05,17514.5,125.52
20240711144006,0.31,998.97,42.76,34.98,19255.92,127.93
20240711145006,0.28,999.03,42.85,35.12,20262,125.73
20240711150006,0.03,998.89,42.72,34.79,20609.17,125.52
20240711151006,0.21,998.91,42.89,34.9,18918.08,102.4
20240711152006,0,998.95,42.58,35.35,16141.75,71.9
20240711153006,0.28,998.93,41.37,36.68,13432.75,50
20240711154006,0.39,998.9,39.7,41.94,14235.5,53.27
20240711155006,0.12,998.96,39.87,42.1,14968.67,61.34
20240711160006,0.16,999,39.88,42.5,13892.83,56.98
20240711161006,0.09,999.04,39.67,43.08,13353.83,52.01
20240711162006,0.27,999.08,39.11,43.78,11769.96,40.76
