Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240510070016,0,1018.19,25.2,91.46,7875.5,14.5
20240510071016,0,1018.21,25.81,89.29,8111.5,15.54
20240510072016,0,1018.32,26.18,87.18,8239.33,16.41
20240510073016,0,1018.27,26.68,86.26,8896.92,18.94
20240510074016,0,1018.26,27.03,84.57,10528.66,26.4
20240510075016,0,1018.29,27.12,83.53,10520.42,25.68
20240510080016,0,1018.31,27.04,83.47,10447.33,25.41
20240510081016,0,1018.38,27.25,86.27,14594.58,29.71
20240510082016,0,1018.53,27.51,91.25,21043.5,9.26
20240510083016,0,1018.57,29,82.87,23977.58,11.13
20240510084016,0,1018.6,30.87,73.32,32612.42,15.75
20240510085016,0,1018.6,32.7,66.08,37400.08,17.8
20240510090016,0,1018.63,35.22,55.25,66680.95,816.5
20240510091016,0,1018.49,44.61,36.65,117758.2,1871.18
20240510092016,0,1018.46,48.49,24.52,98328.05,1352.54
20240510093016,0,1018.6,41.76,28.64,74000.7,990
20240510094016,0,1018.63,36,42.04,50905.47,541.06
20240510095016,0,1018.67,35.07,46.97,52489.09,598.43
20240510100016,0,1018.74,32.88,54.54,43604.77,408.54
20240510101016,0,1018.69,33.13,53.74,47882.41,489.81
20240510102016,0,1018.71,33.18,52.48,48641.77,508.77
20240510103016,0,1018.6,33.57,51.35,51809.48,577.35
20240510104016,0,1018.5,34.2,49.69,58358.36,716.67
20240510105016,0,1018.44,35.13,46.27,60909.21,759.39
20240510110016,0,1018.29,38.61,38.79,110002.89,1816.43
20240510111016,0,1018.22,39.5,36.17,72599.32,1004.96
20240510112016,0,1018.2,37.39,39.94,77832.18,1182.47
20240510113016,0,1018.09,37.38,40.05,87778.6,1404.28
20240510114016,0,1018.08,36.34,40.98,62590.41,816.96
20240510115016,0,1017.94,36.72,41.5,86545.05,1386.49
20240510120016,0,1017.82,37.36,39.64,83372.12,1293.37
20240510121016,0,1017.73,37.76,38.6,82498.49,1279.24
20240510122016,0,1017.63,37.51,38.05,69737.8,981.19
20240510123016,0,1017.49,35.95,41.29,53168.13,672.19
20240510124016,0,1017.4,31.64,53.88,14290.5,39.16
20240510125016,0,1017.34,30.4,57.99,11783.25,25.33
20240510130016,0,1017.23,30.38,58.46,16088.25,51.82
20240510131016,0,1017.03,30.94,52.94,24006.83,131.7
20240510132016,0,1016.87,31.3,52.11,25382.75,147.64
20240510133016,0,1016.68,31.33,54.44,22109,110.51
20240510134016,0,1016.57,31.26,54.49,20671.33,100.21
20240510135016,0,1016.49,30.83,55.88,20004.75,95.9
20240510140016,0,1016.4,30.97,55.35,21213.83,106.73
20240510141016,0,1016.36,30.97,55.91,19298.5,88.38
20240510142016,0,1016.36,30.98,55.27,20872.08,102.34
20240510143016,0,1016.31,30.62,56.4,18871.33,85.5
20240510144016,0,1016.27,30.82,56.13,18697,83.34
20240510145016,0,1016.21,30.83,57.06,17425.5,71.78
20240510150016,0,1016.08,30.37,59.23,15918,60.42
20240510151016,0,1016.03,30.03,59.12,14184.42,47.97
20240510152016,0,1015.98,29.84,59.68,12212.83,35.71
20240510153016,0,1015.84,29.84,60.55,12555.42,37.52
20240510154016,0,1015.88,29.6,60.22,10213.5,24.85
20240510155016,0,1015.85,29.47,61.72,9587.25,21.9
20240510160016,0,1015.86,29.61,62.3,9689.67,22.06
20240510161016,0,1015.82,29.8,62.76,9937.17,23.33
20240510162016,0,1015.86,29.64,63.32,9192.5,20.27
20240510163016,0,1015.89,29.45,64.13,8448.42,17.21
20240510164016,0,1015.91,29.09,65.89,7245.33,12.74
20240510165016,0,1015.94,29.01,66.02,6237.83,9.45
20240511070016,0,1016.43,30.51,68.17,12339.75,38.26
20240511071016,0,1016.49,30.01,69.7,11316.58,32.63
20240511072016,0,1016.62,29.48,71.26,10898.42,30
20240511073016,0,1016.66,29.26,72.42,10425.5,27.2
20240511074016,0,1016.65,29.18,72.32,12148.34,36.5
20240511075016,0,1016.65,29.88,70.05,14851.5,52.27
20240511080016,0,1016.63,30.4,68.42,16452.75,62.45
20240511081016,0,1016.65,31.21,66,21928.83,108.37
20240511082016,0,1016.61,32.78,61.65,26261.75,156.58
20240511083016,0,1016.58,34.22,57.71,30213.58,262.74
20240511084016,0,1016.59,35.6,52.93,32274.36,231.52
20240511085016,0,1016.6,35.39,52.88,21595.58,110.78
20240511090016,0,1016.56,34.84,53.5,28142.3,180.76
20240511091016,0,1016.54,34.86,53.25,33399.15,244.25
20240511092016,0,1016.55,35.51,50.88,32193.66,237.24
20240511093016,0,1016.56,34.82,51.4,26930.67,169.52
20240511094016,0,1016.54,34.69,53.63,31233.84,220.47
20240511095016,0,1016.51,36.11,49.99,49298.91,498.93
20240511100016,0,1016.42,35.16,52.32,30396.99,209.85
20240511101016,0,1016.4,32.61,60.5,20946.25,100.29
20240511102016,0,1016.38,32.25,64.22,21551.34,108.04
20240511103016,0,1016.39,32.88,61.89,26732.83,161.05
20240511104016,0,1016.39,33.01,61.63,25178.83,144.94
20240511105016,0,1016.3,33.29,60.69,27850.42,175.41
20240511110016,0,1016.18,33.07,61.76,27092.67,166.87
20240511111016,0,1016.08,33.67,59.84,28526.75,188.95
20240511112016,0,1016.01,33.69,60.46,31317.42,226.18
20240511113016,0,1015.84,35.19,55.96,38930.71,341.83
20240511114016,0,1015.82,36.43,51.74,63117.46,886.71
20240511115016,0,1015.7,37.62,46.98,65327.18,939.31
20240511120016,0,1015.66,35.6,52.48,45128.78,467.73
20240511121016,0,1015.53,36.86,50.13,73365.69,1189.75
20240511122016,0,1015.47,38.86,44.78,78393.53,1351.45
20240511123016,0,1015.34,37.58,46.77,48035.5,549.02
20240511124016,0,1015.27,33.7,58.14,23173.92,121.1
20240511125016,0,1015.17,32.69,62.07,22528.17,113.32
20240511130016,0,1015.04,31.83,65.81,19211.67,82.6
20240511131016,0,1014.8,31.65,67.5,16169.75,58.07
20240511132016,0,1014.75,31.27,69.51,9847.29,24.02
20240511133016,0,1014.73,31.08,69.98,14861.91,50.76
20240511134016,0,1014.67,31,69.74,16166,61.21
20240511135016,0,1014.49,30.92,70,13659,42.58
20240511140016,0,1014.39,30.74,71.4,11952.67,32.24
20240511141016,0,1014.35,30.76,71.41,12632.75,35.83
20240511142016,0,1014.28,30.57,72.54,12980.42,39.01
20240511143016,0,1014.17,30.6,71.45,11670,30.7
20240511144016,0,1014.02,31.01,70.66,13449.17,42.3
20240511145016,0,1013.91,31.01,70,14330.5,47.89
20240511150016,0,1013.79,30.56,70.88,9981.33,22.99
20240511151016,0,1013.76,30.28,73.44,9777.08,22.17
20240511152016,0,1013.69,30.55,73.69,13443.58,43.41
20240511153016,0,1013.7,30.64,72.41,13801,45.57
20240511154016,0,1013.6,30.72,71.4,12914.92,40.15
20240511155016,0,1013.54,30.66,71.39,11892.33,34.65
20240511160016,0,1013.52,30,73.56,7275.75,12.62
20240511161016,0,1013.54,29.48,75.05,7161.08,11.9
20240511162016,0,1013.52,29.56,74.61,9191.83,19.62
20240511163016,0,1013.55,29.94,73.11,9841.33,22.78
