Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240524070009,0,1007.31,27.04,100,3397.75,2.77
20240524071009,0,1007.5,27.09,100,3291.25,2.6
20240524072009,0,1007.58,27.23,100,5752.17,7
20240524073009,0,1007.68,27.69,100,9417.42,17.09
20240524074009,0,1007.65,28.24,100,11041.58,22.64
20240524075009,0,1007.81,28.48,100,8903.17,14.96
20240524080009,0,1007.8,28.46,100,9207,15.67
20240524081009,0,1007.88,28.6,100,11999.67,26.46
20240524082009,0,1008.04,28.93,100,11597.25,25.02
20240524083009,0,1007.99,28.98,100,10541.75,20.58
20240524084009,0,1007.88,28.91,100,9906,18.37
20240524085009,0,1007.82,28.9,100,8578.08,13.97
20240524090009,0,1007.83,28.75,100,10201,19.28
20240524091009,0,1007.78,28.83,100,12900.33,30.35
20240524092009,0,1007.79,29.5,99.55,16276.25,48.01
20240524093009,0,1007.86,30.02,97.06,14817.67,40.74
20240524094009,0,1007.78,30.25,95.82,15062.17,42.97
20240524095009,0,1007.68,31.29,89.68,26168.17,127.28
20240524100009,0,1007.63,31.12,89.7,12817.25,30.79
20240524101009,0,1007.62,30.2,93,8890.5,15.04
20240524102009,0,1007.46,29.91,94.34,14959.67,42.29
20240524103009,0,1007.39,30.51,93.22,14894.83,41.71
20240524104009,0,1007.19,30.65,93.26,13448.75,35.06
20240524105009,0,1007.25,30.74,93.46,13769.08,36.23
20240524110009,0,1007.35,30.74,92.6,14809.66,41.62
20240524111009,0,1007.34,30.77,92.6,12165.75,27.66
20240524112009,0,1007.2,31.08,91.64,16159.58,48.55
20240524113009,0,1007.01,31.55,87.99,21344.84,83.88
20240524114009,0,1006.91,32.38,85.64,17856.42,58.56
20240524115009,0,1007.04,31.86,85.85,11891.83,25.85
20240524120009,0,1007.06,31.26,87.57,13206.08,31.97
20240524121009,0,1007.01,31.3,87.07,16058.5,46.59
20240524122009,0,1006.96,31.82,85.37,19117.67,64.77
20240524123009,0,1006.89,32.14,83.76,17428.42,54.31
20240524124009,0,1006.96,32.14,85.17,20271.17,73.84
20240524125009,0,1006.89,32.45,83.13,24738,110.16
20240524130009,0,1006.72,33.33,78.26,24133,105.17
20240524131009,0,1006.65,32.9,79.64,20541.75,76.67
20240524132009,0,1006.62,32.11,84.77,20431.42,75.92
20240524133009,0,1006.61,31.36,89.26,15565.67,43.51
20240524134009,0,1006.55,31.14,88.88,14914.33,39.5
20240524135009,0,1006.52,30.69,91.02,11600.67,23.9
20240524140009,0,1006.51,30.17,93.62,8531.83,13.43
