Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240525070003,0,1007.67,26.35,100,11198.08,35.7
20240525071003,0,1007.71,26.31,100,10034.33,29.33
20240525072003,0,1007.83,26.76,100,11874.84,42.41
20240525073003,0,1008.06,27.63,100,14722.33,59.25
20240525074003,0,1008.15,28.22,100,17114.67,77.68
20240525075003,0,1008.05,29.21,100,21445.75,120.84
20240525080003,0,1008.08,29.85,100,22683.83,130.12
20240525081003,0,1007.96,30.98,100,28077.67,191.72
20240525082003,0,1007.95,31.35,100,24706.92,161.15
20240525083003,0,1008,31.25,100,24272.5,157.78
20240525084003,0,1007.97,32.25,100,27081.25,196.1
20240525085003,0,1007.92,32.78,100,23785.58,169.17
20240525090003,0,1007.75,33.71,98.25,32316.33,270.27
20240525091003,0,1007.65,33.64,93.85,31322.08,254.81
20240525092003,0,1007.69,35.11,88.41,38094.15,357.68
20240525093003,0,1007.64,39.27,77.95,53202.59,621.71
20240525094003,0,1007.55,39.68,62.96,38718.23,391.56
20240525095003,0,1007.39,39.2,64.93,37383.25,382.84
20240525100003,0,1007.29,39.04,65.14,46723.77,536.03
20240525101003,0,1007.2,39.95,58.22,43840.04,474.4
20240525102003,0,1007.1,39.03,61.9,40265.99,441.78
20240525103003,0,1007.11,40.29,59.79,43420.05,485.09
20240525104003,0,1007.05,41.97,52.36,63185.85,826.72
20240525105003,0,1007.03,41.21,50.75,51815.05,600.14
20240525110003,0,1007,40.36,53.18,73110.71,1096.31
20240525111003,0,1006.95,43.93,44.79,76168.27,1161.72
20240525112003,0,1006.92,42.54,45.46,50824.79,611.67
20240525113003,0,1006.82,39.81,52.96,31433.42,267.36
20240525114003,0,1006.8,37.43,61.94,26222.5,211.21
20240525115003,0,1006.74,38.39,59.73,34968.05,370.5
20240525120003,0,1006.73,40.56,52.91,47209.29,568.08
20240525121003,0,1006.66,39.69,54.7,33712.5,284.8
20240525122003,0,1006.52,37.86,60.7,25213.34,166.02
20240525123003,0,1006.46,36.55,66.43,20756.5,118.16
20240525124003,0,1006.4,36.05,67.9,21442,145.68
20240525125003,0,1006.3,37.2,64.61,32527.08,347.07
20240525130003,0,1006.28,39.2,57.42,35258.58,349.64
20240525131003,0,1006.12,40.38,52.44,35905.08,383.69
20240525132003,0,1005.95,40.82,50.37,35622.75,352.1
20240525133003,0,1005.83,40.17,49.99,37302.67,406.1
20240525134003,0,1005.77,38.82,55.59,28935.6,236.43
20240525135003,0,1005.65,38.07,57.89,24782.08,185.52
20240525140003,0,1005.57,35,67.87,23375.83,165.53
20240525141003,0,1005.52,33,79.9,14170.42,76.23
20240525142003,0,1005.46,33.43,81.62,16943.33,94.24
20240525143003,0,1005.34,33.33,81.33,20921.33,119.8
20240525144003,0,1005.35,33.09,84.23,20021.42,102.42
20240525145003,0,1005.26,33.64,81.24,14699.84,54.73
20240525150003,0,1005.15,32.15,84.43,15124,66.75
20240525151003,0,1005.04,32.95,82.11,17949.33,100.84
20240525152003,0,1004.93,34.43,77.66,20609.5,127.24
20240525153003,0,1004.71,35.75,69.89,21286,139.73
20240525154003,0,1004.68,34.7,73.78,19641.58,111.83
20240525155003,0,1004.56,34.46,76.37,16012.17,77.58
20240525160003,0,1004.5,34.22,79.29,14142.25,58.82
20240525161003,0,1004.38,34.41,79.46,12099.83,43.05
20240525162003,0,1004.31,33.82,82.72,9754.25,29.66
20240525163003,0,1004.58,33.25,84.42,9280.33,26.7
20240525164003,0,1004.79,32.58,88.37,9778.75,29.83
20240525165003,0,1004.96,32.65,94.16,10412.08,30.97
20240526070003,0,1005.55,28.52,100,17119.92,70.94
20240526071003,0,1005.52,29.61,100,18311.17,82.43
20240526072003,0,1005.65,29.98,100,15681.08,63.26
20240526073003,0,1005.62,29.43,100,11191.75,31.34
20240526074003,0,1005.62,28.93,100,8953.33,26.3
20240526075003,0,1005.52,29.34,100,14073.58,56.86
20240526080003,0,1005.49,30.09,100,18015.33,82.47
20240526081003,0,1005.56,29.8,100,17019.83,78.35
20240526082003,0,1005.52,30.49,100,20647.33,116.41
20240526083003,0,1005.47,31.19,98.62,25665.92,166.16
20240526084003,0,1005.34,32.49,89.21,24911.83,151.6
20240526085003,0,1005.25,32.48,89.51,16525.25,77.03
