Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240507070005,0.08,1010.01,32.14,59.34,14402.33,47.11
20240507071005,0,1010.05,34.55,52.2,16385.42,63.99
20240507072005,0,1010.13,36.04,47.85,22744.25,119.61
20240507073005,0.21,1010.22,36.71,44.86,20968.92,109.05
20240507074005,0.18,1010.18,37.95,42.08,20005.75,121.93
20240507075005,0.85,1010.21,41.79,32.04,19872.5,183.26
20240507080005,1.4,1010.16,43.26,28.95,21182.5,244.58
20240507081005,1.77,1010.11,43.89,27.88,24308.17,319.9
20240507082005,1.32,1010.16,43.95,27.86,26625.83,438.73
20240507083005,1.27,1010.23,39.13,36.11,21017.33,87.77
20240507084005,0.72,1010.21,35.05,45.77,19682.5,76.11
20240507085005,1.46,1010.17,34.65,47.84,21337.42,101.86
20240507090005,1.89,1010.13,37.51,40.98,44811.38,515.27
20240507091005,2.52,1010.13,40.76,31.95,48890.27,581.33
20240507092005,3.19,1010.18,41.42,30.37,62606.54,943.32
20240507093005,3.33,1010.2,40.78,30.91,50702.6,559.74
20240507094005,3.07,1010.04,39.91,32.65,57154.1,725.56
20240507095005,3.21,1009.96,42.97,26.73,78680.12,1295.12
20240507100005,3.8,1009.8,43.59,26.52,93539.74,1605.13
20240507101005,3.52,1009.84,42.68,28.26,73557.23,1024.91
20240507102005,2.82,1009.79,43.28,27.34,80686.15,1101.99
20240507103005,2.93,1009.79,40.89,31.28,62360.18,707.38
20240507104005,3.39,1009.88,38.56,35.75,41906.3,347.44
20240507105005,2.77,1009.92,38.04,37.4,54676.21,610.31
20240507110005,3,1009.92,37.35,38.65,39747.7,324.95
20240507111005,3.69,1009.91,36.28,40.95,39375.41,310.1
20240507112005,3.74,1009.69,37.32,38.18,64210.97,766.72
20240507113005,2.77,1009.75,38.83,35.01,68309.28,845.4
20240507114005,2.78,1009.91,39.55,33.29,57199.74,641.06
20240507115005,2.58,1009.85,38.49,34.84,53213.46,574.9
20240507120005,3.51,1009.76,36.84,36.97,55418.62,559.82
20240507121005,2.85,1009.69,38.98,32.58,88913.15,1302.98
20240507122005,3.87,1009.63,38.65,32.27,76053.09,1026.31
20240507123005,3.21,1009.44,38.25,33.65,53004.74,610.49
20240507124005,2.39,1009.43,35.81,39.73,17627,66.85
20240507125005,2.18,1009.39,33.5,46.91,12514.17,36.79
20240507130005,2.39,1009.29,32.15,51.55,11952.33,32.49
20240507131005,3.08,1009.2,31.73,52.58,15988.75,50.08
20240507132005,2,1009.12,31.83,52.99,18942.25,63.16
20240507133005,2.08,1008.92,32.2,52.02,17117.08,51.5
20240507134005,2.81,1008.88,31.42,55.36,11985,26.42
20240507135005,2.19,1008.83,30.76,58.14,9768.5,18.5
20240507140005,2.74,1008.8,29.69,62.14,4534.75,4.3
20240507141005,1.98,1008.82,29.12,64.72,4009.42,3.29
20240507142005,2.41,1008.63,28.86,67.18,4901.83,4.95
