Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240706070001,0,1005.2,42.16,49.35,26064.33,92.84
20240706071001,0,1005.38,42.87,46.8,29229.25,135.63
20240706072001,0,1005.39,43.16,44.98,32064.58,170.52
20240706073001,0,1005.38,43.26,43.7,35032.83,211.13
20240706074001,0,1005.39,44.1,42.26,37223.75,255.7
20240706075001,0,1005.4,44.99,40.43,39637.31,303.92
20240706080001,0,1005.47,45.77,38.73,42465.73,353.88
20240706081001,0,1005.44,46.31,37.32,45306.23,406.89
20240706082001,0,1005.41,46.8,35.78,47740.99,462.62
20240706083001,0,1005.34,47.22,34.37,50189.77,518.06
20240706084001,0,1005.27,46.65,34.08,54136.43,573.86
20240706085001,0,1005.24,47.07,33.99,56553.22,631.11
20240706090001,0,1005.22,48.7,32.19,58967.14,687.46
20240706091001,0,1005.16,48.96,31.31,61806.75,741.81
20240706092001,0,1005.16,49.24,31.06,64543.39,795.18
20240706093001,0,1005.25,49.52,30.6,67226.84,846.53
20240706094001,0,1005.29,50.42,29.76,70341.37,899.09
20240706095001,0,1005.29,51.25,28.6,72880.71,951.89
20240706100001,0,1005.24,50.94,28.66,76319.57,1000.38
20240706101001,0,1005.15,51.28,28.16,82790.3,1076.94
20240706102001,0,1005.04,51.71,27.87,76545.26,980.15
20240706103001,0,1004.96,51.43,28.19,74444.79,932.45
20240706104001,0,1004.84,50.52,29.71,86071.57,1120.16
20240706105001,0,1004.8,50.16,30.28,87823.88,1140.43
20240706110001,0,1004.72,49.92,30.94,89089.6,1160.9
20240706111001,0,1004.69,50.33,30.38,89975.1,1176.25
20240706112001,0,1004.53,49.07,31.01,88706.87,1156.09
20240706113001,0,1004.43,48.25,32.03,89227.78,1151.75
20240706114001,0,1004.3,48.03,32.76,88734.18,1147.3
20240706115001,0,1004.12,48.21,32.9,87392.45,1135.62
20240706120001,0,1004.04,47.94,33.31,86126.01,1117.87
20240706121001,0,1004.02,48.08,33.2,83703.11,1103.35
20240706122001,0,1004,48.15,33.76,81306.8,1076.93
20240706123001,0,1003.97,47.52,34.08,79668.59,1047.88
20240706124001,0,1003.88,47.06,34.77,76118.68,1009.38
20240706125001,0,1003.87,47.17,34.8,72435.98,966.6
20240706130001,0,1003.95,47.27,34.39,68689.14,923.65
20240706131001,0,1003.87,46.67,34.97,64616.42,879.11
20240706132001,0,1003.82,46.28,36.54,61483.49,829.27
20240706133001,0,1003.78,45.86,36.84,59603.6,777.8
20240706134001,0,1003.69,46.35,36.4,58602.74,724.78
20240706135001,0,1003.61,46.66,36.07,56911.34,674.68
20240706140001,0,1003.61,46.87,34.96,55506.72,653.11
20240706141001,0,1003.52,46.58,35.22,54745.57,634.12
20240706142001,0,1003.48,45.93,36.05,52667.84,598.35
20240706143001,0,1003.39,46.15,36.18,44653.6,472.88
20240706144001,0,1003.35,46.43,35.57,43369.92,442.26
20240706145001,0,1003.3,46.41,35.21,39920.78,362.94
20240706150001,0,1003.23,46.72,34.74,36846.25,311.79
20240706151001,0,1003.25,46.93,34.19,34949.75,273.19
20240706152001,0,1003.21,46.32,34.71,30017,202.52
20240706153001,0,1003.05,45.93,35.35,28523.25,177.43
20240706154001,0,1002.95,45.53,36.04,22351.5,118.17
20240706155001,0,1002.83,43.4,39.17,12396.33,31.93
20240706160001,0,1002.84,40.16,44.78,9736.33,17.21
20240706161001,0,1002.95,39.14,48.79,16929.5,55.14
20240706162001,0,1002.96,40.52,46.26,10717.5,23.31
20240706163001,0,1003.01,38.94,48.74,6851.08,7.38
20240706164001,0,1002.94,37.05,53.25,5413,3.85
20240706165001,0,1002.87,35.68,57.5,5495.08,4.17
20240707070001,0,1006.34,41.55,50.38,26259.92,105.88
20240707071001,0,1006.29,42.95,47.29,29386.33,137.69
20240707072001,0,1006.3,44.03,44.26,32227.33,174.25
20240707073001,0,1006.35,43.91,43.13,35056.08,214.81
20240707074001,0,1006.29,44.74,41.52,37277,260.33
20240707075001,0,1006.31,45.56,39.8,39644.63,308.62
20240707080001,0,1006.33,45.8,38.5,42571.92,360.73
20240707081001,0,1006.39,47.01,36.8,45459.86,416.19
20240707082001,0,1006.36,47.59,35.44,47870.01,472.43
20240707083001,0,1006.33,48.76,33.64,50540.16,531.8
20240707084001,0,1006.36,49.02,32.43,54430.21,591.02
20240707085001,0,1006.33,49.02,32.18,56639.47,647.81
