Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240625070001,0,1006.46,35.58,100,23565.83,142.07
20240625071001,0,1006.48,36.01,100,27204.75,182.34
20240625072001,0,1006.58,37.11,100,30636.42,228.07
20240625073001,0,1006.54,38.45,100,33798.66,279.15
20240625074001,0,1006.52,39.29,100,37243.08,337.78
20240625075001,0,1006.55,41.03,100,40946.08,397.72
20240625080001,0,1006.56,41.75,100,43602.79,461.73
20240625081001,0,1006.63,42.2,100,45459.68,524.03
20240625082001,0,1006.63,43.83,100,47953.02,590.12
20240625083001,0,1006.69,45.04,100,50890.19,657.7
20240625084001,0,1006.67,45.15,100,52199.04,725.81
20240625085001,0,1006.61,44.8,100,54313.74,791.95
20240625090001,0,1006.6,46,99.86,58364.47,863.11
20240625091001,0,1006.49,47.47,92.03,60639.32,939.35
20240625092001,0,1006.36,47.94,80.68,64043.68,1016.55
20240625093001,0,1006.23,47.67,72.05,65252.8,1043.25
20240625094001,0,1006.16,48.09,59.08,67296.2,1079.95
20240625095001,0,1006.13,48.07,49.72,68843.31,1080.23
20240625100001,0,1006.05,49.11,43.06,76472.84,1193.97
20240625101001,0,1006.02,50.48,33.77,77016.4,1212.87
20240625102001,0,1005.96,51.07,31.72,82038.3,1239.85
20240625103001,0,1005.88,51.13,30.77,81616.94,1174.67
20240625104001,0,1005.79,51.26,30.57,74350.01,1010.52
20240625105001,0,1005.72,49.6,31.43,65582.52,823.02
20240625110001,0,1005.63,49.33,32.49,82993.7,1172.93
20240625111001,0,1005.51,51.21,30.53,85652.54,1202.61
20240625112001,0,1005.42,51.49,29.47,52035.93,612.16
20240625113001,0,1005.29,49.57,32.81,96553.64,1379.77
20240625114001,0,1005.26,49.87,32.84,80847.89,1077.55
20240625115001,0,1005.22,50.3,32.67,93982.67,1308.52
20240625120001,0,1005.08,51.07,31.5,78678.58,1178.7
20240625121001,0,1004.92,48.54,34.13,69770.86,999.53
20240625122001,0,1004.83,46.89,36.87,64870.6,900.81
20240625123001,0,1004.8,45.94,38.78,63148.65,859.38
20240625124001,0,1004.59,46,39.11,65639.84,930.4
20240625125001,0,1004.43,45.47,39.36,66445.74,984.28
20240625130001,0,1004.47,46.32,38.84,71887.94,1171.11
20240625131001,0,1004.42,47.3,36.86,62672.12,958.35
20240625132001,0,1004.38,46,38.07,50370.54,646.6
20240625133001,0,1004.34,45.26,39.28,54849.6,784.11
20240625134001,0,1004.26,45.71,38.9,54519.16,769.47
20240625135001,0,1004.29,46.01,37.98,55101.35,773.42
20240625140001,0,1004.3,45.74,37.87,49084.87,620.27
20240625141001,0,1004.29,45.34,38.36,50186.54,664.47
20240625142001,0,1004.28,45.94,37.94,45367.87,557.09
20240625143001,0,1004.1,44.7,39.32,38726.08,437.02
20240625144001,0,1004.02,44.92,39.59,37661.65,415.18
20240625145001,0,1003.94,42.91,42.29,22514.85,128.06
20240625150001,0,1003.82,40.68,46.72,25999.08,201.7
20240625151001,0,1003.76,42.32,44.93,34846.2,326.61
20240625152001,0,1003.68,43.47,42.56,32385.17,274.17
20240625153001,0,1003.56,43.06,42.57,26276.02,189.04
20240625154001,0,1003.6,40.89,46.52,23796.58,134.85
20240625155001,0,1003.72,42,45.79,25855.08,149.57
20240625160001,0,1003.8,42.73,43.95,22376,106.87
20240625161001,0,1003.94,41.6,44.77,10653.5,24.94
20240625162001,0,1003.89,38.23,51.19,5909.33,5.98
20240625163001,0,1003.88,37.68,53.21,15445.33,46.4
20240625164001,0,1003.89,39.43,49.88,10016.25,18.17
20240625165001,0,1003.96,38.07,52.16,6089.17,7.5
20240626070001,0,1008.64,38.23,63.08,20915.33,109.45
20240626071001,0,1008.65,40.04,58.49,27151.33,179.75
20240626072001,0,1008.62,42.3,52.04,31613.67,244.4
20240626073001,0,1008.58,42.98,47.98,34961,303.21
20240626074001,0,1008.56,42.56,47.61,27906,200.04
20240626075001,0,1008.63,39.93,51.23,21225.33,117.27
20240626080001,0,1008.6,39.58,53.28,26505.92,180.09
20240626081001,0,1008.6,40.54,51.35,26977.51,203.64
20240626082001,0,1008.57,39.76,51.87,29310.42,226.7
20240626083001,0,1008.52,41.82,50.07,51527.1,685.89
20240626084001,0,1008.55,46.46,42.18,58665.63,914.89
20240626085001,0,1008.6,48.27,36.92,53488.65,761.51
20240626090001,0,1008.65,48.68,35.44,55759,796.34
20240626091001,0,1008.66,48.86,34.48,57956.76,870.18
20240626092001,0,1008.62,49.19,33.99,64885.15,1049.18
20240626093001,0,1008.58,50.31,32.53,68218,1121.23
20240626094001,0,1008.53,52.1,30.36,69860.7,1136.04
20240626095001,0,1008.35,51.97,29.74,73253.02,1187.84
20240626100001,0,1008.27,51.46,30.07,75817.7,1231.44
20240626101001,0,1008.27,51.61,30.12,77547.37,1247.23
20240626102001,0,1008.2,52.37,29.35,88959.69,1330.97
20240626103001,0,1008.08,52.78,28.45,91703.52,1322.15
20240626104001,0,1007.99,52.88,28.48,90666.18,1300.88
20240626105001,0,1007.91,53.48,27.67,94514.01,1340.9
20240626110001,0,1007.84,53.43,27.79,97150.92,1361.82
20240626111001,0,1007.77,53.25,27.58,89374.4,1223.99
20240626112001,0,1007.77,51.1,29.27,83807.95,1152.33
20240626113001,0,1007.68,48.05,32.63,91060.06,1372.79
20240626114001,0,1007.61,46.85,35.01,89411.6,1346.33
20240626115001,0,1007.57,47.18,34.68,87661.09,1348.04
20240626120001,0,1007.52,46.21,35.67,86315.23,1363.4
20240626121001,0,1007.5,46.4,36.3,83998.52,1343.46
20240626122001,0,1007.47,46.26,36.98,82008.18,1340.82
20240626123001,0,1007.38,46.86,36.02,82442.42,1349.84
20240626124001,0,1007.24,47.29,36.04,80415.73,1313.5
20240626125001,0,1007.17,47.66,35.5,77944.84,1296.89
20240626130001,0,1007.12,47.69,35.11,72812.97,1176.46
20240626131001,0,1006.99,47.75,35.08,72795.9,1260.21
20240626132001,0,1007.07,47.62,34.87,69247.25,1275.92
20240626133001,0,1006.96,47.55,35.07,64684.98,1153.5
20240626134001,0,1006.91,47.56,34.92,58139.14,957.51
20240626135001,0,1006.77,45.57,37.15,34564.96,405.4
20240626140001,0,1006.56,44.07,40.05,38207.01,461.97
20240626141001,0,1006.58,43.31,41.22,39330.75,455.69
