Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240917070012,0,1011.35,26.1,100,1519.67,0.79
20240917071012,0,1011.4,26.28,100,1595.67,0.91
20240917072012,0,1011.45,26.55,100,1667.58,0.97
20240917073012,0,1011.54,26.61,100,1747.5,1.12
20240917074012,0,1011.69,26.74,100,1829.33,1.28
20240917075012,0,1011.76,26.9,100,1913.25,1.52
20240917080012,0,1011.77,27.06,100,1992.17,1.76
20240917081012,0,1011.84,27.25,100,2075.75,2.01
20240917082012,0,1011.89,27.41,100,2167.33,2.32
20240917083012,0,1011.91,27.64,100,2276.42,2.71
20240917084012,0,1012,27.76,100,2390.42,3.18
20240917085012,0,1012.04,27.97,100,2494.33,3.67
20240917090012,0,1012.11,28.28,100,2602,4.28
20240917091012,0,1012.15,28.42,100,2703.83,4.91
20240917092012,0,1012.17,28.63,100,2799.33,5.52
20240917093012,0,1012.07,28.88,100,2884.84,6.18
20240917094012,0,1012.07,29.08,100,2964.92,6.92
20240917095012,0,1011.99,29.15,100,3035.67,7.59
20240917100012,0,1011.56,29.18,100,3078.92,8.13
20240917101012,0,1009.65,29.15,100,3117.08,8.41
20240917102012,0,1006.21,29.38,100,3161.83,8.89
20240917103012,0,1005.93,29.73,100,3212.58,9.44
20240917104012,0,1006.3,30.02,100,3283.42,10.15
20240917105012,0,1006.24,30.37,100,3332.16,10.83
20240917110012,0,1005.79,30.64,100,3394,11.68
20240917111012,0,1005.66,30.99,100,3686.83,14.91
20240917112012,0,1005.68,31.42,100,4105.08,20.03
20240917113012,0,1005.6,34.42,100,16115.5,766.85
20240917114012,0,1005.25,44.97,100,27532.25,1118.46
20240917115012,0,1005,49.76,100,29831.33,1075.18
20240917120012,0,1004.86,51.66,100,31172.58,1060.75
20240917121012,0,1004.71,53.01,98.97,33784.58,1048.51
20240917122012,0,1004.56,51.91,94.6,40890.82,1049.54
20240917123012,0,1004.35,50.82,94.83,47138.14,1048.27
20240917124012,0,1004.15,49.73,96.09,50218.17,1036.07
20240917125012,0,1003.98,49.98,98.06,60102.77,1052.79
20240917130012,0,1003.79,51.06,98.23,69453.71,1038.33
20240917131012,0,1003.65,53.2,97.45,78208.98,1024.44
20240917132012,0,1003.49,53.21,95.78,85053.64,1024.29
20240917133012,0,1003.21,51.69,97.51,90052.73,1027.15
20240917134012,0,1003.08,52.04,96.87,92568.71,1009
20240917135012,0,1002.88,44.3,100,19771.03,232.24
20240917140012,0,1002.9,45.07,100,84174.49,1039.76
20240917141012,0,1002.88,49.04,100,101556.31,1027.92
20240917142012,0,1002.78,50.97,100,92529.36,956.61
20240917143012,0,1002.66,51.29,99.9,85834.38,968.21
20240917144012,0,1002.59,52.62,98.12,98682.04,1024.22
20240917145012,0,1002.52,52.5,98.03,90013.01,1005.71
20240917150012,0,1002.36,50.96,98.36,42728.19,448.35
20240917151012,0,1002.29,43.6,100,14642.67,113.34
20240917152012,0,1002.41,40.25,100,10846.5,66.93
20240917153012,0,1002.61,38.06,100,18127.67,233.08
20240917154012,0,1002.62,37.41,100,10000.92,48.6
20240917155012,0,1002.67,36.19,100,12912.17,84.38
20240917160012,0,1002.77,35.78,100,10246.33,56.88
20240917161012,0,1002.83,35.2,100,8734.25,40.92
20240917162012,0,1002.87,34.76,100,6434.67,19.41
20240917163012,0,1002.81,33.62,100,3440.33,5.09
20240917164012,0,1002.8,33.22,100,2432.25,2.35
20240917165012,0,1002.8,33.19,100,3235.25,5.58
20240918070012,0,1003.79,26.47,100,2172.17,3.05
20240918071012,0,1003.85,26.59,100,2944.33,5.81
20240918072012,0,1004.18,26.88,100,2982.75,5.62
20240918073012,0,1004.16,26.95,100,2741.25,4.8
20240918074012,0,1004.04,26.98,100,3353.75,7.41
20240918075012,0,1004.35,27.37,100,3250.5,6.28
