Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240216070017,0,1021.87,17.7,92.82,509,0.08
20240216071017,0,1022.02,17.7,93.45,845.83,0.18
20240216072017,0,1022.14,17.63,94.03,1274.75,0.42
20240216073017,0,1022.25,17.64,94.77,1637.17,0.69
20240216074017,0,1022.4,17.7,95.06,1824.67,0.84
20240216075017,0,1022.52,17.8,95.94,2675.58,1.69
20240216080017,0,1022.61,18.12,96.29,3384.42,2.7
20240216081017,0,1022.68,18.27,95.95,3564.33,2.98
20240216082017,0,1022.75,18.39,95.68,3710.42,3.17
20240216083017,0,1022.89,18.41,95.18,3685.5,3.11
20240216084017,0,1022.92,18.44,94.19,3416.58,2.67
20240216085017,0,1023,18.28,94.33,5201.75,5.9
20240216090017,0,1022.96,18.58,94.73,5802.25,7.16
20240216091017,0,1022.94,19.04,94.97,6754.67,10.29
20240216092017,0,1022.97,19.33,94.15,6696,10.41
20240216093017,0,1023.01,19.55,93.71,8153.42,14.6
20240216094017,0,1022.98,20.03,93.45,8921.33,16.71
20240216095017,0,1022.99,20.42,92.6,9897.92,20.2
20240216100017,0,1022.99,20.49,91.3,9008.33,17.78
20240216101017,0,1022.96,20.43,91.21,8886,18.57
20240216102017,0,1022.93,20.5,91.57,11785.33,30.6
20240216103017,0,1022.87,20.62,90.65,11054.75,27.83
20240216104017,0,1022.88,20.7,90.06,10237.25,24.06
20240216105017,0,1022.83,20.63,90.1,11760,31.13
20240216110017,0,1022.76,20.59,90.41,12575.33,37.49
20240216111017,0,1022.64,21.02,89.54,15752.67,56.98
20240216112017,0,1022.52,21.37,87.5,18094.58,77.04
20240216113017,0,1022.4,21.75,86.36,15186.33,54.85
20240216114017,0,1022.28,21.5,85.67,15667.42,57.18
20240216115017,0,1022.13,21.7,86.35,17286.33,68.86
20240216120017,0,1021.93,22,83.5,15328.75,52.85
20240216121017,0,1021.79,22.05,81.38,17365.83,66.21
20240216122017,0,1021.59,22.21,78.84,14644.33,46.09
20240216123017,0,1021.49,21.89,78.1,15263.25,49.54
20240216124017,0,1021.34,22.23,75.79,17119.75,60.36
20240216125017,0,1021.21,22.8,73.45,16948.75,56.61
20240216130017,0,1021.13,22.74,71.51,16767.75,54.35
20240216131017,0,1020.95,22.99,71.52,15429.5,45.2
20240216132017,0,1020.8,23.24,70.96,15912.83,47.65
20240216133017,0,1020.62,23.65,69.71,17204.83,54.53
20240216134017,0,1020.44,24.21,68.22,17865.83,58.36
20240216135017,0,1020.3,24.37,66.6,17848.25,58.02
20240216140017,0,1020.18,24.51,65.94,17180.34,53.94
20240216141017,0,1020.13,24.44,64.76,14153.58,39.31
20240216142017,0,1020.09,23.56,65.21,11341.92,24.33
20240216143017,0,1020.04,22.91,65.93,8040.58,13.68
20240216144017,0,1019.99,22,67.82,7290.42,11.53
20240216145017,0,1020.02,21.6,69.09,8325.58,14.95
20240216150017,0,1020,21.32,69.52,7207.75,11.34
20240216151017,0,1019.97,21.19,70.34,6807.92,10.1
20240216152017,0,1019.98,21.03,70.23,6876.67,10.28
20240216153017,0,1019.94,20.89,70.51,5976.33,7.56
20240216154017,0,1019.94,20.65,70.48,6010.67,7.72
20240216155017,0,1019.96,20.37,70.79,4469.92,4.64
20240216160017,0,1019.98,20.08,71.79,3611.5,3.58
20240216161017,0,1020.06,19.84,72.81,1890.33,1.21
20240216162017,0,1020.14,19.58,73.75,1815.17,1.13
20240216163017,0,1020.18,19.43,73.98,1612.25,0.93
20240216164017,0,1020.27,19.28,74.62,1164.5,0.55
20240216165017,0,1020.41,19.11,74.95,830.42,0.27
20240217070017,0,1020.18,16.23,99.9,3239.33,3
20240217071017,0,1020.24,16.7,99.9,5887.67,11.43
20240217072017,0,1020.28,17.64,99.9,7906.25,17.71
20240217073017,0,1020.31,18.57,99.52,11190.33,41.54
20240217074017,0,1020.44,20.4,96.99,20679.83,137.52
20240217075017,0,1020.4,21,90.98,12522.67,41.44
20240217080017,0,1020.55,20.87,92.03,24274.81,218.65
20240217081017,0,1020.62,24.2,87.37,38780.7,490.65
20240217082017,0,1020.62,29.96,76.61,70839.1,1127.96
20240217083017,0,1020.57,34.63,62.84,66080.09,1048.56
20240217084017,0,1020.54,35.15,56.08,53531.21,754.64
20240217085017,0,1020.59,35.52,57.23,69966,986.15
20240217090017,0,1020.56,39.43,52.08,114752.39,1393.39
20240217091017,0,1020.26,42.11,44.59,105020.15,1267.34
20240217092017,0,1020.08,41.46,43.24,116747.81,1398.59
20240217093017,0,1019.99,41.79,41.2,117588.39,1318.04
20240217094017,0,1019.95,42.59,40.1,117734.12,1293.92
20240217095017,0,1019.94,44.08,38.11,117172.24,1301.07
20240217100017,0,1019.61,43.03,35.59,47325.99,434.08
20240217101017,0,1019.7,34.09,42.59,15628.58,75.3
20240217102017,0,1019.67,29.99,50.99,23943.89,265.01
20240217103017,0,1019.54,30.28,52.7,19269.26,134.41
20240217104017,0,1019.39,28.94,54.11,12362.42,46.84
20240217105017,0,1019.49,27.91,58.27,22596,300.07
20240217110017,0,1019.41,31.87,55.09,42434.3,617.68
20240217111017,0,1019.39,34.34,49.97,66373,1211.39
20240217112017,0,1019.2,37.59,44.58,68166.93,1290.56
20240217113017,0,1019.08,39.25,42.85,73693.26,1305.85
20240217114017,0,1018.68,41.24,39.98,54646.11,946.4
20240217115017,0,1018.55,41.57,38.69,55051.38,1120.93
20240217120017,0,1018.51,39.93,40.36,56944.23,1374.41
20240217121017,0,1018.45,42.17,40.38,64074.05,994.43
