Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240307070009,0,1014.02,19.01,78.44,833.08,0.22
20240307071009,0,1014,19.19,78.17,1094.42,0.33
20240307072009,0,1014.01,19.31,77.26,1324.33,0.44
20240307073009,0,1014.14,19.31,77.04,2082.33,0.98
20240307074009,0,1014.22,19.48,76.34,2160.42,1.04
20240307075009,0,1014.36,19.46,76.03,1361.83,0.43
20240307080009,0,1014.35,19.46,75.63,1679.42,0.65
20240307081009,0,1014.34,19.56,75.18,2393.75,1.2
20240307082009,0,1014.52,19.62,75.7,2423.67,1.18
20240307083009,0,1014.54,19.56,75.4,2518.33,1.23
20240307084009,0,1014.56,19.58,75.51,2881.75,1.58
20240307085009,0,1014.62,19.59,75.17,3651.25,2.65
20240307090009,0,1014.65,19.92,74.92,4227.58,3.41
20240307091009,0,1014.67,20.1,73.68,4449.92,3.85
20240307092009,0,1014.67,20.09,72.79,3993.33,3.09
20240307093009,0,1014.38,20.26,72.7,6293.58,7.27
20240307094009,0,1014.55,20.26,72.43,4235.33,3.3
20240307095009,0.08,1014.6,20.14,73.52,4030.67,3.01
20240307100009,0,1014.56,20.18,73.61,4796.42,4.4
20240307101009,0,1014.53,20.29,72.69,5062,4.83
20240307102009,0.02,1014.41,20.35,72.76,5192.33,5.07
20240307103009,0.03,1014.44,20.31,72.59,4999.42,4.59
20240307104009,0.03,1014.34,20.38,72.17,6028.58,6.4
20240307105009,0,1014.33,20.51,72.59,4652.5,3.91
20240307110009,0,1014.28,20.6,72.49,5445.92,5.45
20240307111009,0,1014.25,20.63,72.6,6604.25,7.94
20240307112009,0.08,1014.08,20.99,70.74,8342.75,12.66
20240307113009,0,1013.81,21.21,68.79,8454.92,12.8
20240307114009,0,1013.66,21.37,68.34,9155.41,15.04
20240307115009,0.29,1013.56,21.48,67.51,9744,17.01
20240307120009,0,1013.55,21.16,69,6089.08,7.35
20240307121009,0.11,1013.6,20.92,69.1,4794.42,4.29
20240307122009,0,1013.33,21.13,69.55,7367.25,10.16
20240307123009,0.11,1013.07,21.13,68.24,8399.33,13.54
20240307124009,0.04,1012.87,20.89,68.43,5503.17,6.08
20240307125009,0.03,1012.78,20.87,69.72,4196.17,3.55
20240307130009,0,1012.54,20.94,69.37,6206.83,7.62
20240307131009,0.06,1012.43,21.41,68.18,8861.08,14.46
20240307132009,0.09,1012.33,21.35,69.03,5666.08,5.93
20240307133009,0,1012.33,21.19,69.63,5278.25,5.31
20240307134009,0.07,1012.25,21.16,68.83,7492.17,10.45
20240307135009,0,1011.99,21.24,68.17,6396.75,8.14
20240307140009,0.1,1011.95,20.91,68.6,4186.83,3.3
20240307141009,0.04,1012.03,20.9,69.8,3487.33,2.31
20240307142009,0.03,1011.77,20.75,70.5,2986.83,1.72
20240307143009,0,1011.81,20.5,71.43,1418.08,0.41
20240307144009,0,1011.77,20.12,72.51,907.42,0.21
20240307145009,0,1011.76,19.86,75.12,1107.5,0.26
20240307150009,0,1011.82,19.77,76.88,1287.25,0.36
20240307151009,0,1011.84,19.57,78.12,1436.58,0.43
20240307152009,0,1011.87,19.51,78.3,1825.08,0.66
20240307153009,0,1011.86,19.69,78.21,2796.58,1.49
20240307154009,0,1011.95,19.69,77.97,1655.83,0.55
20240307155009,0,1012.05,19.66,77.65,1334,0.36
20240307160009,0,1012.13,19.68,77.43,1572.67,0.5
20240307161009,0,1012.25,19.76,76.78,2591.92,1.37
20240307162009,0,1012.3,19.94,76.68,2957.58,1.91
20240307163009,0,1012.35,19.94,76.28,1575.17,0.59
20240307164009,0,1012.43,19.74,76.34,1031.08,0.27
20240307165009,0,1012.57,19.59,76.96,979.08,0.25
20240308070009,0.15,1016.5,17.56,76.29,672.33,0.15
20240308071009,0.17,1016.65,17.64,75.64,676.75,0.14
20240308072009,0,1016.78,17.86,76.36,802.25,0.19
20240308073009,0,1016.96,17.98,75.75,918.33,0.25
20240308074009,0.3,1017.02,17.97,74.48,1242.75,0.39
20240308075009,0.42,1017.1,17.63,74.07,1518,0.53
20240308080009,0.03,1017.19,17.74,74.27,1704.17,0.65
20240308081009,0.1,1017.32,17.85,74.13,1767.83,0.69
20240308082009,0.34,1017.43,17.8,70.67,2087.17,0.92
20240308083009,0.38,1017.52,17.97,68.17,2503.66,1.29
20240308084009,0.1,1017.65,18.12,66.32,2887.83,1.72
20240308085009,0,1017.75,18.27,65.35,2980.75,1.86
20240308090009,0.5,1017.78,18.25,62.6,4137.83,3.5
20240308091009,0.34,1017.85,18.64,61.3,5334.5,5.54
20240308092009,0,1017.94,18.81,60.53,5403.25,5.67
20240308093009,0,1017.98,19.07,61.3,5470.17,5.67
20240308094009,0,1018.02,19.02,60.9,3908.42,3.02
20240308095009,0,1018.06,18.97,60.76,4122.83,3.3
20240308100009,0,1018.12,18.98,59.91,3715.67,2.68
20240308101009,0.16,1018.1,18.87,57.71,4704.42,4.16
20240308102009,0.11,1018,18.76,57.92,4439,3.8
20240308103009,0.27,1017.89,19.01,56.76,4744.92,4.37
20240308104009,0.33,1017.86,18.81,55.34,4757.42,4.32
20240308105009,0.5,1017.7,18.74,55.29,4301.92,3.77
20240308110009,0.75,1017.55,18.37,55.56,4752.16,4.47
20240308111009,0.19,1017.54,18.9,57.91,6490,8.09
20240308112009,0.03,1017.37,19.19,53.93,6832.92,8.66
20240308113009,0.22,1017.22,19.26,54.2,6380.25,7.68
20240308114009,0.02,1017.1,19.17,54.91,5132.17,5.13
20240308115009,0.11,1016.95,19.34,56.19,6184.58,7.14
20240308120009,0,1016.83,19.3,56.54,5143.83,5.06
20240308121009,0,1016.73,19.11,59.18,3867.67,2.95
20240308122009,0,1016.66,18.99,61.02,3967.25,3.01
20240308123009,0,1016.52,19.04,60.92,3016.58,1.78
20240308124009,0,1016.43,18.85,60.2,2386.42,1.11
20240308125009,0,1016.32,18.71,59.65,2276.08,1.01
20240308130009,0,1016.21,18.72,60.68,2591.75,1.28
20240308131009,0,1016.1,18.8,61.38,2834.58,1.54
20240308132009,0,1016,18.86,61.07,2860.83,1.56
20240308133009,0,1015.91,18.81,61.25,2919.25,1.66
20240308134009,0,1015.88,18.94,60.94,2988.75,1.69
20240308135009,0,1015.82,18.97,60.43,3034.25,1.79
20240308140009,0,1015.79,18.88,60.02,2275.08,1.04
20240308141009,0.04,1015.8,18.7,59.63,2011.92,0.81
20240308142009,0.07,1015.8,18.37,62.28,1963.92,0.77
20240308143009,0.62,1015.77,18.07,62.94,1708.75,0.58
20240308144009,1.65,1015.75,17.53,60.78,1696.25,0.6
20240308145009,0.16,1015.86,17.55,62.03,1929.08,0.76
20240308150009,0.06,1015.86,17.99,61.22,2098.83,0.9
20240308151009,0.03,1015.89,18.14,60.82,2449.58,1.24
20240308152009,0.02,1015.91,18.22,60.85,2257.33,1.06
20240308153009,0,1015.96,18.24,60.8,1790.58,0.7
20240308154009,0.02,1016.01,18.21,61.66,1465.75,0.5
20240308155009,0,1016.07,18.16,62.96,1270.05,0.38
20240308160009,0.03,1016.08,18.14,62.73,1037.42,0.27
20240308161009,0.09,1016.18,18.07,62.38,990.75,0.25
20240308162009,0.14,1016.25,17.98,61.1,866.75,0.2
20240308163009,0.1,1016.24,17.88,60.25,760,0.17
20240308164009,0.02,1016.3,17.83,60.15,608.25,0.11
20240308165009,0.04,1016.36,17.78,60.95,502.33,0.09
20240309070009,0.03,1018.92,16.59,65.92,1643.75,0.7
20240309071009,0.05,1019.2,16.72,66.11,1743.42,0.75
20240309072009,0,1019.78,16.86,65.97,1818.75,0.83
20240309073009,0,1020.07,16.94,64.71,2521.42,1.46
20240309074009,0.03,1020.2,17.11,63.3,3457.34,2.61
20240309075009,0.1,1020.23,17.24,63.14,5236.08,5.97
20240309080009,0.07,1020.22,17.53,62.82,5666.5,6.79
