Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240312070009,0.34,1013.32,19.13,81,873.33,0.21
20240312071009,0.17,1013.47,19.18,78.58,1201.5,0.37
20240312072009,0.45,1013.7,19.3,74.62,1489.5,0.55
20240312073009,0.43,1013.9,19.42,72.02,1791.83,0.72
20240312074009,0.09,1014.04,19.5,74.31,2088.84,0.98
20240312075009,0.69,1014.28,19.45,73.52,2401.25,1.24
20240312080009,0.17,1014.51,19.52,72.98,2608,1.45
20240312081009,0.14,1014.76,19.66,72.1,2927.75,1.78
20240312082009,0.04,1014.9,19.83,72.17,3243.92,2.17
20240312083009,0,1014.96,19.97,72.42,3366.33,2.32
20240312084009,0.02,1015.02,20.07,73.45,3828.25,2.99
20240312085009,0.02,1015.05,20.21,74.61,4957.75,4.85
20240312090009,0,1015.13,20.31,74.55,5941.08,6.9
20240312091009,0,1015.16,20.65,72.46,8090.67,12.54
20240312092009,0,1015.2,21.22,70.22,10524.83,20.37
20240312093009,0.02,1015.28,21.4,69.08,9118.83,15.59
20240312094009,0,1015.46,21.4,66.94,7993.67,12.32
20240312095009,0,1015.54,21.52,65.78,10140.92,19.47
20240312100009,0,1015.65,22.37,62.44,29122.77,231.9
20240312101009,0.04,1015.6,26.74,49.65,53733.13,508.87
20240312102009,0.3,1015.63,25.76,50.07,22110.42,91.03
20240312103009,0.67,1015.61,24.44,52.82,22680.67,92.38
20240312104009,0.33,1015.66,23.41,53.63,16684.25,50.73
20240312105009,0.3,1015.68,23.28,53.14,17173.5,52.42
20240312110009,0.47,1015.66,23.18,53.1,19029.84,63.73
20240312111009,0.71,1015.57,23.06,53.61,18066.83,58.14
20240312112009,0.97,1015.54,22.75,54.68,17850.67,57.02
20240312113009,0.43,1015.43,22.87,54.31,18314.67,59.27
20240312114009,0.23,1015.29,23.1,53.78,16467.25,48.66
20240312115009,0.36,1015.28,22.89,54,13529.92,33.35
20240312120009,0.03,1015.26,22.74,54.53,12139.67,26.88
20240312121009,0.11,1015.04,22.99,53.73,12870.16,30.26
20240312122009,0.05,1015.02,22.86,54.42,10941.42,22.05
20240312123009,0,1014.9,22.94,54.36,10919.33,21.94
20240312124009,0,1014.73,22.96,54.3,10210.75,19.18
20240312125009,0.05,1014.7,22.86,54.04,9242.5,15.69
20240312130009,0.19,1014.63,22.82,53.62,9246.33,15.81
20240312131009,0,1014.52,22.69,53.93,8800.83,14.36
20240312132009,0,1014.45,22.66,53.98,8114.67,12.25
20240312133009,0,1014.4,22.6,54.42,7459,10.47
20240312134009,0,1014.4,22.58,55.14,7133.08,9.49
20240312135009,0,1014.42,22.67,55.1,7435.67,10.31
20240312140009,0,1014.46,22.64,54.65,8235.25,12.84
20240312141009,0,1014.45,22.81,55.05,10169.17,19.24
20240312142009,0,1014.53,22.84,54.75,9289.58,16.39
20240312143009,0,1014.53,22.87,54.58,9630.67,17.55
20240312144009,0,1014.52,22.98,54.8,8763.5,14.7
20240312145009,0,1014.51,23.12,54.24,8422.92,13.68
20240312150009,0.13,1014.55,23.07,53.57,7944.67,12.31
20240312151009,0.04,1014.53,22.62,53.68,6014.67,7.24
20240312152009,0,1014.58,22.56,54.15,6705.67,8.91
20240312153009,0.06,1014.69,22.45,52.91,5764.92,6.73
20240312154009,0,1014.69,22.52,53.03,6967.42,9.34
20240312155009,0.1,1014.7,22.48,52.4,5733.92,6.07
20240312160009,0,1014.76,22.2,53.08,4467.92,3.67
20240312161009,0,1014.78,21.88,53.99,3696.58,2.41
20240312162009,0,1014.91,21.55,54.69,2760.58,1.19
20240312163009,0,1015.02,21.19,55.29,2471.58,0.88
20240312164009,0,1015.09,20.91,57.42,2201.67,0.7
20240312165009,0,1015.22,20.7,59.75,1943.67,0.58
20240313070009,0,1019.48,17.72,73.83,2517.42,1.48
20240313071009,0,1019.62,17.92,73.68,2846.5,1.83
20240313072009,0,1019.79,18.08,73.07,2594.08,1.52
20240313073009,0,1019.97,18.08,73.71,2808.33,1.77
20240313074009,0.02,1020.03,18.02,74.38,3363.33,2.44
20240313075009,0.02,1020.08,18.21,74.07,4492.5,4.25
20240313080009,0.08,1020.17,18.5,72.88,5490.67,6.06
20240313081009,0,1020.18,18.85,70.8,7386.25,10.65
20240313082009,0.07,1020.21,19.34,68.92,10813.83,22.39
20240313083009,0.48,1020.27,19.94,67.44,13875.67,35.42
20240313084009,0.52,1020.26,19.92,67.73,15203.58,43.77
20240313085009,0.27,1020.27,21.69,61.81,29425.08,190.13
20240313090009,0.12,1020.21,22.61,57.13,20639.91,79.35
20240313091009,0.16,1020.07,24.95,50.44,34905.74,282.68
20240313092009,0.03,1020.06,23.72,51.54,14289.17,37.36
20240313093009,0,1020.05,23.49,52.81,18887.58,65.94
20240313094009,0.35,1020.04,22.99,52.88,14122.83,37.33
20240313095009,0.3,1020.13,22.18,54.98,12177.67,27.99
20240313100009,1.01,1020.16,21.87,55.76,12853.58,31.47
20240313101009,0.57,1020.2,22.01,56.27,15780.33,45.24
20240313102009,0.43,1020.13,22.87,54.13,17951.33,58.26
20240313103009,0.56,1020.01,22.95,53.07,18023.92,58.66
20240313104009,0.74,1019.91,22.78,52.05,16351.75,49.04
20240313105009,0.45,1019.82,22.68,52.7,13071.25,31.21
20240313110009,0,1019.7,22.53,53.05,11377.42,23.83
20240313111009,0.12,1019.55,22.51,53.06,11458.25,23.55
20240313112009,0.38,1019.51,22.08,53.55,9117.17,15.22
20240313113009,0,1019.38,21.97,54.85,8754,14.24
20240313114009,0,1019.2,21.94,54.74,9666.67,17.59
20240313115009,0.02,1019.05,22.09,54.55,9487.08,17.06
20240313120009,0.03,1018.93,22.25,53.72,10649,20.9
20240313121009,0,1018.83,22.09,53.16,8768.33,14.45
20240313122009,0.02,1018.72,21.75,53.94,6246.08,7.55
20240313123009,0.13,1018.55,21.4,55.19,4754,4.34
20240313124009,0,1018.36,21.23,56.4,6343.17,7.44
20240313125009,0,1018.25,21.19,56.77,4390.92,3.81
20240313130009,0,1018.23,20.92,57.33,3632.08,2.45
20240313131009,0,1018.17,20.71,57.53,3074.58,1.8
20240313132009,0,1017.99,20.56,57.63,2807.83,1.5
20240313133009,0,1017.74,20.51,57.9,2528.34,1.25
20240313134009,0,1017.64,20.47,58.19,2693.25,1.37
20240313135009,0,1017.57,20.42,58.61,2335.42,1.05
20240313140009,0,1017.52,20.35,58.91,2336.92,1.07
20240313141009,0,1017.45,20.33,59.84,2623,1.33
20240313142009,0,1017.21,20.37,59.51,3090,1.86
20240313143009,0.04,1017.17,20.4,59.67,2739,1.46
20240313144009,0,1017.09,20.34,60.15,2572.25,1.36
20240313145009,0,1017,20.29,60.04,3431.75,2.34
20240313150009,0.03,1017.05,20.24,60.5,3782.08,2.79
20240313151009,0,1016.93,20.29,60.72,4201.92,3.54
20240313152009,0,1016.8,20.42,60.52,4543.08,4.14
20240313153009,0,1016.78,20.45,60.32,4709,4.47
20240313154009,0,1016.78,20.4,60.17,4508.83,4.05
20240313155009,0.02,1016.75,20.36,60.48,4473.5,4.01
20240313160009,0,1016.71,20.43,60.46,4070.25,3.39
20240313161009,0,1016.75,20.31,61.03,2462,1.33
20240313162009,0,1016.64,20.24,61.45,2164.42,1.06
20240313163009,0,1016.59,20.08,61.92,1458.08,0.55
20240313164009,0,1016.62,19.9,62.14,903.92,0.24
20240313165009,0,1016.63,19.72,62.5,680.34,0.15
20240314070009,0.1,1016.8,18.25,75.68,500,0.09
20240314071009,0,1016.81,18.22,75.43,699.58,0.14
20240314072009,0,1016.86,18.25,75.32,863.25,0.2
20240314073009,0.03,1016.98,18.28,75.86,994.83,0.26
20240314074009,0.02,1016.98,18.27,76.41,981.08,0.25
20240314075009,0.07,1016.92,18.31,76.47,1400.92,0.46
20240314080009,0,1017.04,18.41,76.24,1748.33,0.66
20240314081009,0,1017.04,18.46,76.67,2028.67,0.89
20240314082009,0,1017.02,18.42,77.1,2640.08,1.38
20240314083009,0,1017.04,18.48,76.57,2826.08,1.55
20240314084009,0.05,1017.08,18.6,75.88,3121.66,1.9
20240314085009,0.1,1017.06,18.67,75.87,3205.75,2.03
