Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240411070012,0,1014.42,21.2,99.02,2402.25,1.05
20240411071012,0,1014.44,21.42,98.51,2621.33,1.23
20240411072012,0,1014.53,21.63,97.8,2835.08,1.46
20240411073012,0,1014.68,21.85,96.46,3074.42,1.71
20240411074012,0,1014.9,22.14,94.46,3294.67,2.03
20240411075012,0,1014.9,22.36,93.04,3498.25,2.34
20240411080012,0,1014.91,22.6,93.76,3728.25,2.7
20240411081012,0,1014.88,22.86,92.06,3904.67,3.04
20240411082012,0,1014.87,23.03,90.71,4053.42,3.36
20240411083012,0,1014.9,23.33,89.05,4263.75,3.8
20240411084012,0,1014.91,23.66,87.35,4485.58,4.31
20240411085012,0,1014.86,24.03,86.41,4722.83,4.88
20240411090012,0,1014.86,24.22,83.32,4911.58,5.43
20240411091012,0,1014.94,24.47,81.02,5160.25,6.14
20240411092012,0,1014.95,24.79,79.94,5407.67,6.9
20240411093012,0,1014.83,25.13,80.14,5641.08,7.71
20240411094012,0,1014.78,25.43,79.44,5943.25,8.68
20240411095012,0,1014.72,25.68,78.44,6335,10.02
20240411100012,0,1014.66,25.99,77.86,6761.25,11.61
20240411101012,0,1014.52,26.3,76.18,7194.67,13.24
20240411102012,0,1014.44,26.68,75.59,7745.08,15.43
20240411103012,0,1014.39,26.97,74.97,8148.42,17.26
20240411104012,0,1014.16,27.29,71.76,8597.92,19.28
20240411105012,0,1014,27.68,70.54,9258,22.67
20240411110012,0,1014.02,28.13,70.98,10500,28.54
20240411111012,0,1014.06,28.66,70.37,11545.92,34.57
20240411112012,0,1013.99,29.03,69.32,12981.42,50.05
20240411113012,0,1013.89,31.29,65.22,23391.5,514.45
20240411114012,0,1013.78,39.65,43.66,35518,1128.79
20240411115012,0,1013.66,43.87,34.77,36589.16,1179.25
20240411120012,0,1013.48,46.51,33.94,38289.41,1237.53
20240411121012,0,1013.39,46.16,30.3,33010.43,942.99
20240411122012,0,1013.18,39.16,38.74,15114.17,56.2
20240411123012,0,1012.92,34.83,47.9,17072.83,73.96
20240411124012,0,1012.77,33.19,51.7,18734.83,84.12
20240411125012,0,1012.68,33.88,51.77,22601.42,250.71
20240411130012,0,1012.63,39.35,38.03,48519.13,1248.66
20240411131012,0,1012.59,38.65,39.58,22873.17,162.64
20240411132012,0,1012.45,36.05,44.88,24590.67,176.04
20240411133012,0,1012.18,34.95,47.44,20710.33,103.77
20240411134012,0,1012.07,32.95,52.04,14931.17,51.99
20240411135012,0,1012.02,31.78,56.11,10562.75,30.98
20240411140012,0,1011.89,31.15,58.07,9289.75,23.75
20240411141012,0,1011.81,30.7,59.92,10878.67,28.34
20240411142012,0,1011.76,30.99,59.68,14678.42,52.98
20240411143012,0,1011.66,31.35,58.25,13448.08,47.62
20240411144012,0,1011.6,31.67,57.56,15117.33,50.57
20240411145012,0,1011.47,32.45,55.89,27103,162.45
20240411150012,0,1011.44,33.04,53.74,14694.75,48.73
20240411151012,0,1011.39,33.16,53.55,21775,109.22
20240411152012,0,1011.37,32.47,55.12,11595.42,30.62
20240411153012,0,1011.43,31.6,57.02,13112.17,36.83
20240411154012,0,1011.4,31.5,57.58,17353.25,62.69
20240411155012,0,1011.37,31.14,58.44,10966.5,24.6
20240411160012,0,1011.37,30.33,60.71,9668.17,20.2
20240411161012,0,1011.35,30.05,61.99,9204,17.4
20240411162012,0,1011.5,29.66,63.34,8065.75,13.5
20240411163012,0,1011.64,28.81,65.16,5283.58,6.78
20240411164012,0,1011.76,28.49,67.18,5124.58,6.03
20240411165012,0,1011.81,28.28,68.29,4707.67,4.8
20240412070012,0,1011.5,22.74,96.8,2741.67,1.49
20240412071012,0,1011.63,22.93,96.56,2984.33,1.7
20240412072012,0,1011.74,23.05,96.21,3340.92,2.15
20240412073012,0,1011.78,23.21,95.72,3891.25,2.91
20240412074012,0,1011.8,23.61,94.48,4390.66,3.73
20240412075012,0,1011.87,23.96,92.14,5015.08,4.95
20240412080012,0,1011.91,24.45,90.48,5569.42,6.18
20240412081012,0,1011.9,24.76,88.56,5765.92,6.57
20240412082012,0,1011.88,25.02,87.78,6222.25,7.81
20240412083012,0,1011.89,25.22,84.79,6139.83,7.74
20240412084012,0,1011.85,25.39,84.06,6066.75,7.72
20240412085012,0,1011.81,25.71,83.77,6115.5,7.94
