Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240519070008,0,1005.83,24.63,100,4345.75,4.4
20240519071008,0,1005.81,24.74,100,4550.83,4.94
20240519072008,0,1005.86,25.19,100,5606.33,7.58
20240519073008,0,1005.87,25.54,100,6332.42,9.64
20240519074008,0,1005.87,25.66,100,8012.83,15.51
20240519075008,0,1005.96,25.75,100,8448.83,17.1
20240519080008,0,1005.96,25.78,100,8245.08,16.37
20240519081008,0,1005.94,25.74,100,9162.42,20.46
20240519082008,0,1005.91,26.06,100,10584.5,26.88
20240519083008,0,1006.04,26.39,100,10963.17,28.52
20240519084008,0,1006.1,26.61,100,9968.08,23.84
20240519085008,0,1006.04,26.97,99.18,10663.75,27.56
20240519090008,0,1006.02,27.27,95.8,10316.42,25.65
20240519091008,0,1006.01,27.3,95.13,10162.58,24.82
20240519092008,0,1005.97,27.39,95.6,9091.75,20.25
20240519093008,0,1006,27.13,96.13,7077.33,12.5
20240519094008,0,1006,27.02,97.24,6365.83,10.41
20240519095008,0,1005.87,27.11,96.08,8147.08,16.9
20240519100008,0,1005.82,27.4,93.97,9284.08,20.86
20240519101008,0,1005.84,27.44,93.62,8807.75,18.71
20240519102008,0,1005.8,27.59,93.79,9276.42,21.13
20240519103008,0,1005.76,27.79,92.04,10240.58,25.25
20240519104008,0,1005.79,28.06,90.33,10470.58,26.25
20240519105008,0,1005.77,27.99,90.34,8634.33,18.03
20240519110008,0,1005.6,27.94,90.16,8414.08,16.92
20240519111008,0,1005.52,28.16,90.78,10009.83,25.1
20240519112008,0,1005.57,28.69,88.76,11273.58,31.33
20240519113008,0,1005.48,28.98,86.08,11503.75,31.5
20240519114008,0,1005.39,28.93,84.8,12248.83,36.21
20240519115008,0,1005.34,29.15,83.27,12950.75,39.73
20240519120008,0,1005.37,28.84,84.09,8456.83,16.96
20240519121008,0,1005.36,28.58,82.9,7610,13.4
20240519122008,0,1005.28,28.44,84.65,6650.92,10.12
20240519123008,0,1005.25,28.1,86.08,6625.67,9.91
20240519124008,0,1005.21,28.05,85.92,7585.08,13.06
20240519125008,0,1005.14,27.97,88.21,8179.58,15.21
20240519130008,0,1005.14,27.79,92.03,8151.42,15.35
20240519131008,0,1005.12,28.01,93.2,8024.17,14.99
20240519132008,0,1005.04,28.14,94.71,9932.83,22.56
20240519133008,0,1004.96,27.94,95.31,8903.75,18.77
20240519134008,0,1004.82,28.07,95.89,8381.92,16.73
20240519135008,0,1004.79,28.29,95.68,9115.08,19.73
20240519140008,0,1004.66,28.87,94.16,12262.08,36.54
20240519141008,0,1004.51,29.7,89.18,15246.92,54.16
20240519142008,0,1004.44,29.96,87.35,12847.5,39.53
20240519143008,0,1004.31,29.98,87.01,13658.67,44.72
20240519144008,0,1004.31,29.94,87.03,12231.92,35.86
20240519145008,0,1004.21,29.76,86.46,13591.42,45.25
20240519150008,0,1004.12,30.1,83.35,13995.75,47.9
20240519151008,0,1004.09,29.58,84.06,11664,32.06
20240519152008,0,1004.05,29.72,83.03,11855.92,32.97
20240519153008,0,1004.05,29.82,83.48,12232.58,35.74
20240519154008,0,1003.97,30.31,83.22,15438.84,59.33
20240519155008,0,1003.91,30.85,80.24,13200.33,44.15
20240519160008,0,1003.87,30.28,80.47,9877.17,24.01
20240519161008,0,1003.71,29.25,82.97,7165.33,12.88
20240519162008,0,1003.86,28.56,83.85,6796.5,11.79
20240519163008,0,1004.05,28.15,85.33,5256.33,6.88
20240519164008,0,1004.15,27.96,85.54,3574.75,3.05
20240519165008,0,1004.22,27.65,86.03,3666,3.24
20240520070008,0,1005.64,25.26,100,6861.5,11.71
20240520071008,0,1005.65,25.4,100,6266,9.37
20240520072008,0,1005.68,25.74,100,6650.75,10.57
20240520073008,0,1005.68,26.22,100,6916.5,11.34
20240520074008,0,1005.71,26.44,100,7772.42,14.28
20240520075008,0,1005.68,26.58,100,9119.83,20.24
20240520080008,0,1005.77,26.76,100,9916,23.89
20240520081008,0,1005.84,26.96,100,10643.33,27.11
20240520082008,0,1005.89,27.16,99.96,9850.67,23.36
20240520083008,0,1005.97,27.18,99.15,9639.83,22.45
20240520084008,0,1005.88,27.7,96.75,11011.5,29.93
20240520085008,0,1005.98,28.14,94.3,11635.25,33.15
20240520090008,0,1006.06,28.65,90.46,13926.25,46.18
20240520091008,0,1006.18,29.41,85.03,15420.33,56.62
20240520092008,0,1006.2,30.25,82.17,16662,65.11
20240520093008,0,1006.15,30.7,78.59,16322.33,62.45
20240520094008,0,1005.99,30.2,79.16,14055.33,46.12
20240520095008,0,1005.92,30.04,79.6,12894.17,38.44
20240520100008,0,1005.97,29.36,82.92,13483,42.29
20240520101008,0,1005.91,29.36,85.58,15222.25,53.32
20240520102008,0,1005.89,29.52,84.32,13809.17,45.07
20240520103008,0,1005.84,29.53,84.27,16174.17,61.79
20240520104008,0,1005.8,29.78,84.3,18293.17,78.29
20240520105008,0,1005.66,30.17,83.18,19613.67,88.88
20240520110008,0,1005.64,30.78,81.34,18807.17,81.96
20240520111008,0,1005.57,31.27,78.17,17508.5,72.9
20240520112008,0,1005.45,31.32,77.66,16995.5,68.4
20240520113008,0,1005.34,31,78.71,17916.5,74.98
20240520114008,0,1005.1,31.16,77.93,16541.5,64.63
20240520115008,0,1005,30.55,79.16,16702.08,66.58
20240520120008,0,1005.01,30.38,80.99,21412.17,110.2
20240520121008,0,1005.07,30.9,79.73,19092.67,86.29
20240520122008,0,1004.92,30.8,80.8,15731.42,61.58
20240520123008,0,1004.77,30.09,86.3,11490.33,31.79
20240520124008,0,1004.71,30.18,86.28,15349.58,53.37
20240520125008,0,1004.67,30.48,85.47,16050.58,58.41
20240520130008,0,1004.54,30.78,84.56,15951.42,57.21
20240520131008,0,1004.4,30.86,83.85,11663.08,30.85
20240520132008,0,1004.36,29.72,88.21,8914.75,18.29
20240520133008,0,1004.21,29.02,93.1,6327.33,9.61
20240520134008,0,1004.18,28.82,95.13,6856.42,11.21
20240520135008,0,1004.13,28.94,94.38,8488.58,17.09
20240520140008,0,1004.08,29.08,92.97,8661,17.73
20240520141008,0,1004.03,29.08,91.89,8505,17.28
20240520142008,0,1004.03,28.85,91.81,7550.92,13.75
20240520143008,0,1004.01,28.95,92.44,9522.58,21.83
20240520144008,0,1004.06,29.46,91.75,11966.58,33.95
20240520145008,0,1004.05,29.77,90.75,11825.75,32.84
20240520150008,0,1004.06,29.75,90.74,12345.67,35.61
20240520151008,0,1004,29.76,89.94,11357.17,29.8
20240520152008,0,1003.97,29.68,89.98,9578.33,21.01
20240520153008,0,1004,29.39,90.94,7573.08,13.17
20240520154008,0,1003.97,28.93,92.22,5924.92,7.96
20240520155008,0,1003.97,28.5,94.39,6132.42,8.62
20240520160008,0,1003.97,28.37,96.07,6258.83,8.95
20240520161008,0,1003.98,28.31,98.24,5914,8.11
20240520162008,0,1004,28.34,99.12,5462.75,6.88
20240520163008,0,1004.14,28.32,99.7,5274.75,6.5
20240520164008,0,1004.2,28.14,100,4166.42,4.14
20240520165008,0,1004.26,28.04,100,3788.08,3.45
20240521070008,0,1005.86,26.32,100,6605.83,10.4
20240521071008,0,1005.82,26.47,100,5961.58,8.61
20240521072008,0,1005.79,26.46,100,6403.75,10.08
20240521073008,0,1005.83,26.64,100,7564.83,13.77
20240521074008,0,1005.9,26.8,100,8741.33,18.31
20240521075008,0,1005.92,27.07,100,9735.92,22.36
20240521080008,0,1005.91,27.3,100,10567.42,26.6
20240521081008,0,1005.91,27.56,100,11016.08,28.82
20240521082008,0,1005.96,27.77,100,11485.25,31.35
20240521083008,0,1006.03,27.89,100,10330.5,25.87
20240521084008,0,1006.11,27.83,100,9063.67,20.01
20240521085008,0,1006.21,27.79,100,9110.42,20.01
