Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240707070008,0,1007.14,29.77,99.99,3055.33,2.01
20240707071008,0,1007.09,30.01,99.52,3280.67,2.39
20240707072008,0,1007.13,30.13,96.42,3461.92,2.84
20240707073008,0,1007.15,30.32,94.07,3619.83,3.14
20240707074008,0,1007.07,30.78,91.46,3797.83,3.63
20240707075008,0,1007.04,30.97,89.58,3923,4.01
20240707080008,0,1007.07,31.15,87.12,3993.67,4.38
20240707081008,0,1007.17,31.39,86.25,4090.08,4.65
20240707082008,0,1007.12,31.79,83.69,4172.25,5.06
20240707083008,0,1007.14,32.14,79.67,4238.67,5.38
20240707084008,0,1007.11,32.28,77.97,4284.92,5.56
20240707085008,0,1007.08,32.63,77.2,4294.08,5.61
20240707090008,0,1007.07,32.92,75.4,4270.92,5.58
20240707091008,0,1006.98,33.21,74.58,4241.67,5.53
20240707092008,0,1006.96,33.42,73.47,4216.58,5.5
20240707093008,0,1006.9,33.67,72,4166.17,5.38
20240707094008,0,1006.85,33.79,71.08,4107.25,5.2
20240707095008,0,1006.83,33.99,70.43,4066,5.07
20240707100008,0,1006.88,34.17,69.63,4055.33,5.01
20240707101008,0,1006.84,34.2,68.58,4050.75,4.94
20240707102008,0,1006.73,34.49,66.64,4869.25,6.61
20240707103008,0,1006.64,34.55,66.8,4303,5.36
20240707104008,0,1006.52,34.85,67.16,5366.33,8.25
20240707105008,0,1006.49,35.16,66.15,6175.75,10.23
20240707110008,0,1006.34,35.42,65.87,10707.67,28.84
20240707111008,0,1006.28,35.76,67.8,10362.42,28.24
20240707112008,0,1006.3,35.41,67.67,6375.25,11.12
20240707113008,0,1006.34,34.64,69.41,3562.42,3.25
20240707114008,0,1006.18,34.5,70,3408.5,2.9
20240707115008,0,1006.06,34.65,69.6,3409.42,2.85
20240707120008,0,1005.94,34.69,69.84,3537.5,3.03
20240707121008,0,1005.78,34.89,68.36,3731.17,3.82
20240707122008,0,1005.64,35.81,62.98,3939.42,605.68
20240707123008,0,1005.54,37.88,55.43,6293.5,1481.89
20240707124008,0,1005.56,40.89,46.41,72465.81,1481.93
20240707125008,0,1005.47,44.01,38.05,87338.19,1477.81
20240707130008,0,1005.37,43.84,36.85,87387.6,1486.4
20240707131008,0,1005.33,43.96,36.3,87338.19,1482.62
20240707132008,0,1005.09,45.06,34.5,87030.2,1462.02
