Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240503070005,0.03,1010.56,23.17,98.72,11190.08,27.77
20240503071005,0,1010.56,24.27,97.86,15387.34,51.42
20240503072005,0,1010.54,24.93,96.46,16851.25,59.11
20240503073005,0,1010.6,25.51,95.84,18714.75,71.5
20240503074005,0,1010.7,25.96,94.63,21660.34,95.96
20240503075005,0,1010.78,26.12,94.86,22656.5,105.1
20240503080005,0,1010.83,27.5,93.28,33746.83,237.08
20240503081005,0,1010.9,28.24,93.14,32408.66,214.61
20240503082005,0,1010.9,28.72,94.21,30843.5,182.96
20240503083005,0,1011.02,29.56,93.04,31315.75,188.8
20240503084005,0.09,1010.96,29.27,91.87,34175.33,226.24
20240503085005,0.17,1010.97,30.21,90.31,38400.44,288.02
20240503090005,0.5,1010.95,31.55,87.76,41089.86,284.82
20240503091005,0.47,1010.98,32.48,86.33,44491.52,225.69
20240503092005,1.23,1010.99,32.76,77.92,47071.84,367.31
20240503093005,0.42,1010.92,32.41,77.81,45916.09,372.24
20240503094005,0.63,1010.9,33.17,73.89,44444.62,343.08
20240503095005,0.95,1010.77,33.82,68.14,43995.23,338.17
20240503100005,0.61,1010.73,34.92,60.11,39231.52,281.87
20240503101005,1.46,1010.82,34.8,50.69,43826.14,334.64
20240503102005,1.44,1010.8,33.75,51.47,38402.4,250.91
20240503103005,1.03,1010.68,33.01,53.75,33580.58,201.06
20240503104005,0.99,1010.59,32.04,55.63,25184,115.49
20240503105005,1.86,1010.57,30.87,58.53,21083.42,82.46
20240503110005,1.44,1010.6,30.09,59.93,21459.75,85.96
20240503111005,1.77,1010.66,30.32,58.47,25228.5,111.91
20240503112005,1.66,1010.58,30.68,57.86,30926.25,165.06
20240503113005,1.75,1010.57,31.59,55.24,35749.16,221.67
20240503114005,1.76,1010.46,32.6,52,39775.8,282.52
20240503115005,1.92,1010.31,34.12,48.73,43411.24,340.25
20240503120005,2.2,1010,34.36,46.67,43729.29,350.07
20240503121005,2.52,1010.02,32.94,50.06,31317.65,178.37
20240503122005,2.11,1010.04,31.77,53.31,28323.92,146.03
20240503123005,2.03,1009.79,32.08,52.92,31695.83,190.56
20240503124005,2.58,1009.59,31.96,52.95,30794.83,175.52
20240503125005,2.64,1009.33,31.2,55.02,30321.5,165.8
20240503130005,2.41,1009.18,31.12,55.34,28521.58,147.62
20240503131005,1.92,1009.07,30.72,56.52,20464.92,76.76
20240503132005,1.3,1008.99,30.27,58.54,22162.17,87.48
20240503133005,2.02,1008.78,30.23,59.62,24549.08,110.64
20240503134005,1.72,1008.72,29.89,60.69,19425.83,66.4
20240503135005,1.83,1008.71,28.94,63.3,13375.83,30.63
20240503140005,0.74,1008.59,28.59,65.34,14708.83,37.78
20240503141005,1.18,1008.5,28.94,64.21,15000.58,40.45
20240503142005,0.96,1008.42,28.71,64.69,13259,31.69
20240503143005,0.98,1008.32,28.49,65.86,13681.75,34.26
20240503144005,1.11,1008.24,27.91,66.94,11553.42,23.52
20240503145005,2.14,1008.24,26.93,69.95,9937.92,16.93
20240503150005,1.24,1008.26,26.61,71.76,6913.08,8.71
20240503151005,1.12,1008.19,26.4,72.54,7112.5,8.7
20240503152005,0.77,1008.15,26.56,72.35,8372.67,12.46
20240503153005,1.7,1008.12,26.26,73.44,8472.92,12.52
20240503154005,1.56,1008.09,25.99,75.24,7029.33,8.51
20240503155005,1.47,1008.1,25.61,77.35,4629.83,3.82
20240503160005,1.35,1008,25.28,79.33,5363.5,5.02
20240503161005,1.17,1008.02,25.25,79.8,5601.83,5.56
20240503162005,0.95,1008.06,25.24,80.14,5803.25,6.21
20240503163005,1.05,1008.08,25.18,80.91,5670.25,5.81
20240503164005,0.42,1008.18,25.1,81.99,3907.5,2.98
20240503165005,0.12,1008.24,25.24,81.89,5260.25,5.25
20240504070005,1.34,1008.22,33.64,51.89,11845.33,27.66
20240504071005,2.22,1008.22,34.05,49.35,12803.42,37.27
20240504072005,1.03,1008.27,36.12,44.41,13241.17,50.2
20240504073005,1.64,1008.31,36.82,42.12,13841.58,67.36
20240504074005,1.39,1008.4,38.6,38.17,14972.83,97.75
20240504075005,1.55,1008.4,38.17,38.48,15588.92,109.19
20240504080005,1.29,1008.39,38.22,38.24,16255.42,138.82
20240504081005,1.5,1008.37,39.97,34.06,17518.67,239.42
20240504082005,1.16,1008.36,41.57,31.47,18485.17,307.42
20240504083005,1.16,1008.32,42.91,28.98,20167.08,379.55
20240504084005,0.38,1008.28,44.67,27.22,22052.25,400.07
20240504085005,0.33,1008.22,46.98,24.12,38519.63,465.36
20240504090005,0.9,1008.09,47.33,22.16,54050.36,647.51
20240504091005,0.92,1008.01,47.08,21.96,57302.88,606.63
20240504092005,0.58,1008,48.5,20.47,60005.2,490.33
20240504093005,0.84,1007.85,48.8,19.82,68925.79,622.78
20240504094005,1.42,1007.8,47.85,20.48,75522.3,723.74
20240504095005,1.18,1007.69,47.09,22.12,68547.19,561.92
20240504100005,0.86,1007.52,48.22,21.53,80583.55,733.46
20240504101005,0.9,1007.34,49.49,19.91,85141.15,794.11
20240504102005,0.92,1007.2,50.85,17.72,93256.56,917.03
20240504103005,1.71,1007.07,48.12,20.74,87603.22,844.49
20240504104005,1.38,1006.89,46.72,22.79,67588.74,631.47
20240504105005,2.63,1006.82,42.57,28.68,51696.63,476.41
20240504110005,2.32,1006.71,40.57,32.42,72215.68,889.17
20240504111005,2.8,1006.68,43.06,28.1,102853.84,1345.77
20240504112005,3.06,1006.63,43.34,27.53,71960.35,739.52
20240504113005,2.61,1006.55,41.39,30.75,68880.68,846.29
20240504114005,2.26,1006.45,42.26,29.39,93227.8,986.56
20240504115005,1.24,1006.37,43.08,27.6,61336.14,558.1
20240504120005,0.74,1006.18,43.29,27.64,75781.58,837.72
20240504121005,2.48,1006.07,42.22,30.02,90211.21,1086.88
20240504122005,2.46,1005.92,40.92,33.08,88585.4,1146.53
20240504123005,2.91,1005.85,41.9,31.33,104528.71,1301.62
20240504124005,2.44,1005.7,39.96,34.7,47506.32,395.82
20240504125005,2.65,1005.48,37.69,39.79,57535.04,605.02
20240504130005,2.94,1005.29,36.34,42.99,42284.14,345.91
20240504131005,1.83,1005.2,35.07,45.88,27983.83,147.67
20240504132005,1.74,1005.05,35.24,45.94,40069.09,274.9
20240504133005,1.66,1004.94,39.58,37.02,94612.29,1127.59
20240504134005,1.36,1004.77,41.22,32.66,72394.83,790.03
20240504135005,2.26,1004.67,41.8,31.51,84603.7,1036.19
20240504140005,2.58,1004.62,42.78,30.66,102609.29,1089.76
20240504141005,2.29,1004.47,41.47,32.25,59698.65,482.04
20240504142005,1.44,1004.31,39.75,34.98,58930.85,526.15
20240504143005,1.65,1004.32,38.14,38.62,54087.06,478.25
20240504144005,1.19,1004.24,39.86,35.68,88556.29,788.26
20240504145005,0.99,1004.17,39.76,35.12,36104.63,199.19
